HOLE_ID,FROM,TO,LITH,VEIN
CH00570,0.25,1.85,BX,V2
CH00570,1.85,2.25,QV,V2
CH00570,2.25,3.8,BX,V2
CH00570,3.8,4.17,AND,
CH00571,0.0,1.15,BX,V2
CH00571,1.15,1.55,QV,V2
CH00571,1.55,3.1,BX,V2
CH00571,3.1,3.17,AND,
CH00572,0.0,0.4,AND,
CH00572,0.4,1.95,BX,V2
CH00572,1.95,2.3,QV,V2
CH00572,2.3,3.85,BX,V2
CH00572,3.85,4.04,AND,
CH00573,0.0,0.05,AND,
CH00573,0.05,1.6,BX,V2
CH00573,1.6,1.9,QV,V2
CH00573,1.9,3.1,BX,V2
CH00574,0.0,0.15,AND,
CH00574,0.15,1.7,BX,V2
CH00574,1.7,1.9,QV,V2
CH00574,1.9,3.15,BX,V2
CH00575,0.0,1.45,BX,V1
CH00575,1.45,2.95,QV,V1
CH00575,2.95,4.5,BX,V1
CH00575,4.5,4.83,AND,
CH00576,0.0,0.2,AND,
CH00576,0.2,1.8,BX,V1
CH00576,1.8,3.25,QV,V1
CH00576,3.25,4.8,BX,V1
CH00576,4.8,5.34,AND,
CH00577,0.0,1.45,BX,V1
CH00577,1.45,2.95,QV,V1
CH00577,2.95,4.5,BX,V1
CH00577,4.5,5.36,AND,
CH00578,0.0,0.2,AND,
CH00578,0.2,1.8,BX,V1
CH00578,1.8,3.3,QV,V1
CH00578,3.3,4.74,BX,V1
CH00579,0.0,0.35,AND,
CH00579,0.35,1.95,BX,V1
CH00579,1.95,3.5,QV,V1
CH00579,3.5,5.1,BX,V1
CH00579,5.1,5.52,AND,
CH00580,0.0,1.6,BX,V1
CH00580,1.6,3.2,QV,V1
CH00580,3.2,4.75,BX,V1
CH00580,4.75,5.09,AND,
CH00581,0.0,0.05,AND,
CH00581,0.05,1.6,BX,V1
CH00581,1.6,3.3,QV,V1
CH00581,3.3,4.39,BX,V1
CH00582,0.0,1.4,BX,V1
CH00582,1.4,3.15,QV,V1
CH00582,3.15,4.54,BX,V1
CH00583,0.0,1.3,BX,V1
CH00583,1.3,3.1,QV,V1
CH00583,3.1,4.44,BX,V1
CH00584,0.0,0.05,AND,
CH00584,0.05,1.65,BX,V1
CH00584,1.65,3.55,QV,V1
CH00584,3.55,5.1,BX,V1
CH00584,5.1,5.42,AND,
CH00585,0.0,1.4,BX,V1
CH00585,1.4,3.35,QV,V1
CH00585,3.35,4.52,BX,V1
CH00586,0.0,0.4,AND,
CH00586,0.4,1.95,BX,V1
CH00586,1.95,4.0,QV,V1
CH00586,4.0,5.55,BX,V1
CH00586,5.55,5.59,AND,
CH00587,0.0,1.1,BX,V1
CH00587,1.1,3.15,QV,V1
CH00587,3.15,4.7,BX,V1
CH00587,4.7,5.15,AND,
CH00588,0.0,1.25,BX,V1
CH00588,1.25,3.35,QV,V1
CH00588,3.35,4.9,BX,V1
CH00588,4.9,5.74,AND,
CH00589,0.0,0.05,AND,
CH00589,0.05,1.6,BX,V1
CH00589,1.6,3.7,QV,V1
CH00589,3.7,4.63,BX,V1
CH00590,0.0,0.35,AND,
CH00590,0.35,1.9,BX,V1
CH00590,1.9,4.0,QV,V1
CH00590,4.0,4.73,BX,V1
CH00591,0.0,0.1,AND,
CH00591,0.1,1.65,BX,V1
CH00591,1.65,3.7,QV,V1
CH00591,3.7,4.97,BX,V1
CH00592,0.0,1.25,BX,V1
CH00592,1.25,3.25,QV,V1
CH00592,3.25,4.75,BX,V1
CH00592,4.75,5.04,AND,
CH00593,0.0,0.4,AND,
CH00593,0.4,1.95,BX,V1
CH00593,1.95,3.85,QV,V1
CH00593,3.85,4.57,BX,V1
CH00594,0.0,0.2,AND,
CH00594,0.2,1.7,BX,V1
CH00594,1.7,3.55,QV,V1
CH00594,3.55,5.1,BX,V1
CH00594,5.1,5.35,AND,
CH00595,0.0,0.1,AND,
CH00595,0.1,1.6,BX,V1
CH00595,1.6,3.4,QV,V1
CH00595,3.4,4.9,BX,V1
CH00595,4.9,5.39,AND,
CH00596,0.0,1.4,BX,V1
CH00596,1.4,3.1,QV,V1
CH00596,3.1,4.3,BX,V1
CH00597,0.0,1.55,BX,V1
CH00597,1.55,3.15,QV,V1
CH00597,3.15,4.7,BX,V1
CH00597,4.7,5.48,AND,
CH00598,0.0,1.1,BX,V1
CH00598,1.1,2.7,QV,V1
CH00598,2.7,4.2,BX,V1
CH00598,4.2,4.67,AND,
CH00599,0.0,0.15,AND,
CH00599,0.15,1.7,BX,V1
CH00599,1.7,3.25,QV,V1
CH00599,3.25,4.54,BX,V1
CH00600,0.0,1.15,BX,V1
CH00600,1.15,2.7,QV,V1
CH00600,2.7,4.2,BX,V1
CH00600,4.2,5.4,AND,
CH00601,0.0,0.25,AND,
CH00601,0.25,1.75,BX,V1
CH00601,1.75,3.3,QV,V1
CH00601,3.3,4.85,BX,V1
CH00601,4.85,5.33,AND,
CH00602,0.0,1.45,BX,V1
CH00602,1.45,3.0,QV,V1
CH00602,3.0,4.55,BX,V1
CH00602,4.55,5.34,AND,
CH00603,0.0,0.1,AND,
CH00603,0.1,1.7,BX,V1
CH00603,1.7,3.3,QV,V1
CH00603,3.3,4.85,BX,V1
CH00603,4.85,5.32,AND,
CH00604,0.0,0.2,AND,
CH00604,0.2,1.75,BX,V1
CH00604,1.75,3.4,QV,V1
CH00604,3.4,4.95,BX,V1
CH00604,4.95,5.08,AND,
CH00605,0.0,0.3,AND,
CH00605,0.3,1.85,BX,V1
CH00605,1.85,3.6,QV,V1
CH00605,3.6,5.1,BX,V1
CH00605,5.1,5.3,AND,
CH00606,0.0,1.4,BX,V1
CH00606,1.4,3.2,QV,V1
CH00606,3.2,4.46,BX,V1
CH00607,0.0,0.15,AND,
CH00607,0.15,1.75,BX,V1
CH00607,1.75,3.6,QV,V1
CH00607,3.6,4.46,BX,V1
CH00608,0.0,1.1,BX,V1
CH00608,1.1,3.0,QV,V1
CH00608,3.0,4.5,BX,V1
CH00608,4.5,5.18,AND,
CH00609,0.0,0.95,BX,V1
CH00609,0.95,2.9,QV,V1
CH00609,2.9,4.4,BX,V1
CH00609,4.4,4.85,AND,
CH00610,0.0,1.55,BX,V1
CH00610,1.55,3.45,QV,V1
CH00610,3.45,4.68,BX,V1
CH00611,0.0,1.1,BX,V1
CH00611,1.1,2.95,QV,V1
CH00611,2.95,4.5,BX,V1
CH00611,4.5,5.13,AND,
CH00612,0.0,1.3,BX,V1
CH00612,1.3,3.1,QV,V1
CH00612,3.1,4.65,BX,V1
CH00612,4.65,5.54,AND,
CH00613,0.0,0.2,AND,
CH00613,0.2,1.75,BX,V1
CH00613,1.75,3.5,QV,V1
CH00613,3.5,4.49,BX,V1
CH00614,0.0,1.35,BX,V1
CH00614,1.35,2.95,QV,V1
CH00614,2.95,4.5,BX,V1
CH00614,4.5,5.23,AND,
CH00615,0.0,1.1,BX,V1
CH00615,1.1,2.55,QV,V1
CH00615,2.55,4.1,BX,V1
CH00615,4.1,4.78,AND,
CH00616,0.0,1.55,BX,V1
CH00616,1.55,2.9,QV,V1
CH00616,2.9,3.89,BX,V1
CH00617,0.0,1.15,BX,V1
CH00617,1.15,2.35,QV,V1
CH00617,2.35,3.83,BX,V1
CH00618,0.0,1.15,BX,V1
CH00618,1.15,2.2,QV,V1
CH00618,2.2,3.8,BX,V1
CH00618,3.8,4.76,AND,
CH00619,0.0,1.15,BX,V1
CH00619,1.15,2.1,QV,V1
CH00619,2.1,3.7,BX,V1
CH00619,3.7,3.77,AND,
CH00620,0.0,1.2,BX,V1
CH00620,1.2,2.05,QV,V1
CH00620,2.05,3.6,BX,V1
CH00620,3.6,4.11,AND,
CH00621,0.0,1.0,BX,V1
CH00621,1.0,1.8,QV,V1
CH00621,1.8,3.35,BX,V1
CH00621,3.35,4.68,AND,
CH00622,0.0,1.4,BX,V1
CH00622,1.4,2.1,QV,V1
CH00622,2.1,3.17,BX,V1
CH00623,0.0,0.8,BX,V1
CH00623,0.8,1.45,QV,V1
CH00623,1.45,3.0,BX,V1
CH00623,3.0,4.35,AND,
CH00624,0.0,0.7,BX,V1
CH00624,0.7,1.3,QV,V1
CH00624,1.3,2.85,BX,V1
CH00624,2.85,3.27,AND,
CH00625,0.0,0.75,BX,V1
CH00625,0.75,1.35,QV,V1
CH00625,1.35,2.95,BX,V1
CH00625,2.95,3.51,AND,
CH00626,0.0,0.6,BX,V1
CH00626,0.6,1.2,QV,V1
CH00626,1.2,2.75,BX,V1
CH00626,2.75,4.07,AND,
CH00627,0.0,0.65,BX,V1
CH00627,0.65,1.2,QV,V1
CH00627,1.2,2.75,BX,V1
CH00627,2.75,3.52,AND,
CH00628,0.0,1.1,BX,V1
CH00628,1.1,1.65,QV,V1
CH00628,1.65,3.2,BX,V1
CH00629,0.0,0.7,BX,V1
CH00629,0.7,1.25,QV,V1
CH00629,1.25,2.85,BX,V1
CH00629,2.85,3.26,AND,
CH00630,0.0,1.0,BX,V1
CH00630,1.0,1.6,QV,V1
CH00630,1.6,3.2,BX,V1
CH00630,3.2,3.46,AND,
CH00631,0.0,0.65,BX,V1
CH00631,0.65,1.25,QV,V1
CH00631,1.25,2.85,BX,V1
CH00631,2.85,3.44,AND,
CH00632,0.0,0.45,BX,V1
CH00632,0.45,1.1,QV,V1
CH00632,1.1,2.7,BX,V1
CH00632,2.7,3.94,AND,
CH00633,0.0,0.9,BX,V1
CH00633,0.9,1.65,QV,V1
CH00633,1.65,3.25,BX,V1
CH00633,3.25,4.54,AND,
CH00634,0.0,1.25,BX,V1
CH00634,1.25,2.05,QV,V1
CH00634,2.05,3.36,BX,V1
CH00635,0.0,0.5,BX,V1
CH00635,0.5,1.4,QV,V1
CH00635,1.4,3.0,BX,V1
CH00635,3.0,4.35,AND,
CH00636,0.0,0.9,BX,V1
CH00636,0.9,1.9,QV,V1
CH00636,1.9,3.5,BX,V1
CH00636,3.5,4.4,AND,
CH00637,0.0,1.3,BX,V1
CH00637,1.3,2.45,QV,V1
CH00637,2.45,4.0,BX,V1
CH00637,4.0,4.6,AND,
CH00638,0.0,0.6,BX,V1
CH00638,0.6,1.85,QV,V1
CH00638,1.85,3.45,BX,V1
CH00638,3.45,4.23,AND,
CH00639,0.0,0.85,BX,V1
CH00639,0.85,2.3,QV,V1
CH00639,2.3,3.91,BX,V1
CH00640,0.0,0.55,BX,V1
CH00640,0.55,2.2,QV,V1
CH00640,2.2,3.75,BX,V1
CH00640,3.75,4.59,AND,
CH00641,0.0,1.0,BX,V1
CH00641,1.0,2.85,QV,V1
CH00641,2.85,4.45,BX,V1
CH00641,4.45,4.92,AND,
CH00642,0.0,0.35,BX,V1
CH00642,0.35,2.4,QV,V1
CH00642,2.4,4.0,BX,V1
CH00642,4.0,4.95,AND,
CH00643,0.0,0.95,BX,V1
CH00643,0.95,3.2,QV,V1
CH00643,3.2,4.75,BX,V1
CH00643,4.75,4.87,AND,
CH00644,0.0,1.0,BX,V1
CH00644,1.0,3.4,QV,V1
CH00644,3.4,5.0,BX,V1
CH00644,5.0,5.29,AND,
CH00645,0.0,1.2,BX,V1
CH00645,1.2,3.75,QV,V1
CH00645,3.75,4.95,BX,V1
CH00646,0.0,1.05,BX,V1
CH00646,1.05,3.75,QV,V1
CH00646,3.75,5.35,BX,V1
CH00646,5.35,6.28,AND,
CH00647,0.0,0.55,BX,V1
CH00647,0.55,3.4,QV,V1
CH00647,3.4,5.0,BX,V1
CH00647,5.0,6.11,AND,
CH00648,0.0,1.3,BX,V1
CH00648,1.3,4.2,QV,V1
CH00648,4.2,5.62,BX,V1
CH00649,0.0,1.25,BX,V1
CH00649,1.25,4.25,QV,V1
CH00649,4.25,5.51,BX,V1
CH00650,0.0,1.15,BX,V1
CH00650,1.15,4.2,QV,V1
CH00650,4.2,5.75,BX,V1
CH00650,5.75,6.47,AND,
CH00651,0.0,1.3,BX,V1
CH00651,1.3,4.35,QV,V1
CH00651,4.35,5.9,BX,V1
CH00651,5.9,6.01,AND,
CH00652,0.0,0.5,BX,V1
CH00652,0.5,3.6,QV,V1
CH00652,3.6,5.15,BX,V1
CH00652,5.15,6.28,AND,
CH00653,0.0,1.25,BX,V1
CH00653,1.25,4.3,QV,V1
CH00653,4.3,5.39,BX,V1
CH00654,0.0,0.6,BX,V1
CH00654,0.6,3.65,QV,V1
CH00654,3.65,5.2,BX,V1
CH00654,5.2,5.65,AND,
CH00654,5.65,6.83,BX,V4
CH00655,0.0,1.4,BX,V1
CH00655,1.4,4.35,QV,V1
CH00655,4.35,5.95,BX,V1
CH00655,5.95,6.26,BX,V4
CH00656,0.0,0.9,BX,V1
CH00656,0.9,3.8,QV,V1
CH00656,3.8,4.5,BX,V1
CH00656,4.5,6.0,QV,V4
CH00657,0.0,0.95,BX,V1
CH00657,0.95,2.75,QV,V1
CH00657,2.75,4.95,QV,V4
CH00657,4.95,5.35,BX,V1
CH00657,5.35,6.26,BX,V4
CH00658,0.0,1.35,BX,V1
CH00658,1.35,3.45,QV,V4
CH00658,3.45,4.0,QV,V1
CH00658,4.0,5.55,BX,V1
CH00658,5.55,6.32,AND,
CH00659,0.0,1.05,QV,V4
CH00659,1.05,3.3,QV,V1
CH00659,3.3,4.85,BX,V1
CH00659,4.85,5.42,AND,
CH00660,0.0,1.0,BX,V1
CH00660,1.0,3.25,QV,V1
CH00660,3.25,4.72,BX,V1
CH00661,0.0,1.5,BX,V1
CH00661,1.5,3.55,QV,V1
CH00661,3.55,4.65,BX,V1
CH00662,0.0,0.75,BX,V1
CH00662,0.75,2.6,QV,V1
CH00662,2.6,4.15,BX,V1
CH00662,4.15,5.35,AND,
CH00663,0.0,1.15,BX,V1
CH00663,1.15,2.75,QV,V1
CH00663,2.75,4.35,BX,V1
CH00663,4.35,4.48,AND,
CH00664,0.0,1.25,BX,V1
CH00664,1.25,2.7,QV,V1
CH00664,2.7,4.25,BX,V1
CH00664,4.25,5.28,AND,
CH00665,0.0,0.95,BX,V1
CH00665,0.95,2.25,QV,V1
CH00665,2.25,3.75,BX,V1
CH00665,3.75,4.87,AND,
CH00666,0.0,0.2,AND,
CH00666,0.2,1.75,BX,V1
CH00666,1.75,2.9,QV,V1
CH00666,2.9,3.81,BX,V1
CH00667,0.0,1.0,BX,V1
CH00667,1.0,2.05,QV,V1
CH00667,2.05,3.6,BX,V1
CH00667,3.6,4.54,AND,
CH00668,0.0,1.15,BX,V1
CH00668,1.15,2.1,QV,V1
CH00668,2.1,3.65,BX,V1
CH00668,3.65,4.6,AND,
CH00669,0.0,0.1,AND,
CH00669,0.1,1.65,BX,V1
CH00669,1.65,2.6,QV,V1
CH00669,2.6,4.15,BX,V1
CH00669,4.15,4.86,AND,
CH00670,0.0,1.45,BX,V1
CH00670,1.45,2.35,QV,V1
CH00670,2.35,3.9,BX,V1
CH00670,3.9,4.4,AND,
CH00671,0.0,1.1,BX,V1
CH00671,1.1,2.05,QV,V1
CH00671,2.05,3.55,BX,V1
CH00671,3.55,4.07,AND,
CH00672,0.0,1.15,BX,V1
CH00672,1.15,2.15,QV,V1
CH00672,2.15,3.65,BX,V1
CH00672,3.65,4.84,AND,
CH00673,0.0,1.15,BX,V1
CH00673,1.15,2.15,QV,V1
CH00673,2.15,3.54,BX,V1
CH00674,0.0,1.25,BX,V1
CH00674,1.25,2.35,QV,V1
CH00674,2.35,3.86,BX,V1
CH00675,0.0,0.9,BX,V1
CH00675,0.9,2.1,QV,V1
CH00675,2.1,3.6,BX,V1
CH00675,3.6,4.87,AND,
CH00676,0.0,1.15,BX,V1
CH00676,1.15,2.45,QV,V1
CH00676,2.45,4.0,BX,V1
CH00676,4.0,4.14,AND,
CH00677,0.0,1.0,BX,V1
CH00677,1.0,2.45,QV,V1
CH00677,2.45,3.93,BX,V1
CH00678,0.0,1.0,BX,V1
CH00678,1.0,2.55,QV,V1
CH00678,2.55,4.05,BX,V1
CH00678,4.05,4.68,AND,
CH00679,0.0,0.9,BX,V1
CH00679,0.9,2.55,QV,V1
CH00679,2.55,4.1,BX,V1
CH00679,4.1,5.52,AND,
CH00680,0.0,0.8,BX,V1
CH00680,0.8,2.55,QV,V1
CH00680,2.55,4.1,BX,V1
CH00680,4.1,4.94,AND,
CH00681,0.0,0.85,BX,V1
CH00681,0.85,2.65,QV,V1
CH00681,2.65,4.15,BX,V1
CH00681,4.15,5.53,AND,
CH00682,0.0,0.75,BX,V1
CH00682,0.75,2.55,QV,V1
CH00682,2.55,4.1,BX,V1
CH00682,4.1,5.55,AND,
CH00683,0.0,0.9,BX,V1
CH00683,0.9,2.7,QV,V1
CH00683,2.7,4.2,BX,V1
CH00683,4.2,5.27,AND,
CH00684,0.0,0.7,BX,V1
CH00684,0.7,2.45,QV,V1
CH00684,2.45,4.0,BX,V1
CH00684,4.0,4.52,AND,
CH00685,0.0,0.7,BX,V1
CH00685,0.7,2.4,QV,V1
CH00685,2.4,3.95,BX,V1
CH00685,3.95,4.69,AND,
CH00686,0.0,1.0,BX,V1
CH00686,1.0,2.6,QV,V1
CH00686,2.6,4.1,BX,V1
CH00686,4.1,5.51,AND,
CH00687,0.0,1.15,BX,V1
CH00687,1.15,2.65,QV,V1
CH00687,2.65,4.15,BX,V1
CH00687,4.15,4.33,AND,
CH00688,0.0,1.0,BX,V1
CH00688,1.0,2.35,QV,V1
CH00688,2.35,3.9,BX,V1
CH00688,3.9,4.59,AND,
CH00689,0.0,1.3,BX,V1
CH00689,1.3,2.55,QV,V1
CH00689,2.55,4.1,BX,V1
CH00689,4.1,4.67,AND,
CH00690,0.0,1.1,BX,V1
CH00690,1.1,2.25,QV,V1
CH00690,2.25,3.8,BX,V1
CH00690,3.8,4.66,AND,
CH00691,0.0,1.0,BX,V1
CH00691,1.0,2.05,QV,V1
CH00691,2.05,3.6,BX,V1
CH00691,3.6,5.0,AND,
CH00692,0.0,0.85,BX,V1
CH00692,0.85,1.8,QV,V1
CH00692,1.8,3.3,BX,V1
CH00692,3.3,4.37,AND,
CH00693,0.0,0.95,BX,V1
CH00693,0.95,1.8,QV,V1
CH00693,1.8,3.35,BX,V1
CH00693,3.35,3.45,AND,
CH00694,0.0,1.0,BX,V1
CH00694,1.0,1.8,QV,V1
CH00694,1.8,3.32,BX,V1
CH00695,0.0,0.05,AND,
CH00695,0.05,1.6,BX,V1
CH00695,1.6,2.3,QV,V1
CH00695,2.3,3.85,BX,V1
CH00695,3.85,4.27,AND,
CH00696,0.0,0.8,BX,V1
CH00696,0.8,1.4,QV,V1
CH00696,1.4,2.95,BX,V1
CH00696,2.95,3.89,AND,
CH00697,0.0,1.2,BX,V1
CH00697,1.2,1.8,QV,V1
CH00697,1.8,3.35,BX,V1
CH00697,3.35,3.67,AND,
CH00698,0.0,1.0,BX,V1
CH00698,1.0,1.5,QV,V1
CH00698,1.5,3.05,BX,V1
CH00698,3.05,4.42,AND,
CH00699,0.0,0.8,BX,V1
CH00699,0.8,1.25,QV,V1
CH00699,1.25,2.8,BX,V1
CH00699,2.8,3.36,AND,
CH00700,0.0,1.3,BX,V1
CH00700,1.3,1.7,QV,V1
CH00700,1.7,3.25,BX,V1
CH00700,3.25,3.43,AND,
CH00701,0.0,1.1,BX,V1
CH00701,1.1,1.5,QV,V1
CH00701,1.5,3.05,BX,V1
CH00701,3.05,4.31,AND,
CH00702,0.0,1.1,BX,V1
CH00702,1.1,1.5,QV,V1
CH00702,1.5,3.05,BX,V1
CH00702,3.05,4.29,AND,
CH00703,0.0,1.2,BX,V1
CH00703,1.2,1.6,QV,V1
CH00703,1.6,3.1,BX,V1
CH00703,3.1,4.07,AND,
CH00704,0.0,1.3,BX,V1
CH00704,1.3,1.65,QV,V1
CH00704,1.65,3.2,BX,V1
CH00704,3.2,3.84,AND,
CH00705,0.0,1.3,BX,V1
CH00705,1.3,1.7,QV,V1
CH00705,1.7,3.25,BX,V1
CH00705,3.25,3.42,AND,
CH00706,0.0,0.6,BX,V1
CH00706,0.6,1.0,QV,V1
CH00706,1.0,2.55,BX,V1
CH00706,2.55,4.41,AND,
CH00707,0.0,1.3,BX,V1
CH00707,1.3,1.75,QV,V1
CH00707,1.75,3.23,BX,V1
CH00708,0.0,1.25,BX,V1
CH00708,1.25,1.75,QV,V1
CH00708,1.75,3.13,BX,V1
CH00709,0.0,0.6,BX,V1
CH00709,0.6,1.15,QV,V1
CH00709,1.15,2.75,BX,V1
CH00709,2.75,3.54,AND,
CH00710,0.0,1.4,BX,V1
CH00710,1.4,2.1,QV,V1
CH00710,2.1,3.33,BX,V1
CH00711,0.0,0.55,BX,V1
CH00711,0.55,1.3,QV,V1
CH00711,1.3,2.9,BX,V1
CH00711,2.9,3.39,AND,
CH00712,0.0,1.15,BX,V1
CH00712,1.15,2.05,QV,V1
CH00712,2.05,3.65,BX,V1
CH00712,3.65,4.91,AND,
CH00713,0.0,0.85,BX,V1
CH00713,0.85,1.95,QV,V1
CH00713,1.95,3.55,BX,V1
CH00713,3.55,4.32,AND,
CH00714,0.0,0.45,BX,V1
CH00714,0.45,1.85,QV,V1
CH00714,1.85,3.4,BX,V1
CH00714,3.4,4.72,AND,
CH00715,0.0,0.55,BX,V1
CH00715,0.55,2.25,QV,V1
CH00715,2.25,3.8,BX,V1
CH00715,3.8,4.92,AND,
CH00716,0.0,0.35,BX,V1
CH00716,0.35,2.4,QV,V1
CH00716,2.4,3.95,BX,V1
CH00716,3.95,5.87,AND,
CH00717,0.0,0.85,BX,V1
CH00717,0.85,3.3,QV,V1
CH00717,3.3,4.9,BX,V1
CH00717,4.9,6.02,AND,
CH00718,0.0,0.35,BX,V1
CH00718,0.35,3.3,QV,V1
CH00718,3.3,4.85,BX,V1
CH00718,4.85,6.01,AND,
CH00719,0.0,1.1,BX,V1
CH00719,1.1,4.55,QV,V1
CH00719,4.55,6.1,BX,V1
CH00719,6.1,6.48,AND,
CH00720,0.0,0.95,BX,V1
CH00720,0.95,4.8,QV,V1
CH00720,4.8,6.35,BX,V1
CH00720,6.35,7.19,AND,
CH00721,0.0,0.4,BX,V1
CH00721,0.4,4.65,QV,V1
CH00721,4.65,6.2,BX,V1
CH00721,6.2,7.54,AND,
CH00722,0.0,1.0,BX,V1
CH00722,1.0,5.55,QV,V1
CH00722,5.55,7.1,BX,V1
CH00722,7.1,8.18,AND,
CH00723,0.0,0.6,BX,V1
CH00723,0.6,5.4,QV,V1
CH00723,5.4,6.95,BX,V1
CH00723,6.95,7.93,AND,
CH00724,0.0,0.45,BX,V1
CH00724,0.45,5.3,QV,V1
CH00724,5.3,6.85,BX,V1
CH00724,6.85,7.26,AND,
CH00725,0.0,0.45,BX,V1
CH00725,0.45,5.25,QV,V1
CH00725,5.25,6.8,BX,V1
CH00725,6.8,8.22,AND,
CH00726,0.0,0.3,BX,V1
CH00726,0.3,4.9,QV,V1
CH00726,4.9,6.45,BX,V1
CH00726,6.45,6.89,AND,
CH00727,0.0,1.1,BX,V1
CH00727,1.1,5.35,QV,V1
CH00727,5.35,6.9,BX,V1
CH00727,6.9,8.05,AND,
CH00728,0.0,1.05,BX,V1
CH00728,1.05,5.0,QV,V1
CH00728,5.0,6.55,BX,V1
CH00728,6.55,7.35,AND,
CH00729,0.0,0.65,BX,V1
CH00729,0.65,4.25,QV,V1
CH00729,4.25,5.8,BX,V1
CH00729,5.8,6.96,AND,
CH00730,0.0,0.9,BX,V1
CH00730,0.9,4.2,QV,V1
CH00730,4.2,5.75,BX,V1
CH00730,5.75,6.79,AND,
CH00731,0.0,1.15,BX,V1
CH00731,1.15,4.05,QV,V1
CH00731,4.05,5.6,BX,V1
CH00731,5.6,6.02,AND,
CH00732,0.0,1.05,BX,V1
CH00732,1.05,3.65,QV,V1
CH00732,3.65,5.2,BX,V1
CH00732,5.2,6.13,AND,
CH00733,0.0,0.55,BX,V1
CH00733,0.55,2.95,QV,V1
CH00733,2.95,4.5,BX,V1
CH00733,4.5,5.32,AND,
CH00734,0.0,1.15,BX,V1
CH00734,1.15,3.35,QV,V1
CH00734,3.35,4.9,BX,V1
CH00734,4.9,5.79,AND,
CH00735,0.0,0.75,BX,V1
CH00735,0.75,2.8,QV,V1
CH00735,2.8,4.35,BX,V1
CH00735,4.35,4.82,AND,
CH00736,0.0,3.97,AND,
CH00737,0.0,0.4,AND,
CH00737,0.4,1.9,BX,V2
CH00737,1.9,2.45,QV,V2
CH00737,2.45,3.95,BX,V2
CH00737,3.95,4.61,AND,
CH00738,0.0,0.25,AND,
CH00738,0.25,1.75,BX,V2
CH00738,1.75,2.4,QV,V2
CH00738,2.4,3.79,BX,V2
CH00739,0.0,1.45,BX,V2
CH00739,1.45,2.1,QV,V2
CH00739,2.1,3.27,BX,V2
CH00740,0.0,0.05,AND,
CH00740,0.05,1.55,BX,V2
CH00740,1.55,2.25,QV,V2
CH00740,2.25,3.28,BX,V2
CH00741,0.0,0.25,AND,
CH00741,0.25,1.75,BX,V2
CH00741,1.75,2.4,QV,V2
CH00741,2.4,3.95,BX,V2
CH00741,3.95,4.15,AND,
CH00742,0.0,0.2,AND,
CH00742,0.2,1.75,BX,V2
CH00742,1.75,2.35,QV,V2
CH00742,2.35,3.14,BX,V2
CH00743,0.0,0.4,AND,
CH00743,0.4,1.9,BX,V2
CH00743,1.9,2.5,QV,V2
CH00743,2.5,3.57,BX,V2
CH00744,0.0,0.5,AND,
CH00744,0.5,2.05,BX,V2
CH00744,2.05,2.6,QV,V2
CH00744,2.6,3.71,BX,V2
CH00745,0.0,1.3,BX,V2
CH00745,1.3,1.8,QV,V2
CH00745,1.8,3.35,BX,V2
CH00745,3.35,3.59,AND,
CH00746,0.0,0.3,AND,
CH00746,0.3,1.8,BX,V2
CH00746,1.8,2.3,QV,V2
CH00746,2.3,3.8,BX,V2
CH00746,3.8,4.0,AND,
CH00747,0.0,0.25,AND,
CH00747,0.25,1.8,BX,V2
CH00747,1.8,2.25,QV,V2
CH00747,2.25,3.57,BX,V2
CH00748,0.0,1.2,BX,V2
CH00748,1.2,1.65,QV,V2
CH00748,1.65,2.93,BX,V2
CH00749,0.0,0.5,AND,
CH00749,0.5,2.05,BX,V2
CH00749,2.05,2.45,QV,V2
CH00749,2.45,4.0,BX,V2
CH00749,4.0,4.03,AND,
CH00750,0.0,0.6,AND,
CH00750,0.6,2.15,BX,V2
CH00750,2.15,2.55,QV,V2
CH00750,2.55,3.73,BX,V2
CH00751,0.0,1.5,BX,V2
CH00751,1.5,1.85,QV,V2
CH00751,1.85,3.4,BX,V2
CH00751,3.4,3.95,AND,
CH00752,0.0,0.55,AND,
CH00752,0.55,2.1,BX,V2
CH00752,2.1,2.45,QV,V2
CH00752,2.45,4.0,BX,V2
CH00752,4.0,4.31,AND,
CH00753,0.0,0.35,AND,
CH00753,0.35,1.9,BX,V2
CH00753,1.9,2.3,QV,V2
CH00753,2.3,3.62,BX,V2
CH00754,0.0,0.55,AND,
CH00754,0.55,2.1,BX,V2
CH00754,2.1,2.5,QV,V2
CH00754,2.5,3.03,BX,V2
CH00755,0.0,0.25,AND,
CH00755,0.25,1.8,BX,V2
CH00755,1.8,2.2,QV,V2
CH00755,2.2,2.94,BX,V2
CH00756,0.0,0.2,AND,
CH00756,0.2,1.75,BX,V2
CH00756,1.75,2.15,QV,V2
CH00756,2.15,3.7,BX,V2
CH00756,3.7,4.1,AND,
CH00757,0.0,1.1,BX,V2
CH00757,1.1,1.5,QV,V2
CH00757,1.5,3.05,BX,V2
CH00757,3.05,3.79,AND,
CH00758,0.0,0.4,AND,
CH00758,0.4,1.95,BX,V2
CH00758,1.95,2.35,QV,V2
CH00758,2.35,3.9,BX,V2
CH00758,3.9,4.0,AND,
CH00759,0.0,0.5,AND,
CH00759,0.5,2.05,BX,V2
CH00759,2.05,2.5,QV,V2
CH00759,2.5,3.98,BX,V2
CH00760,0.0,0.25,AND,
