X,Y,TOP_Z,MID_Z,BASE_Z
3150.0,1150.0,-1491.93,-1501.87,-1509.38
3200.0,1150.0,-1491.61,-1501.43,-1508.93
3250.0,1150.0,-1491.32,-1500.99,-1508.49
3300.0,1150.0,-1491.04,-1500.57,-1508.09
3350.0,1150.0,-1490.79,-1500.15,-1507.72
3400.0,1150.0,-1490.58,-1499.76,-1507.39
3450.0,1150.0,-1490.4,-1499.4,-1507.1
3500.0,1150.0,-1490.26,-1499.08,-1506.87
3550.0,1150.0,-1490.17,-1498.79,-1506.67
3600.0,1150.0,-1490.11,-1498.54,-1506.52
3650.0,1150.0,-1490.11,-1498.33,-1506.42
3700.0,1150.0,-1490.15,-1498.17,-1506.35
3750.0,1150.0,-1490.24,-1498.05,-1506.31
3800.0,1150.0,-1490.37,-1497.98,-1506.3
3850.0,1150.0,-1490.55,-1497.94,-1506.32
3900.0,1150.0,-1490.78,-1497.94,-1506.36
3950.0,1150.0,-1491.05,-1497.99,-1506.41
4000.0,1150.0,-1491.37,-1498.07,-1506.47
4050.0,1150.0,-1491.72,-1498.19,-1506.56
4100.0,1150.0,-1492.11,-1498.35,-1506.65
4150.0,1150.0,-1492.54,-1498.55,-1506.77
4200.0,1150.0,-1493.0,-1498.8,-1506.91
4250.0,1150.0,-1493.48,-1499.1,-1507.07
4300.0,1150.0,-1493.99,-1499.44,-1507.27
4350.0,1150.0,-1494.53,-1499.85,-1507.5
4400.0,1150.0,-1495.09,-1500.31,-1507.78
4450.0,1150.0,-1495.66,-1500.83,-1508.11
4500.0,1150.0,-1496.25,-1501.42,-1508.49
4550.0,1150.0,-1496.86,-1502.06,-1508.94
4600.0,1150.0,-1497.48,-1502.77,-1509.44
4650.0,1150.0,-1498.11,-1503.54,-1510.01
4700.0,1150.0,-1498.75,-1504.37,-1510.65
4750.0,1150.0,-1499.41,-1505.25,-1511.35
4800.0,1150.0,-1500.08,-1506.19,-1512.12
4850.0,1150.0,-1500.76,-1507.16,-1512.95
4900.0,1150.0,-1501.46,-1508.18,-1513.84
4950.0,1150.0,-1502.17,-1509.23,-1514.78
5000.0,1150.0,-1502.89,-1510.31,-1515.78
0.0,1200.0,-1469.89,-1476.28,-1481.19
50.0,1200.0,-1470.65,-1477.13,-1482.13
100.0,1200.0,-1471.43,-1478.04,-1483.14
150.0,1200.0,-1472.23,-1479.01,-1484.21
200.0,1200.0,-1473.05,-1480.02,-1485.33
250.0,1200.0,-1473.88,-1481.08,-1486.49
300.0,1200.0,-1474.73,-1482.16,-1487.68
350.0,1200.0,-1475.58,-1483.26,-1488.88
400.0,1200.0,-1476.44,-1484.37,-1490.09
450.0,1200.0,-1477.31,-1485.49,-1491.3
500.0,1200.0,-1478.17,-1486.6,-1492.49
550.0,1200.0,-1479.04,-1487.69,-1493.65
600.0,1200.0,-1479.89,-1488.76,-1494.78
650.0,1200.0,-1480.74,-1489.81,-1495.87
700.0,1200.0,-1481.58,-1490.82,-1496.92
750.0,1200.0,-1482.4,-1491.8,-1497.91
800.0,1200.0,-1483.21,-1492.73,-1498.86
850.0,1200.0,-1483.99,-1493.63,-1499.76
900.0,1200.0,-1484.76,-1494.49,-1500.61
950.0,1200.0,-1485.5,-1495.31,-1501.41
1000.0,1200.0,-1486.22,-1496.1,-1502.17
1050.0,1200.0,-1486.91,-1496.85,-1502.9
1100.0,1200.0,-1487.58,-1497.57,-1503.6
1150.0,1200.0,-1488.23,-1498.26,-1504.27
1200.0,1200.0,-1488.84,-1498.93,-1504.92
1250.0,1200.0,-1489.43,-1499.57,-1505.56
1300.0,1200.0,-1490.0,-1500.19,-1506.19
1350.0,1200.0,-1490.54,-1500.78,-1506.81
1400.0,1200.0,-1491.05,-1501.35,-1507.43
1450.0,1200.0,-1491.54,-1501.9,-1508.04
1500.0,1200.0,-1492.0,-1502.41,-1508.64
1550.0,1200.0,-1492.44,-1502.89,-1509.23
1600.0,1200.0,-1492.86,-1503.34,-1509.81
1650.0,1200.0,-1493.25,-1503.74,-1510.38
1700.0,1200.0,-1493.62,-1504.11,-1510.92
1750.0,1200.0,-1493.96,-1504.44,-1511.44
1800.0,1200.0,-1494.27,-1504.72,-1511.93
1850.0,1200.0,-1494.56,-1504.95,-1512.38
1900.0,1200.0,-1494.83,-1505.14,-1512.8
1950.0,1200.0,-1495.06,-1505.3,-1513.18
2000.0,1200.0,-1495.27,-1505.41,-1513.51
2050.0,1200.0,-1495.45,-1505.49,-1513.8
2100.0,1200.0,-1495.6,-1505.53,-1514.05
2150.0,1200.0,-1495.72,-1505.55,-1514.25
2200.0,1200.0,-1495.8,-1505.55,-1514.4
2250.0,1200.0,-1495.85,-1505.54,-1514.52
2300.0,1200.0,-1495.87,-1505.5,-1514.58
2350.0,1200.0,-1495.85,-1505.46,-1514.61
2400.0,1200.0,-1495.8,-1505.4,-1514.59
2450.0,1200.0,-1495.71,-1505.34,-1514.53
2500.0,1200.0,-1495.59,-1505.26,-1514.42
2550.0,1200.0,-1495.43,-1505.16,-1514.27
2600.0,1200.0,-1495.25,-1505.05,-1514.07
2650.0,1200.0,-1495.03,-1504.91,-1513.82
2700.0,1200.0,-1494.79,-1504.75,-1513.53
2750.0,1200.0,-1494.52,-1504.56,-1513.19
2800.0,1200.0,-1494.23,-1504.34,-1512.82
2850.0,1200.0,-1493.92,-1504.08,-1512.4
2900.0,1200.0,-1493.6,-1503.79,-1511.95
2950.0,1200.0,-1493.27,-1503.47,-1511.48
3000.0,1200.0,-1492.93,-1503.12,-1510.98
3050.0,1200.0,-1492.6,-1502.74,-1510.48
3100.0,1200.0,-1492.27,-1502.34,-1509.97
3150.0,1200.0,-1491.95,-1501.93,-1509.47
3200.0,1200.0,-1491.65,-1501.51,-1508.99
3250.0,1200.0,-1491.36,-1501.1,-1508.53
3300.0,1200.0,-1491.11,-1500.69,-1508.11
3350.0,1200.0,-1490.88,-1500.3,-1507.74
3400.0,1200.0,-1490.68,-1499.94,-1507.41
3450.0,1200.0,-1490.53,-1499.62,-1507.13
3500.0,1200.0,-1490.41,-1499.32,-1506.9
3550.0,1200.0,-1490.34,-1499.07,-1506.73
3600.0,1200.0,-1490.31,-1498.86,-1506.61
3650.0,1200.0,-1490.33,-1498.7,-1506.54
3700.0,1200.0,-1490.39,-1498.58,-1506.51
3750.0,1200.0,-1490.51,-1498.5,-1506.52
3800.0,1200.0,-1490.67,-1498.46,-1506.56
3850.0,1200.0,-1490.88,-1498.46,-1506.63
3900.0,1200.0,-1491.14,-1498.5,-1506.73
3950.0,1200.0,-1491.44,-1498.58,-1506.84
4000.0,1200.0,-1491.78,-1498.69,-1506.96
4050.0,1200.0,-1492.16,-1498.84,-1507.11
4100.0,1200.0,-1492.58,-1499.03,-1507.26
4150.0,1200.0,-1493.03,-1499.26,-1507.44
4200.0,1200.0,-1493.51,-1499.53,-1507.63
4250.0,1200.0,-1494.02,-1499.85,-1507.84
4300.0,1200.0,-1494.56,-1500.22,-1508.09
4350.0,1200.0,-1495.11,-1500.65,-1508.37
4400.0,1200.0,-1495.69,-1501.12,-1508.69
4450.0,1200.0,-1496.28,-1501.66,-1509.05
4500.0,1200.0,-1496.89,-1502.26,-1509.46
4550.0,1200.0,-1497.51,-1502.92,-1509.93
4600.0,1200.0,-1498.14,-1503.64,-1510.46
4650.0,1200.0,-1498.78,-1504.41,-1511.04
4700.0,1200.0,-1499.44,-1505.25,-1511.69
4750.0,1200.0,-1500.1,-1506.13,-1512.39
4800.0,1200.0,-1500.78,-1507.06,-1513.15
4850.0,1200.0,-1501.47,-1508.04,-1513.97
4900.0,1200.0,-1502.16,-1509.05,-1514.85
4950.0,1200.0,-1502.87,-1510.09,-1515.77
5000.0,1200.0,-1503.6,-1511.16,-1516.74
0.0,1250.0,-1470.06,-1476.6,-1481.64
50.0,1250.0,-1470.81,-1477.44,-1482.58
100.0,1250.0,-1471.58,-1478.34,-1483.59
150.0,1250.0,-1472.36,-1479.29,-1484.64
200.0,1250.0,-1473.16,-1480.28,-1485.75
250.0,1250.0,-1473.98,-1481.31,-1486.89
300.0,1250.0,-1474.81,-1482.37,-1488.06
350.0,1250.0,-1475.64,-1483.44,-1489.24
400.0,1250.0,-1476.48,-1484.52,-1490.42
450.0,1250.0,-1477.32,-1485.6,-1491.59
500.0,1250.0,-1478.17,-1486.68,-1492.75
550.0,1250.0,-1479.01,-1487.73,-1493.88
600.0,1250.0,-1479.84,-1488.76,-1494.97
650.0,1250.0,-1480.66,-1489.76,-1496.01
700.0,1250.0,-1481.47,-1490.73,-1497.01
750.0,1250.0,-1482.27,-1491.66,-1497.96
800.0,1250.0,-1483.05,-1492.55,-1498.86
850.0,1250.0,-1483.81,-1493.4,-1499.7
900.0,1250.0,-1484.55,-1494.21,-1500.5
950.0,1250.0,-1485.27,-1494.98,-1501.25
1000.0,1250.0,-1485.97,-1495.72,-1501.96
1050.0,1250.0,-1486.64,-1496.43,-1502.64
1100.0,1250.0,-1487.29,-1497.11,-1503.29
1150.0,1250.0,-1487.92,-1497.76,-1503.92
1200.0,1250.0,-1488.52,-1498.4,-1504.53
1250.0,1250.0,-1489.1,-1499.01,-1505.14
1300.0,1250.0,-1489.65,-1499.61,-1505.74
1350.0,1250.0,-1490.19,-1500.19,-1506.33
1400.0,1250.0,-1490.69,-1500.75,-1506.93
1450.0,1250.0,-1491.18,-1501.29,-1507.53
1500.0,1250.0,-1491.64,-1501.81,-1508.12
1550.0,1250.0,-1492.09,-1502.3,-1508.72
1600.0,1250.0,-1492.51,-1502.76,-1509.3
1650.0,1250.0,-1492.9,-1503.19,-1509.88
1700.0,1250.0,-1493.28,-1503.57,-1510.44
1750.0,1250.0,-1493.63,-1503.92,-1510.98
1800.0,1250.0,-1493.96,-1504.23,-1511.5
1850.0,1250.0,-1494.26,-1504.5,-1511.98
1900.0,1250.0,-1494.54,-1504.72,-1512.44
1950.0,1250.0,-1494.79,-1504.9,-1512.85
2000.0,1250.0,-1495.01,-1505.05,-1513.23
2050.0,1250.0,-1495.21,-1505.16,-1513.57
2100.0,1250.0,-1495.37,-1505.24,-1513.87
2150.0,1250.0,-1495.51,-1505.29,-1514.12
2200.0,1250.0,-1495.61,-1505.32,-1514.33
2250.0,1250.0,-1495.67,-1505.33,-1514.5
2300.0,1250.0,-1495.7,-1505.33,-1514.62
2350.0,1250.0,-1495.7,-1505.31,-1514.7
2400.0,1250.0,-1495.66,-1505.28,-1514.72
2450.0,1250.0,-1495.58,-1505.24,-1514.7
2500.0,1250.0,-1495.47,-1505.18,-1514.63
2550.0,1250.0,-1495.33,-1505.11,-1514.51
2600.0,1250.0,-1495.15,-1505.01,-1514.33
2650.0,1250.0,-1494.95,-1504.89,-1514.1
2700.0,1250.0,-1494.71,-1504.74,-1513.82
2750.0,1250.0,-1494.46,-1504.56,-1513.49
2800.0,1250.0,-1494.18,-1504.34,-1513.1
2850.0,1250.0,-1493.88,-1504.09,-1512.68
2900.0,1250.0,-1493.57,-1503.81,-1512.21
2950.0,1250.0,-1493.25,-1503.49,-1511.72
3000.0,1250.0,-1492.92,-1503.15,-1511.2
3050.0,1250.0,-1492.6,-1502.78,-1510.66
3100.0,1250.0,-1492.28,-1502.39,-1510.13
3150.0,1250.0,-1491.98,-1501.99,-1509.61
3200.0,1250.0,-1491.69,-1501.59,-1509.1
3250.0,1250.0,-1491.42,-1501.2,-1508.63
3300.0,1250.0,-1491.18,-1500.81,-1508.19
3350.0,1250.0,-1490.97,-1500.45,-1507.8
3400.0,1250.0,-1490.8,-1500.12,-1507.47
3450.0,1250.0,-1490.66,-1499.83,-1507.2
3500.0,1250.0,-1490.57,-1499.57,-1506.98
3550.0,1250.0,-1490.52,-1499.36,-1506.83
3600.0,1250.0,-1490.52,-1499.19,-1506.73
3650.0,1250.0,-1490.56,-1499.06,-1506.69
3700.0,1250.0,-1490.65,-1498.98,-1506.7
3750.0,1250.0,-1490.79,-1498.94,-1506.75
3800.0,1250.0,-1490.98,-1498.94,-1506.84
3850.0,1250.0,-1491.22,-1498.99,-1506.96
3900.0,1250.0,-1491.5,-1499.06,-1507.11
3950.0,1250.0,-1491.83,-1499.18,-1507.28
4000.0,1250.0,-1492.19,-1499.33,-1507.46
4050.0,1250.0,-1492.6,-1499.51,-1507.66
4100.0,1250.0,-1493.04,-1499.73,-1507.88
4150.0,1250.0,-1493.52,-1499.99,-1508.11
4200.0,1250.0,-1494.02,-1500.29,-1508.36
4250.0,1250.0,-1494.56,-1500.63,-1508.63
4300.0,1250.0,-1495.11,-1501.02,-1508.92
4350.0,1250.0,-1495.69,-1501.47,-1509.24
4400.0,1250.0,-1496.28,-1501.96,-1509.6
4450.0,1250.0,-1496.89,-1502.52,-1510.0
4500.0,1250.0,-1497.52,-1503.13,-1510.45
4550.0,1250.0,-1498.15,-1503.8,-1510.94
4600.0,1250.0,-1498.8,-1504.52,-1511.49
4650.0,1250.0,-1499.45,-1505.3,-1512.09
4700.0,1250.0,-1500.11,-1506.14,-1512.74
4750.0,1250.0,-1500.78,-1507.02,-1513.44
4800.0,1250.0,-1501.47,-1507.95,-1514.2
4850.0,1250.0,-1502.16,-1508.92,-1515.01
4900.0,1250.0,-1502.86,-1509.92,-1515.87
4950.0,1250.0,-1503.57,-1510.95,-1516.77
5000.0,1250.0,-1504.29,-1512.0,-1517.72
0.0,1300.0,-1470.26,-1476.94,-1482.13
50.0,1300.0,-1471.0,-1477.77,-1483.06
100.0,1300.0,-1471.75,-1478.64,-1484.06
150.0,1300.0,-1472.52,-1479.57,-1485.1
200.0,1300.0,-1473.31,-1480.54,-1486.19
250.0,1300.0,-1474.11,-1481.54,-1487.32
300.0,1300.0,-1474.91,-1482.57,-1488.46
350.0,1300.0,-1475.73,-1483.62,-1489.61
400.0,1300.0,-1476.55,-1484.67,-1490.77
450.0,1300.0,-1477.37,-1485.71,-1491.91
500.0,1300.0,-1478.18,-1486.75,-1493.03
550.0,1300.0,-1479.0,-1487.76,-1494.12
600.0,1300.0,-1479.8,-1488.75,-1495.17
650.0,1300.0,-1480.6,-1489.71,-1496.17
700.0,1300.0,-1481.38,-1490.63,-1497.12
750.0,1300.0,-1482.15,-1491.51,-1498.02
800.0,1300.0,-1482.91,-1492.35,-1498.87
850.0,1300.0,-1483.64,-1493.15,-1499.66
900.0,1300.0,-1484.36,-1493.91,-1500.41
950.0,1300.0,-1485.05,-1494.63,-1501.11
1000.0,1300.0,-1485.73,-1495.33,-1501.77
1050.0,1300.0,-1486.38,-1495.99,-1502.39
1100.0,1300.0,-1487.01,-1496.63,-1503.0
1150.0,1300.0,-1487.62,-1497.26,-1503.58
1200.0,1300.0,-1488.21,-1497.86,-1504.15
1250.0,1300.0,-1488.77,-1498.45,-1504.72
1300.0,1300.0,-1489.32,-1499.03,-1505.29
1350.0,1300.0,-1489.84,-1499.6,-1505.86
1400.0,1300.0,-1490.35,-1500.15,-1506.44
1450.0,1300.0,-1490.83,-1500.69,-1507.02
1500.0,1300.0,-1491.29,-1501.21,-1507.6
1550.0,1300.0,-1491.73,-1501.71,-1508.19
1600.0,1300.0,-1492.16,-1502.18,-1508.78
1650.0,1300.0,-1492.56,-1502.62,-1509.36
1700.0,1300.0,-1492.94,-1503.03,-1509.93
1750.0,1300.0,-1493.31,-1503.4,-1510.49
1800.0,1300.0,-1493.65,-1503.74,-1511.03
1850.0,1300.0,-1493.96,-1504.03,-1511.55
1900.0,1300.0,-1494.25,-1504.28,-1512.04
1950.0,1300.0,-1494.52,-1504.5,-1512.49
2000.0,1300.0,-1494.76,-1504.68,-1512.92
2050.0,1300.0,-1494.97,-1504.82,-1513.3
2100.0,1300.0,-1495.15,-1504.94,-1513.65
2150.0,1300.0,-1495.3,-1505.02,-1513.95
2200.0,1300.0,-1495.41,-1505.09,-1514.22
2250.0,1300.0,-1495.49,-1505.13,-1514.44
2300.0,1300.0,-1495.54,-1505.16,-1514.61
2350.0,1300.0,-1495.55,-1505.17,-1514.74
2400.0,1300.0,-1495.52,-1505.17,-1514.82
2450.0,1300.0,-1495.46,-1505.15,-1514.84
2500.0,1300.0,-1495.36,-1505.11,-1514.81
2550.0,1300.0,-1495.23,-1505.05,-1514.72
2600.0,1300.0,-1495.06,-1504.97,-1514.57
2650.0,1300.0,-1494.87,-1504.87,-1514.37
2700.0,1300.0,-1494.65,-1504.73,-1514.1
2750.0,1300.0,-1494.4,-1504.55,-1513.77
2800.0,1300.0,-1494.13,-1504.35,-1513.39
2850.0,1300.0,-1493.84,-1504.11,-1512.96
2900.0,1300.0,-1493.54,-1503.83,-1512.48
2950.0,1300.0,-1493.23,-1503.52,-1511.97
3000.0,1300.0,-1492.92,-1503.18,-1511.44
3050.0,1300.0,-1492.61,-1502.82,-1510.88
3100.0,1300.0,-1492.31,-1502.44,-1510.33
3150.0,1300.0,-1492.02,-1502.06,-1509.78
3200.0,1300.0,-1491.75,-1501.67,-1509.26
3250.0,1300.0,-1491.5,-1501.29,-1508.76
3300.0,1300.0,-1491.27,-1500.94,-1508.31
3350.0,1300.0,-1491.08,-1500.6,-1507.92
3400.0,1300.0,-1490.93,-1500.3,-1507.58
3450.0,1300.0,-1490.81,-1500.04,-1507.31
3500.0,1300.0,-1490.74,-1499.82,-1507.1
3550.0,1300.0,-1490.71,-1499.64,-1506.96
3600.0,1300.0,-1490.73,-1499.51,-1506.89
3650.0,1300.0,-1490.8,-1499.43,-1506.87
3700.0,1300.0,-1490.92,-1499.39,-1506.92
3750.0,1300.0,-1491.08,-1499.39,-1507.01
3800.0,1300.0,-1491.3,-1499.43,-1507.14
3850.0,1300.0,-1491.56,-1499.51,-1507.31
3900.0,1300.0,-1491.87,-1499.63,-1507.51
3950.0,1300.0,-1492.22,-1499.78,-1507.73
4000.0,1300.0,-1492.61,-1499.97,-1507.97
4050.0,1300.0,-1493.04,-1500.19,-1508.23
4100.0,1300.0,-1493.51,-1500.44,-1508.5
4150.0,1300.0,-1494.01,-1500.73,-1508.78
4200.0,1300.0,-1494.53,-1501.06,-1509.09
4250.0,1300.0,-1495.09,-1501.43,-1509.41
4300.0,1300.0,-1495.66,-1501.84,-1509.75
4350.0,1300.0,-1496.26,-1502.3,-1510.12
4400.0,1300.0,-1496.87,-1502.82,-1510.52
4450.0,1300.0,-1497.49,-1503.39,-1510.96
4500.0,1300.0,-1498.13,-1504.01,-1511.44
4550.0,1300.0,-1498.78,-1504.68,-1511.96
4600.0,1300.0,-1499.44,-1505.42,-1512.52
4650.0,1300.0,-1500.1,-1506.2,-1513.13
4700.0,1300.0,-1500.77,-1507.03,-1513.79
4750.0,1300.0,-1501.45,-1507.91,-1514.5
4800.0,1300.0,-1502.14,-1508.83,-1515.25
4850.0,1300.0,-1502.83,-1509.79,-1516.05
4900.0,1300.0,-1503.53,-1510.78,-1516.89
4950.0,1300.0,-1504.24,-1511.8,-1517.78
5000.0,1300.0,-1504.97,-1512.83,-1518.7
0.0,1350.0,-1470.5,-1477.29,-1482.63
50.0,1350.0,-1471.22,-1478.09,-1483.55
100.0,1350.0,-1471.96,-1478.95,-1484.54
150.0,1350.0,-1472.71,-1479.85,-1485.57
200.0,1350.0,-1473.48,-1480.79,-1486.65
250.0,1350.0,-1474.26,-1481.77,-1487.75
300.0,1350.0,-1475.04,-1482.77,-1488.87
350.0,1350.0,-1475.84,-1483.78,-1490.0
400.0,1350.0,-1476.63,-1484.8,-1491.12
450.0,1350.0,-1477.43,-1485.81,-1492.23
500.0,1350.0,-1478.22,-1486.81,-1493.32
550.0,1350.0,-1479.01,-1487.78,-1494.37
600.0,1350.0,-1479.79,-1488.73,-1495.38
650.0,1350.0,-1480.56,-1489.64,-1496.33
700.0,1350.0,-1481.31,-1490.51,-1497.24
750.0,1350.0,-1482.06,-1491.35,-1498.09
800.0,1350.0,-1482.78,-1492.14,-1498.89
850.0,1350.0,-1483.49,-1492.89,-1499.63
900.0,1350.0,-1484.18,-1493.6,-1500.32
950.0,1350.0,-1484.85,-1494.28,-1500.97
1000.0,1350.0,-1485.5,-1494.93,-1501.58
1050.0,1350.0,-1486.13,-1495.56,-1502.16
1100.0,1350.0,-1486.74,-1496.16,-1502.71
1150.0,1350.0,-1487.33,-1496.75,-1503.25
1200.0,1350.0,-1487.91,-1497.32,-1503.78
1250.0,1350.0,-1488.46,-1497.89,-1504.32
1300.0,1350.0,-1488.99,-1498.45,-1504.85
1350.0,1350.0,-1489.51,-1499.0,-1505.39
1400.0,1350.0,-1490.0,-1499.54,-1505.94
1450.0,1350.0,-1490.48,-1500.08,-1506.5
1500.0,1350.0,-1490.95,-1500.6,-1507.08
1550.0,1350.0,-1491.39,-1501.11,-1507.66
1600.0,1350.0,-1491.82,-1501.59,-1508.24
1650.0,1350.0,-1492.23,-1502.05,-1508.83
1700.0,1350.0,-1492.62,-1502.48,-1509.41
1750.0,1350.0,-1492.99,-1502.88,-1509.98
1800.0,1350.0,-1493.34,-1503.24,-1510.54
1850.0,1350.0,-1493.66,-1503.56,-1511.08
1900.0,1350.0,-1493.97,-1503.85,-1511.6
1950.0,1350.0,-1494.25,-1504.09,-1512.09
2000.0,1350.0,-1494.5,-1504.31,-1512.55
2050.0,1350.0,-1494.73,-1504.48,-1512.98
2100.0,1350.0,-1494.92,-1504.63,-1513.37
2150.0,1350.0,-1495.08,-1504.76,-1513.73
2200.0,1350.0,-1495.21,-1504.85,-1514.05
2250.0,1350.0,-1495.31,-1504.93,-1514.32
2300.0,1350.0,-1495.37,-1504.99,-1514.55
2350.0,1350.0,-1495.39,-1505.03,-1514.73
2400.0,1350.0,-1495.38,-1505.06,-1514.86
2450.0,1350.0,-1495.33,-1505.06,-1514.93
2500.0,1350.0,-1495.25,-1505.05,-1514.94
2550.0,1350.0,-1495.13,-1505.01,-1514.89
2600.0,1350.0,-1494.97,-1504.94,-1514.78
2650.0,1350.0,-1494.79,-1504.85,-1514.6
2700.0,1350.0,-1494.58,-1504.72,-1514.35
2750.0,1350.0,-1494.34,-1504.56,-1514.04
2800.0,1350.0,-1494.08,-1504.36,-1513.67
2850.0,1350.0,-1493.81,-1504.12,-1513.24
2900.0,1350.0,-1493.52,-1503.85,-1512.76
2950.0,1350.0,-1493.22,-1503.55,-1512.24
3000.0,1350.0,-1492.93,-1503.21,-1511.69
3050.0,1350.0,-1492.63,-1502.86,-1511.12
3100.0,1350.0,-1492.34,-1502.49,-1510.55
3150.0,1350.0,-1492.07,-1502.12,-1509.99
3200.0,1350.0,-1491.81,-1501.75,-1509.45
3250.0,1350.0,-1491.58,-1501.39,-1508.94
3300.0,1350.0,-1491.37,-1501.06,-1508.48
3350.0,1350.0,-1491.2,-1500.75,-1508.08
3400.0,1350.0,-1491.07,-1500.48,-1507.74
3450.0,1350.0,-1490.97,-1500.25,-1507.47
3500.0,1350.0,-1490.92,-1500.06,-1507.27
3550.0,1350.0,-1490.92,-1499.92,-1507.14
3600.0,1350.0,-1490.96,-1499.83,-1507.08
3650.0,1350.0,-1491.05,-1499.79,-1507.1
3700.0,1350.0,-1491.19,-1499.79,-1507.17
3750.0,1350.0,-1491.38,-1499.84,-1507.29
3800.0,1350.0,-1491.62,-1499.92,-1507.47
3850.0,1350.0,-1491.91,-1500.04,-1507.68
3900.0,1350.0,-1492.24,-1500.2,-1507.92
3950.0,1350.0,-1492.61,-1500.39,-1508.19
4000.0,1350.0,-1493.03,-1500.62,-1508.49
4050.0,1350.0,-1493.48,-1500.87,-1508.8
4100.0,1350.0,-1493.97,-1501.16,-1509.12
4150.0,1350.0,-1494.49,-1501.48,-1509.46
4200.0,1350.0,-1495.04,-1501.83,-1509.82
4250.0,1350.0,-1495.61,-1502.23,-1510.19
4300.0,1350.0,-1496.21,-1502.67,-1510.58
4350.0,1350.0,-1496.82,-1503.15,-1511.0
4400.0,1350.0,-1497.44,-1503.68,-1511.44
4450.0,1350.0,-1498.08,-1504.26,-1511.91
4500.0,1350.0,-1498.74,-1504.89,-1512.42
4550.0,1350.0,-1499.39,-1505.58,-1512.96
4600.0,1350.0,-1500.06,-1506.31,-1513.55
4650.0,1350.0,-1500.73,-1507.1,-1514.17
4700.0,1350.0,-1501.41,-1507.93,-1514.84
4750.0,1350.0,-1502.1,-1508.8,-1515.54
4800.0,1350.0,-1502.79,-1509.71,-1516.29
4850.0,1350.0,-1503.49,-1510.66,-1517.08
4900.0,1350.0,-1504.19,-1511.63,-1517.91
4950.0,1350.0,-1504.9,-1512.63,-1518.77
5000.0,1350.0,-1505.62,-1513.64,-1519.67
0.0,1400.0,-1470.76,-1477.63,-1483.12
50.0,1400.0,-1471.47,-1478.41,-1484.04
100.0,1400.0,-1472.19,-1479.24,-1485.02
150.0,1400.0,-1472.93,-1480.12,-1486.04
200.0,1400.0,-1473.68,-1481.03,-1487.09
250.0,1400.0,-1474.43,-1481.98,-1488.17
300.0,1400.0,-1475.2,-1482.95,-1489.27
350.0,1400.0,-1475.97,-1483.92,-1490.38
400.0,1400.0,-1476.74,-1484.91,-1491.47
450.0,1400.0,-1477.51,-1485.88,-1492.55
500.0,1400.0,-1478.28,-1486.84,-1493.6
550.0,1400.0,-1479.04,-1487.78,-1494.61
600.0,1400.0,-1479.79,-1488.68,-1495.58
650.0,1400.0,-1480.53,-1489.55,-1496.49
700.0,1400.0,-1481.26,-1490.38,-1497.35
750.0,1400.0,-1481.97,-1491.17,-1498.16
800.0,1400.0,-1482.67,-1491.92,-1498.91
850.0,1400.0,-1483.35,-1492.62,-1499.6
900.0,1400.0,-1484.02,-1493.29,-1500.24
950.0,1400.0,-1484.66,-1493.92,-1500.84
1000.0,1400.0,-1485.29,-1494.53,-1501.4
1050.0,1400.0,-1485.9,-1495.12,-1501.93
1100.0,1400.0,-1486.49,-1495.68,-1502.44
1150.0,1400.0,-1487.06,-1496.24,-1502.93
1200.0,1400.0,-1487.61,-1496.78,-1503.42
1250.0,1400.0,-1488.15,-1497.33,-1503.92
1300.0,1400.0,-1488.67,-1497.87,-1504.42
1350.0,1400.0,-1489.18,-1498.4,-1504.93
1400.0,1400.0,-1489.67,-1498.94,-1505.45
1450.0,1400.0,-1490.15,-1499.47,-1505.99
1500.0,1400.0,-1490.61,-1500.0,-1506.55
1550.0,1400.0,-1491.05,-1500.51,-1507.12
1600.0,1400.0,-1491.48,-1501.0,-1507.7
1650.0,1400.0,-1491.89,-1501.48,-1508.28
1700.0,1400.0,-1492.29,-1501.93,-1508.86
1750.0,1400.0,-1492.67,-1502.35,-1509.44
1800.0,1400.0,-1493.03,-1502.73,-1510.02
1850.0,1400.0,-1493.37,-1503.09,-1510.58
1900.0,1400.0,-1493.69,-1503.4,-1511.12
1950.0,1400.0,-1493.98,-1503.68,-1511.64
2000.0,1400.0,-1494.25,-1503.93,-1512.14
2050.0,1400.0,-1494.49,-1504.14,-1512.61
2100.0,1400.0,-1494.7,-1504.33,-1513.05
2150.0,1400.0,-1494.87,-1504.49,-1513.45
2200.0,1400.0,-1495.02,-1504.62,-1513.82
2250.0,1400.0,-1495.13,-1504.73,-1514.14
2300.0,1400.0,-1495.2,-1504.82,-1514.42
2350.0,1400.0,-1495.24,-1504.89,-1514.66
2400.0,1400.0,-1495.24,-1504.95,-1514.83
2450.0,1400.0,-1495.2,-1504.98,-1514.96
2500.0,1400.0,-1495.13,-1504.98,-1515.02
2550.0,1400.0,-1495.03,-1504.96,-1515.01
2600.0,1400.0,-1494.88,-1504.92,-1514.93
2650.0,1400.0,-1494.71,-1504.83,-1514.78
2700.0,1400.0,-1494.51,-1504.72,-1514.56
2750.0,1400.0,-1494.29,-1504.56,-1514.27
2800.0,1400.0,-1494.04,-1504.37,-1513.91
2850.0,1400.0,-1493.78,-1504.14,-1513.49
2900.0,1400.0,-1493.5,-1503.87,-1513.02
2950.0,1400.0,-1493.22,-1503.58,-1512.5
