WELL,MD_FROM,MD_TO,X,Y,Z,UNIT,FACIES,FACIES_NAME
F22,1500.6,1500.8,1141.31,1465.93,-1490.7,UPPER,4,SHALE
F22,1500.8,1501.0,1141.31,1465.93,-1490.9,UPPER,4,SHALE
F22,1501.0,1501.2,1141.31,1465.93,-1491.1,UPPER,4,SHALE
F22,1501.2,1501.4,1141.31,1465.93,-1491.3,UPPER,4,SHALE
F22,1501.4,1501.6,1141.31,1465.93,-1491.5,UPPER,4,SHALE
F22,1501.6,1501.8,1141.31,1465.93,-1491.7,UPPER,3,HETEROLITHIC
F22,1501.8,1502.0,1141.31,1465.93,-1491.9,UPPER,3,HETEROLITHIC
F22,1502.0,1502.2,1141.31,1465.93,-1492.1,UPPER,2,SAND_SHALY
F22,1502.2,1502.4,1141.31,1465.93,-1492.3,UPPER,2,SAND_SHALY
F22,1502.4,1502.6,1141.31,1465.93,-1492.5,UPPER,2,SAND_SHALY
F22,1502.6,1502.8,1141.31,1465.93,-1492.7,UPPER,1,SAND_CLEAN
F22,1502.8,1503.0,1141.31,1465.93,-1492.9,UPPER,1,SAND_CLEAN
F22,1503.0,1503.2,1141.31,1465.93,-1493.1,UPPER,1,SAND_CLEAN
F22,1503.2,1503.4,1141.31,1465.93,-1493.3,UPPER,1,SAND_CLEAN
F22,1503.4,1503.6,1141.31,1465.93,-1493.5,UPPER,1,SAND_CLEAN
F22,1503.6,1503.8,1141.31,1465.93,-1493.7,UPPER,1,SAND_CLEAN
F22,1503.8,1504.0,1141.31,1465.93,-1493.9,UPPER,1,SAND_CLEAN
F22,1504.0,1504.2,1141.31,1465.93,-1494.1,UPPER,1,SAND_CLEAN
F22,1504.2,1504.4,1141.31,1465.93,-1494.3,UPPER,1,SAND_CLEAN
F22,1504.4,1504.6,1141.31,1465.93,-1494.5,UPPER,1,SAND_CLEAN
F22,1504.6,1504.8,1141.31,1465.93,-1494.7,UPPER,2,SAND_SHALY
F22,1504.8,1505.0,1141.31,1465.93,-1494.9,UPPER,3,HETEROLITHIC
F22,1505.0,1505.2,1141.31,1465.93,-1495.1,UPPER,3,HETEROLITHIC
F22,1505.2,1505.4,1141.31,1465.93,-1495.3,UPPER,4,SHALE
F22,1505.4,1505.6,1141.31,1465.93,-1495.5,LOWER,1,SAND_CLEAN
F22,1505.6,1505.8,1141.31,1465.93,-1495.7,LOWER,1,SAND_CLEAN
F22,1505.8,1506.0,1141.31,1465.93,-1495.9,LOWER,1,SAND_CLEAN
F22,1506.0,1506.2,1141.31,1465.93,-1496.1,LOWER,1,SAND_CLEAN
F22,1506.2,1506.4,1141.31,1465.93,-1496.3,LOWER,1,SAND_CLEAN
F22,1506.4,1506.6,1141.31,1465.93,-1496.5,LOWER,1,SAND_CLEAN
F22,1506.6,1506.8,1141.31,1465.93,-1496.7,LOWER,1,SAND_CLEAN
F22,1506.8,1507.0,1141.31,1465.93,-1496.9,LOWER,1,SAND_CLEAN
F22,1507.0,1507.2,1141.31,1465.93,-1497.1,LOWER,2,SAND_SHALY
F22,1507.2,1507.4,1141.31,1465.93,-1497.3,LOWER,3,HETEROLITHIC
F22,1507.4,1507.6,1141.31,1465.93,-1497.5,LOWER,3,HETEROLITHIC
F22,1507.6,1507.8,1141.31,1465.93,-1497.7,LOWER,4,SHALE
F22,1507.8,1508.0,1141.31,1465.93,-1497.9,LOWER,3,HETEROLITHIC
F22,1508.0,1508.2,1141.31,1465.93,-1498.1,LOWER,3,HETEROLITHIC
F22,1508.2,1508.4,1141.31,1465.93,-1498.3,LOWER,3,HETEROLITHIC
F22,1508.4,1508.6,1141.31,1465.93,-1498.5,LOWER,2,SAND_SHALY
F22,1508.6,1508.8,1141.31,1465.93,-1498.7,LOWER,2,SAND_SHALY
F22,1508.8,1509.0,1141.31,1465.93,-1498.9,LOWER,1,SAND_CLEAN
F22,1509.0,1509.2,1141.31,1465.93,-1499.1,LOWER,5,CEMENTED
F22,1509.2,1509.4,1141.31,1465.93,-1499.3,LOWER,3,HETEROLITHIC
F22,1509.4,1509.6,1141.31,1465.93,-1499.5,LOWER,3,HETEROLITHIC
F22,1509.6,1509.8,1141.31,1465.93,-1499.7,LOWER,3,HETEROLITHIC
F22,1509.8,1510.0,1141.31,1465.93,-1499.9,LOWER,2,SAND_SHALY
F22,1510.0,1510.2,1141.31,1465.93,-1500.1,LOWER,1,SAND_CLEAN
F22,1510.2,1510.4,1141.31,1465.93,-1500.3,LOWER,1,SAND_CLEAN
F22,1510.4,1510.6,1141.31,1465.93,-1500.5,LOWER,1,SAND_CLEAN
F22,1510.6,1510.8,1141.31,1465.93,-1500.7,LOWER,1,SAND_CLEAN
F22,1510.8,1511.0,1141.31,1465.93,-1500.9,LOWER,1,SAND_CLEAN
F22,1511.0,1511.2,1141.31,1465.93,-1501.1,LOWER,1,SAND_CLEAN
F22,1511.2,1511.4,1141.31,1465.93,-1501.3,LOWER,1,SAND_CLEAN
F22,1511.4,1511.6,1141.31,1465.93,-1501.5,LOWER,1,SAND_CLEAN
F22,1511.6,1511.8,1141.31,1465.93,-1501.7,LOWER,1,SAND_CLEAN
F22,1511.8,1512.0,1141.31,1465.93,-1501.9,LOWER,1,SAND_CLEAN
F22,1512.0,1512.2,1141.31,1465.93,-1502.1,LOWER,1,SAND_CLEAN
F22,1512.2,1512.4,1141.31,1465.93,-1502.3,LOWER,1,SAND_CLEAN
F23,1498.4,1498.6,1053.07,3720.5,-1488.5,UPPER,1,SAND_CLEAN
F23,1498.6,1498.8,1053.07,3720.5,-1488.7,UPPER,1,SAND_CLEAN
F23,1498.8,1499.0,1053.07,3720.5,-1488.9,UPPER,2,SAND_SHALY
F23,1499.0,1499.2,1053.07,3720.5,-1489.1,UPPER,2,SAND_SHALY
F23,1499.2,1499.4,1053.07,3720.5,-1489.3,UPPER,2,SAND_SHALY
F23,1499.4,1499.6,1053.07,3720.5,-1489.5,UPPER,2,SAND_SHALY
F23,1499.6,1499.8,1053.07,3720.5,-1489.7,UPPER,2,SAND_SHALY
F23,1499.8,1500.0,1053.07,3720.5,-1489.9,UPPER,2,SAND_SHALY
F23,1500.0,1500.2,1053.07,3720.5,-1490.1,UPPER,1,SAND_CLEAN
F23,1500.2,1500.4,1053.07,3720.5,-1490.3,UPPER,1,SAND_CLEAN
F23,1500.4,1500.6,1053.07,3720.5,-1490.5,UPPER,1,SAND_CLEAN
F23,1500.6,1500.8,1053.07,3720.5,-1490.7,UPPER,2,SAND_SHALY
F23,1500.8,1501.0,1053.07,3720.5,-1490.9,UPPER,2,SAND_SHALY
F23,1501.0,1501.2,1053.07,3720.5,-1491.1,UPPER,3,HETEROLITHIC
F23,1501.2,1501.4,1053.07,3720.5,-1491.3,UPPER,3,HETEROLITHIC
F23,1501.4,1501.6,1053.07,3720.5,-1491.5,UPPER,3,HETEROLITHIC
F23,1501.6,1501.8,1053.07,3720.5,-1491.7,UPPER,2,SAND_SHALY
F23,1501.8,1502.0,1053.07,3720.5,-1491.9,UPPER,2,SAND_SHALY
F23,1502.0,1502.2,1053.07,3720.5,-1492.1,UPPER,2,SAND_SHALY
F23,1502.2,1502.4,1053.07,3720.5,-1492.3,UPPER,1,SAND_CLEAN
F23,1502.4,1502.6,1053.07,3720.5,-1492.5,UPPER,2,SAND_SHALY
F23,1502.6,1502.8,1053.07,3720.5,-1492.7,UPPER,2,SAND_SHALY
F23,1502.8,1503.0,1053.07,3720.5,-1492.9,UPPER,2,SAND_SHALY
F23,1503.0,1503.2,1053.07,3720.5,-1493.1,UPPER,3,HETEROLITHIC
F23,1503.2,1503.4,1053.07,3720.5,-1493.3,UPPER,3,HETEROLITHIC
F23,1503.4,1503.6,1053.07,3720.5,-1493.5,UPPER,4,SHALE
F23,1503.6,1503.8,1053.07,3720.5,-1493.7,UPPER,3,HETEROLITHIC
F23,1503.8,1504.0,1053.07,3720.5,-1493.9,UPPER,3,HETEROLITHIC
F23,1504.0,1504.2,1053.07,3720.5,-1494.1,UPPER,2,SAND_SHALY
F23,1504.2,1504.4,1053.07,3720.5,-1494.3,UPPER,1,SAND_CLEAN
F23,1504.4,1504.6,1053.07,3720.5,-1494.5,UPPER,1,SAND_CLEAN
F23,1504.6,1504.8,1053.07,3720.5,-1494.7,UPPER,1,SAND_CLEAN
F23,1504.8,1505.0,1053.07,3720.5,-1494.9,UPPER,1,SAND_CLEAN
F23,1505.0,1505.2,1053.07,3720.5,-1495.1,UPPER,5,CEMENTED
F23,1505.2,1505.4,1053.07,3720.5,-1495.3,UPPER,1,SAND_CLEAN
F23,1505.4,1505.6,1053.07,3720.5,-1495.5,UPPER,1,SAND_CLEAN
F23,1505.6,1505.8,1053.07,3720.5,-1495.7,UPPER,1,SAND_CLEAN
F23,1505.8,1506.0,1053.07,3720.5,-1495.9,UPPER,1,SAND_CLEAN
F23,1506.0,1506.2,1053.07,3720.5,-1496.1,UPPER,1,SAND_CLEAN
F23,1506.2,1506.4,1053.07,3720.5,-1496.3,UPPER,1,SAND_CLEAN
F23,1506.4,1506.6,1053.07,3720.5,-1496.5,UPPER,1,SAND_CLEAN
F23,1506.6,1506.8,1053.07,3720.5,-1496.7,UPPER,5,CEMENTED
F23,1506.8,1507.0,1053.07,3720.5,-1496.9,LOWER,3,HETEROLITHIC
F23,1507.0,1507.2,1053.07,3720.5,-1497.1,LOWER,3,HETEROLITHIC
F23,1507.2,1507.4,1053.07,3720.5,-1497.3,LOWER,3,HETEROLITHIC
F23,1507.4,1507.6,1053.07,3720.5,-1497.5,LOWER,4,SHALE
F23,1507.6,1507.8,1053.07,3720.5,-1497.7,LOWER,4,SHALE
F23,1507.8,1508.0,1053.07,3720.5,-1497.9,LOWER,4,SHALE
F23,1508.0,1508.2,1053.07,3720.5,-1498.1,LOWER,3,HETEROLITHIC
F23,1508.2,1508.4,1053.07,3720.5,-1498.3,LOWER,4,SHALE
F23,1508.4,1508.6,1053.07,3720.5,-1498.5,LOWER,3,HETEROLITHIC
F23,1508.6,1508.8,1053.07,3720.5,-1498.7,LOWER,3,HETEROLITHIC
F23,1508.8,1509.0,1053.07,3720.5,-1498.9,LOWER,2,SAND_SHALY
F23,1509.0,1509.2,1053.07,3720.5,-1499.1,LOWER,3,HETEROLITHIC
F23,1509.2,1509.4,1053.07,3720.5,-1499.3,LOWER,3,HETEROLITHIC
F23,1509.4,1509.6,1053.07,3720.5,-1499.5,LOWER,3,HETEROLITHIC
F23,1509.6,1509.8,1053.07,3720.5,-1499.7,LOWER,3,HETEROLITHIC
F23,1509.8,1510.0,1053.07,3720.5,-1499.9,LOWER,3,HETEROLITHIC
F23,1510.0,1510.2,1053.07,3720.5,-1500.1,LOWER,2,SAND_SHALY
F23,1510.2,1510.4,1053.07,3720.5,-1500.3,LOWER,2,SAND_SHALY
F23,1510.4,1510.6,1053.07,3720.5,-1500.5,LOWER,2,SAND_SHALY
F23,1510.6,1510.8,1053.07,3720.5,-1500.7,LOWER,5,CEMENTED
F23,1510.8,1511.0,1053.07,3720.5,-1500.9,LOWER,1,SAND_CLEAN
F23,1511.0,1511.2,1053.07,3720.5,-1501.1,LOWER,1,SAND_CLEAN
F23,1511.2,1511.4,1053.07,3720.5,-1501.3,LOWER,1,SAND_CLEAN
F23,1511.4,1511.6,1053.07,3720.5,-1501.5,LOWER,1,SAND_CLEAN
F23,1511.6,1511.8,1053.07,3720.5,-1501.7,LOWER,3,HETEROLITHIC
F24,1488.0,1488.2,459.12,1535.94,-1478.1,UPPER,1,SAND_CLEAN
F24,1488.2,1488.4,459.12,1535.94,-1478.3,UPPER,1,SAND_CLEAN
F24,1488.4,1488.6,459.12,1535.94,-1478.5,UPPER,2,SAND_SHALY
F24,1488.6,1488.8,459.12,1535.94,-1478.7,UPPER,2,SAND_SHALY
F24,1488.8,1489.0,459.12,1535.94,-1478.9,UPPER,2,SAND_SHALY
F24,1489.0,1489.2,459.12,1535.94,-1479.1,UPPER,3,HETEROLITHIC
F24,1489.2,1489.4,459.12,1535.94,-1479.3,UPPER,2,SAND_SHALY
F24,1489.4,1489.6,459.12,1535.94,-1479.5,UPPER,2,SAND_SHALY
F24,1489.6,1489.8,459.12,1535.94,-1479.7,UPPER,1,SAND_CLEAN
F24,1489.8,1490.0,459.12,1535.94,-1479.9,UPPER,5,CEMENTED
F24,1490.0,1490.2,459.12,1535.94,-1480.1,UPPER,5,CEMENTED
F24,1490.2,1490.4,459.12,1535.94,-1480.3,UPPER,2,SAND_SHALY
F24,1490.4,1490.6,459.12,1535.94,-1480.5,UPPER,3,HETEROLITHIC
F24,1490.6,1490.8,459.12,1535.94,-1480.7,UPPER,3,HETEROLITHIC
F24,1490.8,1491.0,459.12,1535.94,-1480.9,UPPER,3,HETEROLITHIC
F24,1491.0,1491.2,459.12,1535.94,-1481.1,UPPER,2,SAND_SHALY
F24,1491.2,1491.4,459.12,1535.94,-1481.3,UPPER,1,SAND_CLEAN
F24,1491.4,1491.6,459.12,1535.94,-1481.5,UPPER,1,SAND_CLEAN
F24,1491.6,1491.8,459.12,1535.94,-1481.7,UPPER,1,SAND_CLEAN
F24,1491.8,1492.0,459.12,1535.94,-1481.9,UPPER,1,SAND_CLEAN
F24,1492.0,1492.2,459.12,1535.94,-1482.1,UPPER,1,SAND_CLEAN
F24,1492.2,1492.4,459.12,1535.94,-1482.3,UPPER,1,SAND_CLEAN
F24,1492.4,1492.6,459.12,1535.94,-1482.5,UPPER,1,SAND_CLEAN
F24,1492.6,1492.8,459.12,1535.94,-1482.7,UPPER,1,SAND_CLEAN
F24,1492.8,1493.0,459.12,1535.94,-1482.9,UPPER,1,SAND_CLEAN
F24,1493.0,1493.2,459.12,1535.94,-1483.1,UPPER,1,SAND_CLEAN
F24,1493.2,1493.4,459.12,1535.94,-1483.3,UPPER,1,SAND_CLEAN
F24,1493.4,1493.6,459.12,1535.94,-1483.5,UPPER,2,SAND_SHALY
F24,1493.6,1493.8,459.12,1535.94,-1483.7,UPPER,2,SAND_SHALY
F24,1493.8,1494.0,459.12,1535.94,-1483.9,UPPER,3,HETEROLITHIC
F24,1494.0,1494.2,459.12,1535.94,-1484.1,UPPER,3,HETEROLITHIC
F24,1494.2,1494.4,459.12,1535.94,-1484.3,UPPER,2,SAND_SHALY
F24,1494.4,1494.6,459.12,1535.94,-1484.5,UPPER,2,SAND_SHALY
F24,1494.6,1494.8,459.12,1535.94,-1484.7,UPPER,1,SAND_CLEAN
F24,1494.8,1495.0,459.12,1535.94,-1484.9,UPPER,1,SAND_CLEAN
F24,1495.0,1495.2,459.12,1535.94,-1485.1,UPPER,1,SAND_CLEAN
F24,1495.2,1495.4,459.12,1535.94,-1485.3,UPPER,2,SAND_SHALY
F24,1495.4,1495.6,459.12,1535.94,-1485.5,UPPER,3,HETEROLITHIC
F24,1495.6,1495.8,459.12,1535.94,-1485.7,UPPER,3,HETEROLITHIC
F24,1495.8,1496.0,459.12,1535.94,-1485.9,UPPER,3,HETEROLITHIC
F24,1496.0,1496.2,459.12,1535.94,-1486.1,LOWER,1,SAND_CLEAN
F24,1496.2,1496.4,459.12,1535.94,-1486.3,LOWER,1,SAND_CLEAN
F24,1496.4,1496.6,459.12,1535.94,-1486.5,LOWER,1,SAND_CLEAN
F24,1496.6,1496.8,459.12,1535.94,-1486.7,LOWER,1,SAND_CLEAN
F24,1496.8,1497.0,459.12,1535.94,-1486.9,LOWER,1,SAND_CLEAN
F24,1497.0,1497.2,459.12,1535.94,-1487.1,LOWER,2,SAND_SHALY
F24,1497.2,1497.4,459.12,1535.94,-1487.3,LOWER,2,SAND_SHALY
F24,1497.4,1497.6,459.12,1535.94,-1487.5,LOWER,3,HETEROLITHIC
F24,1497.6,1497.8,459.12,1535.94,-1487.7,LOWER,3,HETEROLITHIC
F24,1497.8,1498.0,459.12,1535.94,-1487.9,LOWER,3,HETEROLITHIC
F24,1498.0,1498.2,459.12,1535.94,-1488.1,LOWER,3,HETEROLITHIC
F24,1498.2,1498.4,459.12,1535.94,-1488.3,LOWER,3,HETEROLITHIC
F24,1498.4,1498.6,459.12,1535.94,-1488.5,LOWER,4,SHALE
F24,1498.6,1498.8,459.12,1535.94,-1488.7,LOWER,4,SHALE
F24,1498.8,1499.0,459.12,1535.94,-1488.9,LOWER,4,SHALE
F24,1499.0,1499.2,459.12,1535.94,-1489.1,LOWER,4,SHALE
F24,1499.2,1499.4,459.12,1535.94,-1489.3,LOWER,4,SHALE
F24,1499.4,1499.6,459.12,1535.94,-1489.5,LOWER,4,SHALE
F24,1499.6,1499.8,459.12,1535.94,-1489.7,LOWER,4,SHALE
F24,1499.8,1500.0,459.12,1535.94,-1489.9,LOWER,4,SHALE
F24,1500.0,1500.2,459.12,1535.94,-1490.1,LOWER,3,HETEROLITHIC
F24,1500.2,1500.4,459.12,1535.94,-1490.3,LOWER,2,SAND_SHALY
F24,1500.4,1500.6,459.12,1535.94,-1490.5,LOWER,2,SAND_SHALY
F24,1500.6,1500.8,459.12,1535.94,-1490.7,LOWER,2,SAND_SHALY
F24,1500.8,1501.0,459.12,1535.94,-1490.9,LOWER,3,HETEROLITHIC
F24,1501.0,1501.2,459.12,1535.94,-1491.1,LOWER,3,HETEROLITHIC
F24,1501.2,1501.4,459.12,1535.94,-1491.3,LOWER,3,HETEROLITHIC
F24,1501.4,1501.6,459.12,1535.94,-1491.5,LOWER,3,HETEROLITHIC
F24,1501.6,1501.8,459.12,1535.94,-1491.7,LOWER,3,HETEROLITHIC
F24,1501.8,1502.0,459.12,1535.94,-1491.9,LOWER,1,SAND_CLEAN
F24,1502.0,1502.2,459.12,1535.94,-1492.1,LOWER,1,SAND_CLEAN
F24,1502.2,1502.4,459.12,1535.94,-1492.3,LOWER,1,SAND_CLEAN
F24,1502.4,1502.6,459.12,1535.94,-1492.5,LOWER,1,SAND_CLEAN
F24,1502.6,1502.8,459.12,1535.94,-1492.7,LOWER,1,SAND_CLEAN
F24,1502.8,1503.0,459.12,1535.94,-1492.9,LOWER,2,SAND_SHALY
F24,1503.0,1503.2,459.12,1535.94,-1493.1,LOWER,3,HETEROLITHIC
F24,1503.2,1503.4,459.12,1535.94,-1493.3,LOWER,3,HETEROLITHIC
F25,1512.6,1512.8,4370.64,2896.75,-1497.12,UPPER,1,SAND_CLEAN
F25,1512.8,1513.0,4370.57,2896.76,-1497.3,UPPER,1,SAND_CLEAN
F25,1513.0,1513.2,4370.51,2896.77,-1497.49,UPPER,1,SAND_CLEAN
F25,1513.2,1513.4,4370.45,2896.79,-1497.68,UPPER,1,SAND_CLEAN
F25,1513.4,1513.6,4370.38,2896.8,-1497.87,UPPER,1,SAND_CLEAN
F25,1513.6,1513.8,4370.32,2896.81,-1498.06,UPPER,2,SAND_SHALY
F25,1513.8,1514.0,4370.26,2896.83,-1498.25,UPPER,2,SAND_SHALY
F25,1514.0,1514.2,4370.2,2896.84,-1498.44,UPPER,2,SAND_SHALY
F25,1514.2,1514.4,4370.13,2896.85,-1498.63,UPPER,3,HETEROLITHIC
F25,1514.4,1514.6,4370.07,2896.87,-1498.82,UPPER,3,HETEROLITHIC
F25,1514.6,1514.8,4370.01,2896.88,-1499.01,UPPER,4,SHALE
F25,1514.8,1515.0,4369.94,2896.89,-1499.2,UPPER,4,SHALE
F25,1515.0,1515.2,4369.88,2896.91,-1499.39,UPPER,4,SHALE
F25,1515.2,1515.4,4369.82,2896.92,-1499.58,UPPER,4,SHALE
F25,1515.4,1515.6,4369.76,2896.93,-1499.77,UPPER,3,HETEROLITHIC
F25,1515.6,1515.8,4369.69,2896.95,-1499.96,UPPER,3,HETEROLITHIC
F25,1515.8,1516.0,4369.63,2896.96,-1500.15,UPPER,2,SAND_SHALY
F25,1516.0,1516.2,4369.57,2896.97,-1500.33,UPPER,1,SAND_CLEAN
F25,1516.2,1516.4,4369.5,2896.98,-1500.52,UPPER,1,SAND_CLEAN
F25,1516.4,1516.6,4369.44,2897.0,-1500.71,UPPER,1,SAND_CLEAN
F25,1516.6,1516.8,4369.38,2897.01,-1500.9,UPPER,1,SAND_CLEAN
F25,1516.8,1517.0,4369.31,2897.02,-1501.09,UPPER,1,SAND_CLEAN
F25,1517.0,1517.2,4369.25,2897.04,-1501.28,UPPER,1,SAND_CLEAN
F25,1517.2,1517.4,4369.19,2897.05,-1501.47,UPPER,2,SAND_SHALY
F25,1517.4,1517.6,4369.13,2897.06,-1501.66,UPPER,2,SAND_SHALY
F25,1517.6,1517.8,4369.06,2897.08,-1501.85,UPPER,3,HETEROLITHIC
F25,1517.8,1518.0,4369.0,2897.09,-1502.04,UPPER,4,SHALE
F25,1518.0,1518.2,4368.94,2897.1,-1502.23,UPPER,4,SHALE
F25,1518.2,1518.4,4368.87,2897.12,-1502.42,UPPER,4,SHALE
F25,1518.4,1518.6,4368.81,2897.13,-1502.61,UPPER,4,SHALE
F25,1518.6,1518.8,4368.75,2897.14,-1502.8,UPPER,4,SHALE
F25,1518.8,1519.0,4368.69,2897.16,-1502.99,UPPER,4,SHALE
F25,1519.0,1519.2,4368.62,2897.17,-1503.18,UPPER,4,SHALE
F25,1519.2,1519.4,4368.56,2897.18,-1503.36,UPPER,3,HETEROLITHIC
F25,1519.4,1519.6,4368.5,2897.2,-1503.55,UPPER,3,HETEROLITHIC
F25,1519.6,1519.8,4368.43,2897.21,-1503.74,UPPER,2,SAND_SHALY
F25,1519.8,1520.0,4368.37,2897.22,-1503.93,UPPER,1,SAND_CLEAN
F25,1520.0,1520.2,4368.31,2897.24,-1504.12,UPPER,1,SAND_CLEAN
F25,1520.2,1520.4,4368.25,2897.25,-1504.31,UPPER,1,SAND_CLEAN
F25,1520.4,1520.6,4368.18,2897.26,-1504.5,UPPER,1,SAND_CLEAN
F25,1520.6,1520.8,4368.12,2897.28,-1504.69,UPPER,2,SAND_SHALY
F25,1520.8,1521.0,4368.06,2897.29,-1504.88,UPPER,3,HETEROLITHIC
F25,1521.0,1521.2,4367.99,2897.3,-1505.07,UPPER,4,SHALE
F25,1521.2,1521.4,4367.93,2897.32,-1505.26,UPPER,4,SHALE
F25,1521.4,1521.6,4367.87,2897.33,-1505.45,UPPER,4,SHALE
F25,1521.6,1521.8,4367.81,2897.34,-1505.64,UPPER,4,SHALE
F25,1521.8,1522.0,4367.74,2897.36,-1505.83,UPPER,4,SHALE
F25,1522.0,1522.2,4367.68,2897.37,-1506.02,UPPER,4,SHALE
F25,1522.2,1522.4,4367.62,2897.38,-1506.21,UPPER,4,SHALE
F25,1522.4,1522.6,4367.55,2897.4,-1506.39,LOWER,3,HETEROLITHIC
F25,1522.6,1522.8,4367.49,2897.41,-1506.58,LOWER,3,HETEROLITHIC
F25,1522.8,1523.0,4367.43,2897.42,-1506.77,LOWER,4,SHALE
F25,1523.0,1523.2,4367.36,2897.44,-1506.96,LOWER,3,HETEROLITHIC
F25,1523.2,1523.4,4367.3,2897.45,-1507.15,LOWER,2,SAND_SHALY
F25,1523.4,1523.6,4367.24,2897.46,-1507.34,LOWER,1,SAND_CLEAN
F25,1523.6,1523.8,4367.18,2897.48,-1507.53,LOWER,1,SAND_CLEAN
F25,1523.8,1524.0,4367.11,2897.49,-1507.72,LOWER,1,SAND_CLEAN
F25,1524.0,1524.2,4367.05,2897.5,-1507.91,LOWER,5,CEMENTED
F25,1524.2,1524.4,4366.99,2897.52,-1508.1,LOWER,5,CEMENTED
F25,1524.4,1524.6,4366.92,2897.53,-1508.29,LOWER,5,CEMENTED
F25,1524.6,1524.8,4366.86,2897.54,-1508.48,LOWER,2,SAND_SHALY
F25,1524.8,1525.0,4366.8,2897.56,-1508.67,LOWER,3,HETEROLITHIC
F25,1525.0,1525.2,4366.73,2897.57,-1508.86,LOWER,4,SHALE
F25,1525.2,1525.4,4366.67,2897.58,-1509.04,LOWER,4,SHALE
F25,1525.4,1525.6,4366.6,2897.6,-1509.23,LOWER,4,SHALE
F25,1525.6,1525.8,4366.54,2897.61,-1509.42,LOWER,4,SHALE
F25,1525.8,1526.0,4366.47,2897.63,-1509.61,LOWER,4,SHALE
F25,1526.0,1526.2,4366.41,2897.64,-1509.8,LOWER,4,SHALE
F25,1526.2,1526.4,4366.34,2897.65,-1509.99,LOWER,3,HETEROLITHIC
F25,1526.4,1526.6,4366.27,2897.67,-1510.18,LOWER,3,HETEROLITHIC
F25,1526.6,1526.8,4366.21,2897.68,-1510.36,LOWER,3,HETEROLITHIC
F25,1526.8,1527.0,4366.14,2897.69,-1510.55,LOWER,3,HETEROLITHIC
F25,1527.0,1527.2,4366.08,2897.71,-1510.74,LOWER,3,HETEROLITHIC
F25,1527.2,1527.4,4366.01,2897.72,-1510.93,LOWER,4,SHALE
F25,1527.4,1527.6,4365.95,2897.74,-1511.12,LOWER,4,SHALE
F25,1527.6,1527.8,4365.88,2897.75,-1511.31,LOWER,4,SHALE
F25,1527.8,1528.0,4365.81,2897.76,-1511.49,LOWER,4,SHALE
F25,1528.0,1528.2,4365.75,2897.78,-1511.68,LOWER,4,SHALE
F25,1528.2,1528.4,4365.68,2897.79,-1511.87,LOWER,4,SHALE
F25,1528.4,1528.6,4365.62,2897.81,-1512.06,LOWER,4,SHALE
F25,1528.6,1528.8,4365.55,2897.82,-1512.25,LOWER,4,SHALE
F25,1528.8,1529.0,4365.49,2897.83,-1512.44,LOWER,4,SHALE
F25,1529.0,1529.2,4365.42,2897.85,-1512.62,LOWER,4,SHALE
F25,1529.2,1529.4,4365.36,2897.86,-1512.81,LOWER,4,SHALE
F25,1529.4,1529.6,4365.29,2897.88,-1513.0,LOWER,3,HETEROLITHIC
F26,1509.2,1509.4,4116.93,2206.04,-1499.3,UPPER,3,HETEROLITHIC
F26,1509.4,1509.6,4116.93,2206.04,-1499.5,UPPER,3,HETEROLITHIC
F26,1509.6,1509.8,4116.93,2206.04,-1499.7,UPPER,3,HETEROLITHIC
F26,1509.8,1510.0,4116.93,2206.04,-1499.9,UPPER,3,HETEROLITHIC
F26,1510.0,1510.2,4116.93,2206.04,-1500.1,UPPER,2,SAND_SHALY
F26,1510.2,1510.4,4116.93,2206.04,-1500.3,UPPER,2,SAND_SHALY
F26,1510.4,1510.6,4116.93,2206.04,-1500.5,UPPER,2,SAND_SHALY
F26,1510.6,1510.8,4116.93,2206.04,-1500.7,UPPER,2,SAND_SHALY
F26,1510.8,1511.0,4116.93,2206.04,-1500.9,UPPER,2,SAND_SHALY
F26,1511.0,1511.2,4116.93,2206.04,-1501.1,UPPER,2,SAND_SHALY
F26,1511.2,1511.4,4116.93,2206.04,-1501.3,UPPER,3,HETEROLITHIC
F26,1511.4,1511.6,4116.93,2206.04,-1501.5,UPPER,2,SAND_SHALY
F26,1511.6,1511.8,4116.93,2206.04,-1501.7,UPPER,2,SAND_SHALY
F26,1511.8,1512.0,4116.93,2206.04,-1501.9,UPPER,1,SAND_CLEAN
F26,1512.0,1512.2,4116.93,2206.04,-1502.1,UPPER,1,SAND_CLEAN
F26,1512.2,1512.4,4116.93,2206.04,-1502.3,UPPER,1,SAND_CLEAN
F26,1512.4,1512.6,4116.93,2206.04,-1502.5,UPPER,1,SAND_CLEAN
F26,1512.6,1512.8,4116.93,2206.04,-1502.7,UPPER,1,SAND_CLEAN
F26,1512.8,1513.0,4116.93,2206.04,-1502.9,UPPER,1,SAND_CLEAN
F26,1513.0,1513.2,4116.93,2206.04,-1503.1,UPPER,1,SAND_CLEAN
F26,1513.2,1513.4,4116.93,2206.04,-1503.3,UPPER,1,SAND_CLEAN
F26,1513.4,1513.6,4116.93,2206.04,-1503.5,UPPER,1,SAND_CLEAN
F26,1513.6,1513.8,4116.93,2206.04,-1503.7,UPPER,2,SAND_SHALY
F26,1513.8,1514.0,4116.93,2206.04,-1503.9,UPPER,3,HETEROLITHIC
F26,1514.0,1514.2,4116.93,2206.04,-1504.1,UPPER,4,SHALE
