X,Y,Z,FACIES,POROSITY,PERM_MD,AI_SEISMIC
925.0,4575.0,29.5,0,0.0872,0.047,9.502
925.0,4625.0,0.5,0,0.0794,0.112,9.56
925.0,4625.0,1.5,0,0.1114,0.117,9.503
925.0,4625.0,2.5,0,0.0689,0.035,9.411
925.0,4625.0,3.5,1,0.2114,117.196,9.317
925.0,4625.0,4.5,1,0.2636,459.51,9.252
925.0,4625.0,5.5,0,0.0905,0.05,9.24
925.0,4625.0,6.5,0,0.0685,0.048,9.288
925.0,4625.0,7.5,3,0.1866,20.632,9.391
925.0,4625.0,8.5,3,0.1632,4.813,9.535
925.0,4625.0,9.5,0,0.063,0.047,9.692
925.0,4625.0,10.5,0,0.102,0.175,9.829
925.0,4625.0,11.5,0,0.0493,0.015,9.912
925.0,4625.0,12.5,0,0.0662,0.029,9.915
925.0,4625.0,13.5,0,0.0627,0.033,9.828
925.0,4625.0,14.5,0,0.0735,0.054,9.663
925.0,4625.0,15.5,1,0.262,151.602,9.45
925.0,4625.0,16.5,1,0.2168,113.919,9.225
925.0,4625.0,17.5,1,0.2627,598.351,9.022
925.0,4625.0,18.5,1,0.2548,323.902,8.861
925.0,4625.0,19.5,0,0.0895,0.04,8.745
925.0,4625.0,20.5,0,0.0927,0.083,8.665
925.0,4625.0,21.5,0,0.0495,0.006,8.611
925.0,4625.0,22.5,1,0.2326,156.684,8.585
925.0,4625.0,23.5,1,0.1959,31.087,8.599
925.0,4625.0,24.5,1,0.2155,137.588,8.669
925.0,4625.0,25.5,1,0.2244,89.462,8.806
925.0,4625.0,26.5,1,0.2775,609.529,8.999
925.0,4625.0,27.5,0,0.075,0.012,9.214
925.0,4625.0,28.5,0,0.0717,0.074,9.4
925.0,4625.0,29.5,0,0.0772,0.037,9.509
925.0,4675.0,0.5,0,0.0724,0.042,9.737
925.0,4675.0,1.5,0,0.085,0.069,9.677
925.0,4675.0,2.5,0,0.0706,0.028,9.576
925.0,4675.0,3.5,1,0.2117,53.317,9.466
925.0,4675.0,4.5,1,0.2634,344.087,9.38
925.0,4675.0,5.5,0,0.0763,0.038,9.342
925.0,4675.0,6.5,0,0.0848,0.061,9.364
925.0,4675.0,7.5,3,0.1939,10.965,9.448
925.0,4675.0,8.5,3,0.1996,21.887,9.581
925.0,4675.0,9.5,0,0.0481,0.014,9.738
925.0,4675.0,10.5,0,0.1036,0.145,9.887
925.0,4675.0,11.5,0,0.0675,0.028,9.994
925.0,4675.0,12.5,0,0.0722,0.023,10.031
925.0,4675.0,13.5,0,0.0601,0.037,9.982
925.0,4675.0,14.5,0,0.0772,0.043,9.848
925.0,4675.0,15.5,0,0.0509,0.027,9.646
925.0,4675.0,16.5,0,0.0247,0.009,9.407
925.0,4675.0,17.5,2,0.1606,4.948,9.167
925.0,4675.0,18.5,2,0.2013,15.645,8.959
925.0,4675.0,19.5,2,0.1832,8.954,8.803
925.0,4675.0,20.5,0,0.0866,0.124,8.707
925.0,4675.0,21.5,0,0.0578,0.015,8.665
925.0,4675.0,22.5,1,0.2664,401.751,8.668
925.0,4675.0,23.5,0,0.0432,0.019,8.713
925.0,4675.0,24.5,1,0.227,101.792,8.799
925.0,4675.0,25.5,1,0.2367,135.362,8.927
925.0,4675.0,26.5,1,0.2694,528.101,9.088
925.0,4675.0,27.5,0,0.0552,0.019,9.258
925.0,4675.0,28.5,0,0.0656,0.034,9.404
925.0,4675.0,29.5,0,0.0706,0.014,9.488
925.0,4725.0,0.5,0,0.0695,0.015,9.87
925.0,4725.0,1.5,0,0.0644,0.043,9.813
925.0,4725.0,2.5,0,0.0483,0.018,9.714
925.0,4725.0,3.5,0,0.0235,0.006,9.601
925.0,4725.0,4.5,1,0.2904,1451.905,9.504
925.0,4725.0,5.5,0,0.0673,0.048,9.449
925.0,4725.0,6.5,0,0.0743,0.036,9.453
925.0,4725.0,7.5,3,0.1805,13.527,9.522
925.0,4725.0,8.5,3,0.1585,5.019,9.645
925.0,4725.0,9.5,0,0.0565,0.044,9.801
925.0,4725.0,10.5,0,0.0642,0.045,9.956
925.0,4725.0,11.5,0,0.0565,0.014,10.076
925.0,4725.0,12.5,0,0.0613,0.03,10.128
925.0,4725.0,13.5,0,0.0561,0.02,10.092
925.0,4725.0,14.5,0,0.0603,0.025,9.962
925.0,4725.0,15.5,0,0.0351,0.01,9.746
925.0,4725.0,16.5,0,0.0456,0.017,9.474
925.0,4725.0,17.5,2,0.1514,3.332,9.187
925.0,4725.0,18.5,2,0.1756,4.638,8.933
925.0,4725.0,19.5,2,0.2173,32.066,8.749
925.0,4725.0,20.5,0,0.0963,0.17,8.655
925.0,4725.0,21.5,0,0.0733,0.012,8.648
925.0,4725.0,22.5,1,0.2433,246.209,8.707
925.0,4725.0,23.5,0,0.0582,0.011,8.807
925.0,4725.0,24.5,0,0.0726,0.063,8.926
925.0,4725.0,25.5,1,0.2542,241.611,9.049
925.0,4725.0,26.5,1,0.2555,192.818,9.17
925.0,4725.0,27.5,0,0.0589,0.009,9.28
925.0,4725.0,28.5,3,0.1954,20.908,9.367
925.0,4725.0,29.5,0,0.069,0.047,9.416
925.0,4775.0,0.5,0,0.0842,0.04,9.92
925.0,4775.0,1.5,0,0.0567,0.021,9.865
925.0,4775.0,2.5,0,0.0471,0.015,9.771
925.0,4775.0,3.5,0,0.0319,0.007,9.659
925.0,4775.0,4.5,0,0.0962,0.024,9.559
925.0,4775.0,5.5,0,0.0446,0.012,9.497
925.0,4775.0,6.5,2,0.1594,2.309,9.492
925.0,4775.0,7.5,3,0.1664,5.427,9.552
925.0,4775.0,8.5,3,0.1861,18.776,9.669
925.0,4775.0,9.5,0,0.0462,0.042,9.822
925.0,4775.0,10.5,0,0.0658,0.049,9.976
925.0,4775.0,11.5,0,0.0421,0.009,10.095
925.0,4775.0,12.5,0,0.0773,0.011,10.145
925.0,4775.0,13.5,0,0.0647,0.057,10.101
925.0,4775.0,14.5,0,0.0809,0.074,9.954
925.0,4775.0,15.5,0,0.0376,0.02,9.714
925.0,4775.0,16.5,0,0.0582,0.05,9.408
925.0,4775.0,17.5,2,0.1641,7.843,9.087
925.0,4775.0,18.5,3,0.2478,165.297,8.805
925.0,4775.0,19.5,3,0.2198,40.574,8.612
925.0,4775.0,20.5,0,0.0923,0.075,8.536
925.0,4775.0,21.5,1,0.2522,414.654,8.571
925.0,4775.0,22.5,1,0.2379,141.366,8.687
925.0,4775.0,23.5,0,0.0407,0.018,8.841
925.0,4775.0,24.5,0,0.0602,0.016,8.992
925.0,4775.0,25.5,0,0.0781,0.038,9.118
925.0,4775.0,26.5,1,0.2696,243.541,9.211
925.0,4775.0,27.5,0,0.0619,0.041,9.274
925.0,4775.0,28.5,3,0.2084,21.761,9.315
925.0,4775.0,29.5,0,0.079,0.085,9.335
925.0,4825.0,0.5,0,0.0895,0.042,9.886
925.0,4825.0,1.5,0,0.0594,0.027,9.828
925.0,4825.0,2.5,0,0.0703,0.073,9.728
925.0,4825.0,3.5,0,0.0556,0.05,9.611
925.0,4825.0,4.5,1,0.2909,1667.354,9.509
925.0,4825.0,5.5,0,0.0277,0.003,9.448
925.0,4825.0,6.5,2,0.1315,1.033,9.447
925.0,4825.0,7.5,3,0.1861,15.334,9.513
925.0,4825.0,8.5,3,0.1884,18.372,9.637
925.0,4825.0,9.5,0,0.0636,0.032,9.794
925.0,4825.0,10.5,0,0.0346,0.011,9.948
925.0,4825.0,11.5,0,0.0677,0.049,10.063
925.0,4825.0,12.5,0,0.0902,0.072,10.105
925.0,4825.0,13.5,0,0.0556,0.009,10.049
925.0,4825.0,14.5,0,0.0553,0.062,9.888
925.0,4825.0,15.5,0,0.0493,0.022,9.633
925.0,4825.0,16.5,0,0.0597,0.035,9.315
925.0,4825.0,17.5,1,0.2274,132.986,8.987
925.0,4825.0,18.5,1,0.2869,1096.039,8.707
925.0,4825.0,19.5,1,0.272,760.449,8.527
925.0,4825.0,20.5,1,0.2892,779.964,8.472
925.0,4825.0,21.5,1,0.2383,304.457,8.536
925.0,4825.0,22.5,1,0.2418,387.108,8.683
925.0,4825.0,23.5,2,0.1492,4.044,8.862
925.0,4825.0,24.5,0,0.0563,0.009,9.028
925.0,4825.0,25.5,0,0.078,0.03,9.153
925.0,4825.0,26.5,2,0.1616,7.456,9.231
925.0,4825.0,27.5,0,0.0579,0.014,9.271
925.0,4825.0,28.5,3,0.2232,57.705,9.288
925.0,4825.0,29.5,0,0.1026,0.297,9.293
925.0,4875.0,0.5,0,0.0924,0.102,9.823
925.0,4875.0,1.5,0,0.058,0.006,9.758
925.0,4875.0,2.5,0,0.0663,0.026,9.645
925.0,4875.0,3.5,0,0.0728,0.087,9.519
925.0,4875.0,4.5,1,0.2693,909.708,9.415
925.0,4875.0,5.5,0,0.0249,0.006,9.361
925.0,4875.0,6.5,2,0.146,4.236,9.376
925.0,4875.0,7.5,3,0.1744,8.65,9.459
925.0,4875.0,8.5,3,0.1837,11.424,9.595
925.0,4875.0,9.5,0,0.0493,0.013,9.755
925.0,4875.0,10.5,0,0.0442,0.018,9.901
925.0,4875.0,11.5,0,0.0509,0.022,9.994
925.0,4875.0,12.5,0,0.0743,0.047,10.005
925.0,4875.0,13.5,0,0.0433,0.017,9.919
925.0,4875.0,14.5,0,0.061,0.046,9.736
925.0,4875.0,15.5,0,0.0527,0.022,9.478
925.0,4875.0,16.5,0,0.0625,0.041,9.183
925.0,4875.0,17.5,2,0.1545,1.567,8.903
925.0,4875.0,18.5,1,0.3003,2046.081,8.687
925.0,4875.0,19.5,1,0.3054,1453.812,8.574
925.0,4875.0,20.5,1,0.2658,201.393,8.574
925.0,4875.0,21.5,1,0.2385,151.3,8.671
925.0,4875.0,22.5,1,0.2715,340.91,8.825
925.0,4875.0,23.5,2,0.1571,3.267,8.993
925.0,4875.0,24.5,0,0.0624,0.015,9.134
925.0,4875.0,25.5,0,0.0688,0.029,9.231
925.0,4875.0,26.5,2,0.1798,3.046,9.282
925.0,4875.0,27.5,0,0.043,0.013,9.3
925.0,4875.0,28.5,3,0.234,80.947,9.301
925.0,4875.0,29.5,0,0.1068,0.139,9.298
925.0,4925.0,0.5,0,0.0848,0.062,9.706
925.0,4925.0,1.5,0,0.0421,0.011,9.631
925.0,4925.0,2.5,0,0.068,0.039,9.506
925.0,4925.0,3.5,1,0.2732,1325.388,9.372
925.0,4925.0,4.5,1,0.2368,271.344,9.272
925.0,4925.0,5.5,0,0.031,0.027,9.239
925.0,4925.0,6.5,2,0.1256,0.441,9.284
925.0,4925.0,7.5,2,0.1477,1.335,9.399
925.0,4925.0,8.5,3,0.1926,31.942,9.558
925.0,4925.0,9.5,0,0.0541,0.011,9.72
925.0,4925.0,10.5,0,0.042,0.025,9.846
925.0,4925.0,11.5,0,0.0816,0.063,9.899
925.0,4925.0,12.5,0,0.0933,0.113,9.858
925.0,4925.0,13.5,0,0.0472,0.032,9.722
925.0,4925.0,14.5,0,0.0546,0.036,9.508
925.0,4925.0,15.5,1,0.2545,338.214,9.255
925.0,4925.0,16.5,1,0.2487,381.269,9.008
925.0,4925.0,17.5,1,0.2523,347.916,8.816
925.0,4925.0,18.5,3,0.2234,28.415,8.712
925.0,4925.0,19.5,3,0.2352,84.873,8.709
925.0,4925.0,20.5,0,0.0695,0.032,8.795
925.0,4925.0,21.5,0,0.047,0.021,8.938
925.0,4925.0,22.5,2,0.1636,5.396,9.099
925.0,4925.0,23.5,0,0.034,0.005,9.244
925.0,4925.0,24.5,0,0.0516,0.018,9.351
925.0,4925.0,25.5,0,0.0708,0.038,9.414
925.0,4925.0,26.5,2,0.1514,2.554,9.441
925.0,4925.0,27.5,0,0.0504,0.046,9.446
925.0,4925.0,28.5,3,0.2404,90.943,9.442
925.0,4925.0,29.5,0,0.1146,0.147,9.438
925.0,4975.0,0.5,0,0.0728,0.03,9.565
925.0,4975.0,1.5,0,0.0596,0.019,9.485
925.0,4975.0,2.5,1,0.2413,368.67,9.354
925.0,4975.0,3.5,1,0.2428,149.889,9.221
925.0,4975.0,4.5,1,0.2106,137.211,9.135
925.0,4975.0,5.5,1,0.206,71.486,9.13
925.0,4975.0,6.5,1,0.2016,62.451,9.212
925.0,4975.0,7.5,2,0.1294,2.166,9.363
925.0,4975.0,8.5,0,0.057,0.029,9.547
925.0,4975.0,9.5,0,0.0655,0.039,9.718
925.0,4975.0,10.5,0,0.0536,0.061,9.831
925.0,4975.0,11.5,0,0.0817,0.485,9.856
925.0,4975.0,12.5,0,0.0987,0.076,9.779
925.0,4975.0,13.5,0,0.0492,0.034,9.61
925.0,4975.0,14.5,0,0.0615,0.014,9.379
925.0,4975.0,15.5,1,0.2174,121.016,9.132
925.0,4975.0,16.5,1,0.2542,337.365,8.922
925.0,4975.0,17.5,1,0.2124,104.803,8.791
925.0,4975.0,18.5,3,0.2156,60.001,8.763
925.0,4975.0,19.5,3,0.2144,16.349,8.832
925.0,4975.0,20.5,0,0.0494,0.009,8.972
925.0,4975.0,21.5,0,0.0413,0.01,9.143
925.0,4975.0,22.5,2,0.1596,6.534,9.308
925.0,4975.0,23.5,0,0.0391,0.013,9.442
925.0,4975.0,24.5,0,0.0602,0.028,9.535
925.0,4975.0,25.5,0,0.06,0.019,9.593
925.0,4975.0,26.5,2,0.1489,1.939,9.627
925.0,4975.0,27.5,0,0.0473,0.041,9.646
925.0,4975.0,28.5,0,0.1152,0.315,9.658
925.0,4975.0,29.5,0,0.1196,0.448,9.664
975.0,25.0,0.5,0,0.0579,0.028,10.221
975.0,25.0,1.5,0,0.0821,0.07,10.099
975.0,25.0,2.5,0,0.0396,0.011,9.867
975.0,25.0,3.5,0,0.0518,0.017,9.556
975.0,25.0,4.5,0,0.0694,0.106,9.214
975.0,25.0,5.5,1,0.2463,349.518,8.896
975.0,25.0,6.5,1,0.2901,936.781,8.655
975.0,25.0,7.5,1,0.2463,502.111,8.515
975.0,25.0,8.5,1,0.2432,296.068,8.469
975.0,25.0,9.5,0,0.0861,0.073,8.48
975.0,25.0,10.5,0,0.0406,0.006,8.504
975.0,25.0,11.5,2,0.1407,3.47,8.508
975.0,25.0,12.5,1,0.2,107.595,8.48
975.0,25.0,13.5,1,0.2115,149.323,8.426
975.0,25.0,14.5,1,0.1559,7.086,8.355
975.0,25.0,15.5,0,0.0627,0.035,8.276
975.0,25.0,16.5,0,0.0713,0.033,8.197
975.0,25.0,17.5,1,0.2598,181.182,8.125
975.0,25.0,18.5,1,0.2622,306.755,8.073
975.0,25.0,19.5,1,0.2316,600.002,8.054
975.0,25.0,20.5,1,0.2389,225.308,8.083
975.0,25.0,21.5,1,0.2442,378.297,8.17
975.0,25.0,22.5,1,0.2084,93.793,8.325
975.0,25.0,23.5,1,0.2165,117.415,8.545
975.0,25.0,24.5,1,0.2109,123.724,8.823
975.0,25.0,25.5,0,0.0364,0.006,9.135
975.0,25.0,26.5,2,0.1157,0.913,9.448
975.0,25.0,27.5,0,0.0427,0.023,9.725
975.0,25.0,28.5,0,0.0743,0.03,9.931
975.0,25.0,29.5,0,0.0436,0.013,10.041
975.0,75.0,0.5,0,0.0494,0.012,10.177
975.0,75.0,1.5,0,0.0776,0.033,10.055
975.0,75.0,2.5,0,0.0549,0.018,9.826
975.0,75.0,3.5,0,0.0708,0.027,9.517
975.0,75.0,4.5,0,0.0517,0.026,9.176
975.0,75.0,5.5,1,0.2797,1132.444,8.858
975.0,75.0,6.5,1,0.2797,406.187,8.612
975.0,75.0,7.5,1,0.2451,328.144,8.465
975.0,75.0,8.5,1,0.2315,82.747,8.405
975.0,75.0,9.5,0,0.0817,0.033,8.398
975.0,75.0,10.5,0,0.023,0.006,8.397
975.0,75.0,11.5,1,0.2221,282.687,8.371
975.0,75.0,12.5,1,0.1767,19.678,8.309
975.0,75.0,13.5,1,0.2149,68.464,8.22
975.0,75.0,14.5,1,0.1839,64.518,8.119
975.0,75.0,15.5,1,0.2643,389.421,8.023
975.0,75.0,16.5,1,0.2379,256.023,7.943
975.0,75.0,17.5,1,0.2549,199.012,7.889
975.0,75.0,18.5,1,0.2641,466.303,7.868
975.0,75.0,19.5,1,0.2687,290.878,7.888
975.0,75.0,20.5,1,0.2415,158.889,7.956
975.0,75.0,21.5,1,0.2071,82.619,8.08
975.0,75.0,22.5,1,0.1984,47.705,8.265
975.0,75.0,23.5,1,0.2167,120.937,8.51
975.0,75.0,24.5,1,0.2129,113.712,8.807
975.0,75.0,25.5,0,0.023,0.007,9.135
975.0,75.0,26.5,2,0.0899,0.236,9.46
975.0,75.0,27.5,0,0.0308,0.006,9.747
975.0,75.0,28.5,0,0.078,0.043,9.959
975.0,75.0,29.5,0,0.0605,0.036,10.072
975.0,125.0,0.5,0,0.0366,0.006,10.106
975.0,125.0,1.5,0,0.0632,0.011,9.984
975.0,125.0,2.5,0,0.0575,0.008,9.753
975.0,125.0,3.5,0,0.0831,0.118,9.444
975.0,125.0,4.5,0,0.0657,0.039,9.103
975.0,125.0,5.5,1,0.29,780.921,8.785
975.0,125.0,6.5,1,0.309,2010.896,8.538
975.0,125.0,7.5,1,0.2575,733.256,8.386
975.0,125.0,8.5,1,0.2675,464.078,8.32
975.0,125.0,9.5,2,0.2087,15.557,8.304
975.0,125.0,10.5,0,0.024,0.049,8.293
975.0,125.0,11.5,1,0.2497,605.669,8.253
975.0,125.0,12.5,1,0.1819,26.671,8.174
975.0,125.0,13.5,1,0.2427,443.437,8.066
975.0,125.0,14.5,1,0.2066,138.806,7.95
975.0,125.0,15.5,1,0.2458,141.941,7.845
975.0,125.0,16.5,1,0.2369,255.44,7.767
975.0,125.0,17.5,1,0.2375,616.314,7.726
975.0,125.0,18.5,1,0.2601,1165.169,7.73
975.0,125.0,19.5,1,0.2599,1102.82,7.782
975.0,125.0,20.5,1,0.2149,160.722,7.883
975.0,125.0,21.5,1,0.1693,54.241,8.035
975.0,125.0,22.5,1,0.1819,34.328,8.239
975.0,125.0,23.5,1,0.2315,636.872,8.493
975.0,125.0,24.5,1,0.2222,106.413,8.791
975.0,125.0,25.5,0,0.01,0.003,9.114
975.0,125.0,26.5,2,0.1046,0.39,9.435
975.0,125.0,27.5,0,0.0171,0.004,9.717
975.0,125.0,28.5,0,0.0663,0.067,9.928
975.0,125.0,29.5,0,0.0476,0.036,10.04
975.0,175.0,0.5,0,0.062,0.034,10.028
975.0,175.0,1.5,0,0.0606,0.008,9.902
975.0,175.0,2.5,0,0.0635,0.107,9.666
975.0,175.0,3.5,0,0.075,0.081,9.354
975.0,175.0,4.5,0,0.0771,0.037,9.015
975.0,175.0,5.5,1,0.2915,1863.615,8.705
975.0,175.0,6.5,1,0.3026,4458.539,8.469
975.0,175.0,7.5,1,0.303,3583.392,8.331
975.0,175.0,8.5,1,0.2703,762.174,8.278
975.0,175.0,9.5,2,0.1848,15.577,8.274
975.0,175.0,10.5,0,0.0404,0.028,8.273
975.0,175.0,11.5,1,0.2533,317.917,8.24
975.0,175.0,12.5,1,0.1832,39.317,8.167
975.0,175.0,13.5,1,0.2379,264.633,8.061
975.0,175.0,14.5,1,0.1967,104.431,7.946
975.0,175.0,15.5,1,0.2228,91.596,7.841
975.0,175.0,16.5,1,0.2163,130.915,7.766
975.0,175.0,17.5,1,0.2523,964.832,7.732
975.0,175.0,18.5,1,0.244,165.167,7.745
975.0,175.0,19.5,1,0.2632,839.839,7.809
975.0,175.0,20.5,1,0.2252,186.112,7.918
975.0,175.0,21.5,1,0.1659,15.137,8.067
975.0,175.0,22.5,1,0.1806,25.261,8.253
975.0,175.0,23.5,1,0.2395,116.213,8.472
975.0,175.0,24.5,1,0.2255,225.176,8.721
975.0,175.0,25.5,0,0.012,0.005,8.991
975.0,175.0,26.5,2,0.0881,1.015,9.263
975.0,175.0,27.5,0,0.0327,0.01,9.508
975.0,175.0,28.5,0,0.0705,0.063,9.695
975.0,175.0,29.5,0,0.0516,0.008,9.796
975.0,225.0,0.5,0,0.0512,0.027,9.963
975.0,225.0,1.5,0,0.0725,0.044,9.829
975.0,225.0,2.5,0,0.061,0.028,9.581
975.0,225.0,3.5,0,0.0793,0.052,9.262
975.0,225.0,4.5,0,0.0697,0.023,8.926
975.0,225.0,5.5,0,0.0829,0.041,8.631
975.0,225.0,6.5,1,0.3014,4548.351,8.421
975.0,225.0,7.5,1,0.2691,540.745,8.312
975.0,225.0,8.5,1,0.2716,723.227,8.288
975.0,225.0,9.5,2,0.1762,4.811,8.308
975.0,225.0,10.5,0,0.0323,0.006,8.325
975.0,225.0,11.5,2,0.161,1.281,8.305
975.0,225.0,12.5,1,0.2074,50.634,8.239
975.0,225.0,13.5,1,0.2436,155.367,8.138
975.0,225.0,14.5,1,0.2034,73.805,8.023
975.0,225.0,15.5,1,0.2261,184.52,7.917
975.0,225.0,16.5,1,0.2142,135.437,7.84
975.0,225.0,17.5,1,0.2563,763.633,7.804
975.0,225.0,18.5,1,0.2506,175.012,7.817
975.0,225.0,19.5,1,0.2629,1380.057,7.877
975.0,225.0,20.5,1,0.223,269.047,7.977
975.0,225.0,21.5,0,0.0558,0.044,8.105
975.0,225.0,22.5,1,0.2013,44.786,8.251
975.0,225.0,23.5,1,0.2567,788.07,8.411
975.0,225.0,24.5,1,0.2245,74.804,8.588
975.0,225.0,25.5,1,0.1871,63.35,8.783
975.0,225.0,26.5,1,0.1897,22.497,8.987
975.0,225.0,27.5,2,0.1346,1.514,9.183
975.0,225.0,28.5,2,0.1917,6.629,9.339
975.0,225.0,29.5,0,0.0348,0.004,9.426
975.0,275.0,0.5,0,0.047,0.011,9.877
975.0,275.0,1.5,0,0.0482,0.009,9.732
975.0,275.0,2.5,0,0.0568,0.011,9.469
975.0,275.0,3.5,0,0.0746,0.045,9.142
975.0,275.0,4.5,1,0.2419,122.205,8.813
975.0,275.0,5.5,1,0.2483,351.369,8.542
975.0,275.0,6.5,1,0.271,564.543,8.37
975.0,275.0,7.5,1,0.2743,791.923,8.307
975.0,275.0,8.5,1,0.2747,277.133,8.33
975.0,275.0,9.5,0,0.0825,0.074,8.392
975.0,275.0,10.5,0,0.0412,0.013,8.446
975.0,275.0,11.5,2,0.1613,2.815,8.459
975.0,275.0,12.5,1,0.2378,479.761,8.42
975.0,275.0,13.5,1,0.2358,123.681,8.338
975.0,275.0,14.5,1,0.2042,80.917,8.234
975.0,275.0,15.5,1,0.2262,71.783,8.126
975.0,275.0,16.5,1,0.2295,353.512,8.031
975.0,275.0,17.5,1,0.1986,82.08,7.965
975.0,275.0,18.5,1,0.2557,611.471,7.938
975.0,275.0,19.5,1,0.2511,599.597,7.953
975.0,275.0,20.5,1,0.2434,759.01,8.008
975.0,275.0,21.5,0,0.0633,0.009,8.091
975.0,275.0,22.5,1,0.2234,54.504,8.192
975.0,275.0,23.5,1,0.2636,1477.788,8.306
975.0,275.0,24.5,1,0.197,81.034,8.436
975.0,275.0,25.5,1,0.2107,72.734,8.587
975.0,275.0,26.5,1,0.2135,94.729,8.758
975.0,275.0,27.5,2,0.1416,2.949,8.93
975.0,275.0,28.5,2,0.1396,3.424,9.074
975.0,275.0,29.5,0,0.0543,0.013,9.157
975.0,325.0,0.5,0,0.0416,0.009,9.757
975.0,325.0,1.5,0,0.0341,0.008,9.609
975.0,325.0,2.5,0,0.0438,0.01,9.346
975.0,325.0,3.5,1,0.2846,1466.002,9.026
975.0,325.0,4.5,1,0.2484,1101.215,8.719
975.0,325.0,5.5,1,0.202,31.218,8.483
975.0,325.0,6.5,1,0.2702,421.857,8.355
975.0,325.0,7.5,1,0.2675,731.164,8.34
975.0,325.0,8.5,1,0.2625,1010.349,8.41
975.0,325.0,9.5,0,0.0774,0.039,8.52
975.0,325.0,10.5,0,0.0675,0.067,8.622
975.0,325.0,11.5,2,0.1582,5.059,8.681
975.0,325.0,12.5,2,0.1441,6.517,8.684
975.0,325.0,13.5,1,0.2386,118.077,8.635
975.0,325.0,14.5,1,0.224,76.492,8.545
975.0,325.0,15.5,0,0.0395,0.007,8.428
975.0,325.0,16.5,0,0.0444,0.02,8.302
975.0,325.0,17.5,1,0.2275,109.649,8.181
975.0,325.0,18.5,1,0.24,805.511,8.084
975.0,325.0,19.5,1,0.2623,892.412,8.026
975.0,325.0,20.5,1,0.2512,266.666,8.012
975.0,325.0,21.5,1,0.2703,591.425,8.038
975.0,325.0,22.5,1,0.2227,303.236,8.095
975.0,325.0,23.5,1,0.2625,478.173,8.178
975.0,325.0,24.5,1,0.2195,404.523,8.287
975.0,325.0,25.5,1,0.2153,123.57,8.423
975.0,325.0,26.5,1,0.2543,282.312,8.583
975.0,325.0,27.5,2,0.1524,1.245,8.749
975.0,325.0,28.5,2,0.1502,2.933,8.89
975.0,325.0,29.5,0,0.0474,0.011,8.972
975.0,375.0,0.5,0,0.045,0.009,9.688
975.0,375.0,1.5,0,0.0399,0.029,9.545
975.0,375.0,2.5,0,0.0556,0.008,9.292
975.0,375.0,3.5,1,0.2807,2046.563,8.991
975.0,375.0,4.5,1,0.2511,523.058,8.707
975.0,375.0,5.5,1,0.2042,41.222,8.497
975.0,375.0,6.5,1,0.2345,109.446,8.394
975.0,375.0,7.5,1,0.2389,187.875,8.401
975.0,375.0,8.5,1,0.2511,655.58,8.493
975.0,375.0,9.5,0,0.0815,0.021,8.626
975.0,375.0,10.5,0,0.0596,0.023,8.755
975.0,375.0,11.5,2,0.1681,7.719,8.842
975.0,375.0,12.5,2,0.1709,4.609,8.869
975.0,375.0,13.5,0,0.0823,0.038,8.832
975.0,375.0,14.5,2,0.1495,5.219,8.74
975.0,375.0,15.5,2,0.1447,2.29,8.608
975.0,375.0,16.5,1,0.2298,206.41,8.452
975.0,375.0,17.5,1,0.2122,235.151,8.295
975.0,375.0,18.5,1,0.258,890.708,8.157
975.0,375.0,19.5,1,0.223,191.302,8.056
975.0,375.0,20.5,1,0.2721,549.074,8.001
975.0,375.0,21.5,1,0.2793,882.825,7.989
975.0,375.0,22.5,1,0.2207,259.354,8.015
975.0,375.0,23.5,1,0.274,908.856,8.07
975.0,375.0,24.5,1,0.2261,53.15,8.155
975.0,375.0,25.5,1,0.2375,91.747,8.27
975.0,375.0,26.5,1,0.2443,639.902,8.412
975.0,375.0,27.5,0,0.0738,0.068,8.562
975.0,375.0,28.5,1,0.2472,213.471,8.692
975.0,375.0,29.5,0,0.0322,0.01,8.768
975.0,425.0,0.5,0,0.0346,0.006,9.727
975.0,425.0,1.5,0,0.0385,0.009,9.59
975.0,425.0,2.5,0,0.0475,0.016,9.349
975.0,425.0,3.5,1,0.2766,819.381,9.06
975.0,425.0,4.5,1,0.2816,1498.805,8.788
975.0,425.0,5.5,1,0.1847,26.805,8.586
975.0,425.0,6.5,1,0.2053,120.535,8.488
975.0,425.0,7.5,1,0.2358,213.548,8.497
975.0,425.0,8.5,1,0.2496,154.198,8.59
975.0,425.0,9.5,2,0.1897,6.533,8.727
975.0,425.0,10.5,0,0.0744,0.06,8.862
975.0,425.0,11.5,2,0.1726,3.4,8.955
975.0,425.0,12.5,2,0.205,12.543,8.984
975.0,425.0,13.5,0,0.06,0.027,8.939
975.0,425.0,14.5,2,0.1729,3.488,8.829
975.0,425.0,15.5,1,0.2414,179.311,8.67
975.0,425.0,16.5,1,0.2253,133.629,8.488
975.0,425.0,17.5,1,0.2068,71.594,8.308
975.0,425.0,18.5,1,0.2197,64.59,8.152
975.0,425.0,19.5,1,0.2573,526.92,8.038
975.0,425.0,20.5,1,0.2684,355.48,7.972
975.0,425.0,21.5,1,0.262,902.597,7.951
975.0,425.0,22.5,1,0.2477,81.18,7.965
975.0,425.0,23.5,1,0.2398,356.525,8.009
975.0,425.0,24.5,1,0.2344,138.579,8.08
975.0,425.0,25.5,1,0.2569,413.739,8.18
975.0,425.0,26.5,1,0.2438,104.761,8.305
975.0,425.0,27.5,1,0.2188,102.085,8.439
