WELL,MD,X,Y,Z,GR,RHOB,NPHI,DT,RT,PHIE,SW,VSH,ZONE
WELL-02,2892.5,5124.12,8520.35,-2396.77,7.8,2.407,0.184,74.3,1.552,0.183,1.0,0.05,CHALK
WELL-02,2893.0,5123.94,8520.64,-2397.13,9.4,2.312,0.222,78.6,0.934,0.23,1.0,0.05,CHALK
WELL-02,2893.5,5123.75,8520.94,-2397.49,12.8,2.392,0.216,71.2,1.441,0.187,1.0,0.05,CHALK
WELL-02,2894.0,5123.56,8521.23,-2397.85,8.5,2.419,0.207,74.4,1.433,0.185,1.0,0.05,CHALK
WELL-02,2894.5,5123.37,8521.52,-2398.21,15.8,2.375,0.212,75.2,1.224,0.206,1.0,0.05,CHALK
WELL-02,2895.0,5123.19,8521.82,-2398.56,13.0,2.428,0.204,73.7,1.591,0.177,1.0,0.05,CHALK
WELL-02,2895.5,5123.0,8522.11,-2398.92,9.8,2.379,0.208,75.4,1.234,0.206,1.0,0.05,CHALK
WELL-02,2896.0,5122.81,8522.41,-2399.28,16.3,2.403,0.176,74.8,1.431,0.182,1.0,0.05,CHALK
WELL-02,2896.5,5122.62,8522.7,-2399.64,13.5,2.386,0.222,76.0,1.208,0.196,1.0,0.05,CHALK
WELL-02,2897.0,5122.44,8522.99,-2400.0,10.1,2.393,0.205,73.3,1.56,0.188,1.0,0.05,CHALK
WELL-02,2897.5,5122.25,8523.29,-2400.36,12.4,2.453,0.163,69.5,1.951,0.157,1.0,0.05,CHALK
WELL-02,2898.0,5122.06,8523.58,-2400.71,11.6,2.391,0.196,75.4,1.53,0.183,1.0,0.05,CHALK
WELL-02,2898.5,5121.87,8523.88,-2401.07,13.5,2.408,0.186,75.3,1.376,0.189,1.0,0.05,CHALK
WELL-02,2899.0,5121.69,8524.17,-2401.43,8.2,2.461,0.16,64.9,2.431,0.144,1.0,0.05,CHALK
WELL-02,2899.5,5121.5,8524.46,-2401.79,12.3,2.382,0.191,76.3,1.275,0.189,1.0,0.05,CHALK
WELL-02,2900.0,5121.31,8524.76,-2402.15,17.5,2.418,0.167,72.7,1.691,0.175,1.0,0.05,CHALK
WELL-02,2900.5,5121.12,8525.05,-2402.51,13.4,2.423,0.177,71.5,1.775,0.166,1.0,0.05,CHALK
WELL-02,2901.0,5120.94,8525.35,-2402.87,8.1,2.452,0.169,68.5,2.036,0.15,1.0,0.05,CHALK
WELL-02,2901.5,5120.75,8525.64,-2403.22,14.1,2.407,0.189,74.2,1.565,0.172,1.0,0.05,CHALK
WELL-02,2902.0,5120.56,8525.93,-2403.58,9.4,2.517,0.137,62.5,3.961,0.118,1.0,0.05,CHALK
WELL-02,2902.5,5120.37,8526.23,-2403.94,12.6,2.479,0.143,65.4,2.397,0.143,1.0,0.05,CHALK
WELL-02,2903.0,5120.18,8526.52,-2404.3,10.8,2.516,0.124,62.8,3.492,0.117,1.0,0.05,CHALK
WELL-02,2903.5,5120.0,8526.81,-2404.66,13.4,2.539,0.111,62.7,4.047,0.11,1.0,0.05,CHALK
WELL-02,2904.0,5119.81,8527.11,-2405.02,6.3,2.524,0.113,62.0,4.208,0.106,1.0,0.05,CHALK
WELL-02,2904.5,5119.62,8527.4,-2405.37,12.3,2.424,0.185,68.2,1.789,0.166,1.0,0.05,CHALK
WELL-02,2905.0,5119.43,8527.7,-2405.73,11.4,2.456,0.169,70.1,1.902,0.156,1.0,0.05,CHALK
WELL-02,2905.5,5119.25,8527.99,-2406.09,13.1,2.49,0.154,69.4,2.263,0.143,1.0,0.05,CHALK
WELL-02,2906.0,5119.06,8528.28,-2406.45,8.9,2.446,0.187,69.6,2.216,0.147,1.0,0.05,CHALK
WELL-02,2906.5,5118.87,8528.58,-2406.81,15.3,2.434,0.176,71.3,1.827,0.165,1.0,0.05,CHALK
WELL-02,2907.0,5118.68,8528.87,-2407.17,11.5,2.445,0.187,71.1,1.803,0.164,1.0,0.05,CHALK
WELL-02,2907.5,5118.5,8529.17,-2407.52,11.3,2.44,0.182,71.2,1.963,0.158,1.0,0.05,CHALK
WELL-02,2908.0,5118.31,8529.46,-2407.88,15.0,2.451,0.141,66.1,2.347,0.143,1.0,0.05,CHALK
WELL-02,2908.5,5118.12,8529.75,-2408.24,10.5,2.501,0.137,65.6,3.3,0.123,1.0,0.05,CHALK
WELL-02,2909.0,5117.93,8530.05,-2408.6,17.8,2.394,0.2,72.6,1.469,0.181,1.0,0.05,CHALK
WELL-02,2909.5,5117.75,8530.34,-2408.96,107.3,2.568,0.296,78.3,2.537,0.092,1.0,0.812,SEAL_SHALE
WELL-02,2910.0,5117.56,8530.64,-2409.32,105.0,2.544,0.289,79.0,2.801,0.092,1.0,0.801,SEAL_SHALE
WELL-02,2910.5,5117.37,8530.93,-2409.67,103.2,2.553,0.301,84.2,2.779,0.092,1.0,0.797,SEAL_SHALE
WELL-02,2911.0,5117.18,8531.22,-2410.03,104.5,2.573,0.29,79.9,2.775,0.092,1.0,0.821,SEAL_SHALE
WELL-02,2911.5,5116.99,8531.52,-2410.39,108.9,2.554,0.28,79.6,2.612,0.092,1.0,0.769,SEAL_SHALE
WELL-02,2912.0,5116.8,8531.81,-2410.75,105.6,2.578,0.305,81.3,2.565,0.092,1.0,0.797,SEAL_SHALE
WELL-02,2912.5,5116.62,8532.1,-2411.11,102.7,2.556,0.287,79.1,2.632,0.092,1.0,0.769,SEAL_SHALE
WELL-02,2913.0,5116.43,8532.4,-2411.47,105.9,2.576,0.293,77.7,2.686,0.092,1.0,0.833,SEAL_SHALE
WELL-02,2913.5,5116.24,8532.69,-2411.82,107.5,2.555,0.298,80.5,2.73,0.092,1.0,0.846,SEAL_SHALE
WELL-02,2914.0,5116.05,8532.98,-2412.18,109.2,2.547,0.291,81.9,2.376,0.092,1.0,0.821,SEAL_SHALE
WELL-02,2914.5,5115.86,8533.28,-2412.54,111.3,2.564,0.309,80.9,2.586,0.092,1.0,0.826,SEAL_SHALE
WELL-02,2915.0,5115.67,8533.57,-2412.9,115.1,2.562,0.306,81.4,2.856,0.092,1.0,0.827,SEAL_SHALE
WELL-02,2915.5,5115.48,8533.86,-2413.26,103.9,2.574,0.29,81.5,2.628,0.092,1.0,0.776,SEAL_SHALE
WELL-02,2916.0,5115.3,8534.16,-2413.62,113.2,2.586,0.295,79.8,2.506,0.092,1.0,0.793,SEAL_SHALE
WELL-02,2916.5,5115.11,8534.45,-2413.97,110.2,2.557,0.293,81.7,2.961,0.092,1.0,0.81,SEAL_SHALE
WELL-02,2917.0,5114.92,8534.74,-2414.33,109.9,2.559,0.301,81.0,2.666,0.092,1.0,0.824,SEAL_SHALE
WELL-02,2917.5,5114.73,8535.04,-2414.69,124.3,2.565,0.325,79.8,2.5,0.092,1.0,0.918,SEAL_SHALE
WELL-02,2918.0,5114.54,8535.33,-2415.05,120.2,2.55,0.308,82.8,2.517,0.092,1.0,0.885,SEAL_SHALE
WELL-02,2918.5,5114.35,8535.62,-2415.41,114.1,2.551,0.324,81.2,2.539,0.092,1.0,0.862,SEAL_SHALE
WELL-02,2919.0,5114.17,8535.92,-2415.77,105.9,2.573,0.286,81.1,2.69,0.092,1.0,0.782,SEAL_SHALE
WELL-02,2919.5,5113.98,8536.21,-2416.12,105.5,2.575,0.269,80.3,2.684,0.092,1.0,0.783,SEAL_SHALE
WELL-02,2920.0,5113.79,8536.5,-2416.48,112.1,2.56,0.301,81.7,2.727,0.092,1.0,0.829,SEAL_SHALE
WELL-02,2920.5,5113.6,8536.8,-2416.84,103.0,2.559,0.296,79.9,3.03,0.092,1.0,0.791,SEAL_SHALE
WELL-02,2921.0,5113.41,8537.09,-2417.2,111.6,2.57,0.284,80.7,2.873,0.092,1.0,0.775,SEAL_SHALE
WELL-02,2921.5,5113.22,8537.38,-2417.56,107.2,2.553,0.285,82.2,3.002,0.092,1.0,0.793,SEAL_SHALE
WELL-02,2922.0,5113.03,8537.68,-2417.92,99.9,2.572,0.296,81.6,2.661,0.092,1.0,0.809,SEAL_SHALE
WELL-02,2922.5,5112.85,8537.97,-2418.27,97.6,2.58,0.283,80.6,2.664,0.092,1.0,0.768,SEAL_SHALE
WELL-02,2923.0,5112.66,8538.26,-2418.63,110.9,2.569,0.306,81.6,2.606,0.092,1.0,0.852,SEAL_SHALE
WELL-02,2923.5,5112.47,8538.56,-2418.99,114.0,2.562,0.314,80.2,2.53,0.092,1.0,0.885,SEAL_SHALE
WELL-02,2924.0,5112.28,8538.85,-2419.35,111.3,2.557,0.315,80.2,2.518,0.092,1.0,0.85,SEAL_SHALE
WELL-02,2924.5,5112.09,8539.14,-2419.71,113.8,2.543,0.319,80.3,2.677,0.092,1.0,0.88,SEAL_SHALE
WELL-02,2925.0,5111.9,8539.44,-2420.07,115.5,2.593,0.32,84.2,2.356,0.092,1.0,0.919,SEAL_SHALE
WELL-02,2925.5,5111.72,8539.73,-2420.42,118.6,2.537,0.322,82.0,2.649,0.092,1.0,0.91,SEAL_SHALE
WELL-02,2926.0,5111.53,8540.02,-2420.78,118.3,2.551,0.331,81.1,2.617,0.092,1.0,0.915,SEAL_SHALE
WELL-02,2926.5,5111.34,8540.32,-2421.14,111.0,2.568,0.319,81.5,2.505,0.092,1.0,0.866,SEAL_SHALE
WELL-02,2927.0,5111.15,8540.61,-2421.5,114.8,2.569,0.299,79.6,2.828,0.092,1.0,0.859,SEAL_SHALE
WELL-02,2927.5,5110.96,8540.9,-2421.86,109.5,2.571,0.29,80.4,2.538,0.092,1.0,0.821,SEAL_SHALE
WELL-02,2928.0,5110.77,8541.2,-2422.22,114.4,2.566,0.298,80.5,2.508,0.092,1.0,0.857,SEAL_SHALE
WELL-02,2928.5,5110.58,8541.49,-2422.57,104.1,2.567,0.298,80.9,2.607,0.092,1.0,0.833,SEAL_SHALE
WELL-02,2929.0,5110.4,8541.78,-2422.93,118.5,2.578,0.32,78.8,2.508,0.092,1.0,0.887,SEAL_SHALE
WELL-02,2929.5,5110.21,8542.08,-2423.29,105.5,2.565,0.284,80.5,2.734,0.092,1.0,0.767,SEAL_SHALE
WELL-02,2930.0,5110.02,8542.37,-2423.65,109.3,2.583,0.295,79.8,2.736,0.092,1.0,0.804,SEAL_SHALE
WELL-02,2930.5,5109.83,8542.66,-2424.01,103.4,2.572,0.301,77.5,2.773,0.092,1.0,0.817,SEAL_SHALE
WELL-02,2931.0,5109.64,8542.96,-2424.37,110.5,2.554,0.315,79.9,3.021,0.092,1.0,0.829,SEAL_SHALE
WELL-02,2931.5,5109.45,8543.25,-2424.72,110.6,2.549,0.288,80.9,2.778,0.092,1.0,0.779,SEAL_SHALE
WELL-02,2932.0,5109.27,8543.54,-2425.08,105.2,2.573,0.291,80.5,2.884,0.091,1.0,0.796,SEAL_SHALE
WELL-02,2932.5,5109.08,8543.84,-2425.44,100.6,2.581,0.288,80.9,2.787,0.091,1.0,0.775,SEAL_SHALE
WELL-02,2933.0,5108.89,8544.13,-2425.8,106.4,2.574,0.276,80.3,2.838,0.091,1.0,0.743,SEAL_SHALE
WELL-02,2933.5,5108.7,8544.42,-2426.16,108.1,2.59,0.31,81.3,2.776,0.091,1.0,0.822,SEAL_SHALE
WELL-02,2934.0,5108.51,8544.72,-2426.52,113.7,2.562,0.326,85.5,2.721,0.091,1.0,0.839,SEAL_SHALE
WELL-02,2934.5,5108.32,8545.01,-2426.87,119.3,2.562,0.277,79.9,2.67,0.091,1.0,0.848,SEAL_SHALE
WELL-02,2935.0,5108.13,8545.31,-2427.23,109.4,2.581,0.32,80.7,2.5,0.091,1.0,0.848,SEAL_SHALE
WELL-02,2935.5,5107.95,8545.6,-2427.59,112.3,2.551,0.298,80.3,2.782,0.091,1.0,0.844,SEAL_SHALE
WELL-02,2936.0,5107.76,8545.89,-2427.95,120.9,2.577,0.304,82.7,2.42,0.091,1.0,0.911,SEAL_SHALE
WELL-02,2936.5,5107.57,8546.19,-2428.31,123.5,2.557,0.315,80.7,2.637,0.091,1.0,0.937,SEAL_SHALE
WELL-02,2937.0,5107.38,8546.48,-2428.67,121.9,2.582,0.322,82.0,2.315,0.091,1.0,0.926,SEAL_SHALE
WELL-02,2937.5,5107.19,8546.77,-2429.02,119.9,2.548,0.329,80.1,2.587,0.091,1.0,0.924,SEAL_SHALE
WELL-02,2938.0,5107.0,8547.07,-2429.38,109.1,2.582,0.309,78.7,2.536,0.091,1.0,0.936,SEAL_SHALE
WELL-02,2938.5,5106.82,8547.36,-2429.74,113.1,2.57,0.307,80.0,2.697,0.091,1.0,0.844,SEAL_SHALE
WELL-02,2939.0,5106.63,8547.65,-2430.1,115.6,2.568,0.312,81.6,2.621,0.091,1.0,0.873,SEAL_SHALE
WELL-02,2939.5,5106.44,8547.95,-2430.46,110.4,2.548,0.302,82.9,2.558,0.091,1.0,0.852,SEAL_SHALE
WELL-02,2940.0,5106.25,8548.24,-2430.82,112.2,2.566,0.29,82.3,2.465,0.091,1.0,0.844,SEAL_SHALE
WELL-02,2940.5,5106.06,8548.53,-2431.17,110.7,2.56,0.303,80.2,2.687,0.091,1.0,0.842,SEAL_SHALE
WELL-02,2941.0,5105.87,8548.82,-2431.53,108.7,2.611,0.295,81.2,2.675,0.091,1.0,0.821,SEAL_SHALE
WELL-02,2941.5,5105.68,8549.12,-2431.89,116.0,2.567,0.313,83.3,2.688,0.091,1.0,0.866,SEAL_SHALE
WELL-02,2942.0,5105.49,8549.41,-2432.25,118.1,2.569,0.3,81.3,2.76,0.091,1.0,0.838,SEAL_SHALE
WELL-02,2942.5,5105.3,8549.7,-2432.61,104.0,2.549,0.271,80.7,3.051,0.091,1.0,0.787,SEAL_SHALE
WELL-02,2943.0,5105.11,8549.99,-2432.97,117.2,2.554,0.292,77.3,2.727,0.091,1.0,0.862,SEAL_SHALE
WELL-02,2943.5,5104.92,8550.28,-2433.33,104.8,2.569,0.295,79.6,2.539,0.091,1.0,0.802,SEAL_SHALE
WELL-02,2944.0,5104.73,8550.58,-2433.68,109.9,2.593,0.307,80.4,2.72,0.091,1.0,0.847,SEAL_SHALE
WELL-02,2944.5,5104.54,8550.87,-2434.04,103.5,2.57,0.305,82.7,2.696,0.091,1.0,0.826,SEAL_SHALE
WELL-02,2945.0,5104.35,8551.16,-2434.4,115.5,2.573,0.285,78.9,2.707,0.091,1.0,0.836,SEAL_SHALE
WELL-02,2945.5,5104.16,8551.45,-2434.76,118.9,2.555,0.325,80.3,2.769,0.091,1.0,0.905,SEAL_SHALE
WELL-02,2946.0,5103.97,8551.75,-2435.12,118.9,2.574,0.315,84.1,2.568,0.091,1.0,0.935,SEAL_SHALE
WELL-02,2946.5,5103.78,8552.04,-2435.48,122.8,2.553,0.317,80.1,2.992,0.091,1.0,0.895,SEAL_SHALE
WELL-02,2947.0,5103.59,8552.33,-2435.84,121.3,2.571,0.332,81.2,2.45,0.091,1.0,0.957,SEAL_SHALE
WELL-02,2947.5,5103.4,8552.62,-2436.19,112.3,2.575,0.332,81.3,2.511,0.091,1.0,0.945,SEAL_SHALE
WELL-02,2948.0,5103.21,8552.91,-2436.55,116.2,2.556,0.305,79.4,2.741,0.091,1.0,0.863,SEAL_SHALE
WELL-02,2948.5,5103.02,8553.21,-2436.91,115.6,2.559,0.317,78.8,2.765,0.091,1.0,0.885,SEAL_SHALE
WELL-02,2949.0,5102.83,8553.5,-2437.27,112.2,2.554,0.324,79.3,2.541,0.091,1.0,0.92,SEAL_SHALE
WELL-02,2949.5,5102.64,8553.79,-2437.63,102.1,2.547,0.286,80.9,2.738,0.091,1.0,0.795,SEAL_SHALE
WELL-02,2950.0,5102.45,8554.08,-2437.99,108.2,2.564,0.296,79.4,2.456,0.091,1.0,0.819,SEAL_SHALE
WELL-02,2950.5,5102.26,8554.37,-2438.35,111.5,2.586,0.281,78.6,2.844,0.091,1.0,0.82,SEAL_SHALE
WELL-02,2951.0,5102.07,8554.67,-2438.7,115.7,2.555,0.3,80.0,2.548,0.091,1.0,0.871,SEAL_SHALE
WELL-02,2951.5,5101.88,8554.96,-2439.06,102.8,2.552,0.294,82.6,2.764,0.091,1.0,0.835,SEAL_SHALE
WELL-02,2952.0,5101.69,8555.25,-2439.42,102.5,2.563,0.293,78.2,2.683,0.091,1.0,0.808,SEAL_SHALE
WELL-02,2952.5,5101.5,8555.54,-2439.78,94.4,2.576,0.271,81.3,2.919,0.091,1.0,0.738,SEAL_SHALE
WELL-02,2953.0,5101.31,8555.84,-2440.14,99.6,2.572,0.284,85.7,2.846,0.091,1.0,0.781,SEAL_SHALE
WELL-02,2953.5,5101.12,8556.13,-2440.5,102.8,2.57,0.287,81.5,2.991,0.091,1.0,0.802,SEAL_SHALE
WELL-02,2954.0,5100.93,8556.42,-2440.86,105.6,2.59,0.305,77.6,2.804,0.091,1.0,0.83,SEAL_SHALE
WELL-02,2954.5,5100.74,8556.71,-2441.21,104.8,2.562,0.283,81.2,2.882,0.091,1.0,0.788,SEAL_SHALE
WELL-02,2955.0,5100.55,8557.0,-2441.57,102.6,2.573,0.297,78.8,2.89,0.091,1.0,0.802,SEAL_SHALE
WELL-02,2955.5,5100.36,8557.3,-2441.93,115.4,2.571,0.296,80.4,2.67,0.091,1.0,0.853,SEAL_SHALE
WELL-02,2956.0,5100.17,8557.59,-2442.29,108.8,2.568,0.291,83.0,2.88,0.091,1.0,0.774,SEAL_SHALE
WELL-02,2956.5,5099.98,8557.88,-2442.65,113.1,2.558,0.292,80.0,2.769,0.091,1.0,0.811,SEAL_SHALE
WELL-02,2957.0,5099.79,8558.17,-2443.01,96.9,2.548,0.284,79.6,2.612,0.091,1.0,0.777,SEAL_SHALE
WELL-02,2957.5,5099.6,8558.47,-2443.36,103.9,2.575,0.321,81.7,2.765,0.091,1.0,0.875,SEAL_SHALE
WELL-02,2958.0,5099.41,8558.76,-2443.72,117.3,2.558,0.322,81.2,2.375,0.091,1.0,0.883,SEAL_SHALE
WELL-02,2958.5,5099.22,8559.05,-2444.08,112.9,2.568,0.308,82.8,2.841,0.091,1.0,0.825,SEAL_SHALE
WELL-02,2959.0,5099.03,8559.34,-2444.44,118.0,2.56,0.314,81.3,2.677,0.091,1.0,0.854,SEAL_SHALE
WELL-02,2959.5,5098.84,8559.63,-2444.8,108.6,2.57,0.311,80.6,2.77,0.091,1.0,0.854,SEAL_SHALE
WELL-02,2960.0,5098.65,8559.93,-2445.16,113.0,2.573,0.303,81.5,2.499,0.091,1.0,0.856,SEAL_SHALE
WELL-02,2960.5,5098.46,8560.22,-2445.52,112.3,2.546,0.326,79.2,2.729,0.091,1.0,0.852,SEAL_SHALE
WELL-02,2961.0,5098.27,8560.51,-2445.87,123.5,2.568,0.315,80.5,2.675,0.091,1.0,0.944,SEAL_SHALE
WELL-02,2961.5,5098.08,8560.8,-2446.23,122.2,2.582,0.333,79.4,2.489,0.091,1.0,0.979,SEAL_SHALE
WELL-02,2962.0,5097.89,8561.09,-2446.59,117.8,2.56,0.316,81.2,2.602,0.091,1.0,0.905,SEAL_SHALE
WELL-02,2962.5,5097.7,8561.39,-2446.95,108.6,2.563,0.305,80.5,2.613,0.091,1.0,0.846,SEAL_SHALE
WELL-02,2963.0,5097.51,8561.68,-2447.31,109.7,2.576,0.302,81.3,2.942,0.091,1.0,0.797,SEAL_SHALE
WELL-02,2963.5,5097.32,8561.97,-2447.67,105.5,2.552,0.306,82.7,2.653,0.091,1.0,0.814,SEAL_SHALE
WELL-02,2964.0,5097.13,8562.26,-2448.03,112.1,2.558,0.295,84.4,2.743,0.091,1.0,0.789,SEAL_SHALE
WELL-02,2964.5,5096.94,8562.56,-2448.38,110.1,2.579,0.308,79.5,2.827,0.091,1.0,0.819,SEAL_SHALE
WELL-02,2965.0,5096.75,8562.85,-2448.74,110.6,2.558,0.293,78.7,2.693,0.091,1.0,0.801,SEAL_SHALE
WELL-02,2965.5,5096.56,8563.14,-2449.1,114.1,2.554,0.313,80.0,2.612,0.091,1.0,0.844,SEAL_SHALE
WELL-02,2966.0,5096.37,8563.43,-2449.46,114.3,2.581,0.308,82.2,2.486,0.091,1.0,0.871,SEAL_SHALE
WELL-02,2966.5,5096.18,8563.72,-2449.82,109.4,2.533,0.311,79.5,2.601,0.091,1.0,0.863,SEAL_SHALE
WELL-02,2967.0,5095.99,8564.02,-2450.18,111.0,2.566,0.305,82.2,2.651,0.091,1.0,0.886,SEAL_SHALE
WELL-02,2967.5,5095.8,8564.31,-2450.54,119.0,2.551,0.312,79.4,2.534,0.091,1.0,0.885,SEAL_SHALE
WELL-02,2968.0,5095.61,8564.6,-2450.89,115.0,2.581,0.305,78.2,2.515,0.091,1.0,0.864,SEAL_SHALE
WELL-02,2968.5,5095.43,8564.89,-2451.25,110.7,2.564,0.292,83.2,2.61,0.091,1.0,0.844,SEAL_SHALE
WELL-02,2969.0,5095.24,8565.19,-2451.61,110.1,2.552,0.297,80.6,2.826,0.091,1.0,0.835,SEAL_SHALE
WELL-02,2969.5,5095.05,8565.48,-2451.97,106.2,2.573,0.298,80.0,2.653,0.091,1.0,0.841,SEAL_SHALE
WELL-02,2970.0,5094.86,8565.77,-2452.33,109.7,2.581,0.303,79.2,2.593,0.091,1.0,0.85,SEAL_SHALE
WELL-02,2970.5,5094.67,8566.06,-2452.69,118.0,2.564,0.307,80.8,2.752,0.091,1.0,0.877,SEAL_SHALE
WELL-02,2971.0,5094.48,8566.36,-2453.05,117.0,2.584,0.32,79.5,2.71,0.091,1.0,0.883,SEAL_SHALE
WELL-02,2971.5,5094.29,8566.65,-2453.4,117.1,2.575,0.316,80.4,2.516,0.091,1.0,0.884,SEAL_SHALE
WELL-02,2972.0,5094.1,8566.94,-2453.76,111.5,2.567,0.315,82.4,2.876,0.091,1.0,0.861,SEAL_SHALE
WELL-02,2972.5,5093.91,8567.23,-2454.12,118.7,2.559,0.327,80.1,2.586,0.091,1.0,0.881,SEAL_SHALE
WELL-02,2973.0,5093.72,8567.53,-2454.48,120.7,2.557,0.318,79.1,2.652,0.091,1.0,0.912,SEAL_SHALE
WELL-02,2973.5,5093.53,8567.82,-2454.84,112.2,2.561,0.286,81.5,2.884,0.091,1.0,0.863,SEAL_SHALE
WELL-02,2974.0,5093.34,8568.11,-2455.2,113.4,2.571,0.322,80.2,2.486,0.091,1.0,0.9,SEAL_SHALE
WELL-02,2974.5,5093.15,8568.4,-2455.56,120.1,2.564,0.318,81.8,2.657,0.091,1.0,0.896,SEAL_SHALE
WELL-02,2975.0,5092.96,8568.7,-2455.92,115.2,2.551,0.316,82.5,2.49,0.091,1.0,0.874,SEAL_SHALE
WELL-02,2975.5,5092.78,8568.99,-2456.27,112.7,2.572,0.308,81.7,2.8,0.091,1.0,0.852,SEAL_SHALE
WELL-02,2976.0,5092.59,8569.28,-2456.63,101.4,2.551,0.297,80.0,2.89,0.091,1.0,0.825,SEAL_SHALE
WELL-02,2976.5,5092.4,8569.57,-2456.99,114.7,2.577,0.313,77.6,2.666,0.091,1.0,0.867,SEAL_SHALE
WELL-02,2977.0,5092.21,8569.87,-2457.35,115.5,2.542,0.299,79.4,2.453,0.091,1.0,0.85,SEAL_SHALE
WELL-02,2977.5,5092.02,8570.16,-2457.71,115.1,2.564,0.312,81.0,2.729,0.091,1.0,0.853,SEAL_SHALE
WELL-02,2978.0,5091.83,8570.45,-2458.07,113.3,2.558,0.325,79.3,2.728,0.091,1.0,0.851,SEAL_SHALE
WELL-02,2978.5,5091.64,8570.74,-2458.43,117.2,2.559,0.324,80.5,2.69,0.091,1.0,0.884,SEAL_SHALE
WELL-02,2979.0,5091.45,8571.04,-2458.78,106.6,2.551,0.308,80.4,2.553,0.091,1.0,0.87,SEAL_SHALE
WELL-02,2979.5,5091.26,8571.33,-2459.14,118.0,2.565,0.324,80.0,2.711,0.091,1.0,0.901,SEAL_SHALE
WELL-02,2980.0,5091.07,8571.62,-2459.5,124.0,2.572,0.305,79.4,2.445,0.091,1.0,0.917,SEAL_SHALE
WELL-02,2980.5,5090.88,8571.92,-2459.86,110.8,2.584,0.307,81.9,2.729,0.091,1.0,0.841,SEAL_SHALE
WELL-02,2981.0,5090.7,8572.21,-2460.22,113.0,2.57,0.302,79.3,2.488,0.091,1.0,0.875,SEAL_SHALE
WELL-02,2981.5,5090.51,8572.5,-2460.58,111.1,2.543,0.319,78.9,2.889,0.091,1.0,0.868,SEAL_SHALE
WELL-02,2982.0,5090.32,8572.79,-2460.94,117.5,2.564,0.32,82.2,2.305,0.091,1.0,0.9,SEAL_SHALE
WELL-02,2982.5,5090.13,8573.09,-2461.29,110.9,2.579,0.313,81.3,2.85,0.091,1.0,0.86,SEAL_SHALE
WELL-02,2983.0,5089.94,8573.38,-2461.65,114.3,2.565,0.324,78.4,2.747,0.091,1.0,0.892,SEAL_SHALE
WELL-02,2983.5,5089.75,8573.67,-2462.01,117.5,2.579,0.327,78.4,2.592,0.091,1.0,0.892,SEAL_SHALE
WELL-02,2984.0,5089.56,8573.96,-2462.37,119.8,2.574,0.328,79.3,2.538,0.091,1.0,0.921,SEAL_SHALE
WELL-02,2984.5,5089.37,8574.26,-2462.73,126.5,2.553,0.334,82.5,2.799,0.091,1.0,0.93,SEAL_SHALE
WELL-02,2985.0,5089.18,8574.55,-2463.09,116.8,2.601,0.304,81.3,2.531,0.091,1.0,0.878,SEAL_SHALE
WELL-02,2985.5,5088.99,8574.84,-2463.45,113.0,2.574,0.301,79.4,2.737,0.091,1.0,0.861,SEAL_SHALE
WELL-02,2986.0,5088.8,8575.13,-2463.8,113.8,2.554,0.316,81.7,2.61,0.091,1.0,0.882,SEAL_SHALE
WELL-02,2986.5,5088.62,8575.43,-2464.16,115.6,2.556,0.308,82.0,2.658,0.091,1.0,0.868,SEAL_SHALE
WELL-02,2987.0,5088.43,8575.72,-2464.52,108.8,2.573,0.326,80.1,2.535,0.091,1.0,0.885,SEAL_SHALE
WELL-02,2987.5,5088.24,8576.01,-2464.88,115.9,2.578,0.298,82.2,2.916,0.091,1.0,0.83,SEAL_SHALE
WELL-02,2988.0,5088.05,8576.3,-2465.24,106.9,2.558,0.331,81.4,2.64,0.091,1.0,0.861,SEAL_SHALE
WELL-02,2988.5,5087.86,8576.6,-2465.6,117.8,2.539,0.304,79.2,2.739,0.091,1.0,0.85,SEAL_SHALE
WELL-02,2989.0,5087.67,8576.89,-2465.96,117.1,2.563,0.285,83.6,2.692,0.091,1.0,0.855,SEAL_SHALE
WELL-02,2989.5,5087.48,8577.18,-2466.32,110.3,2.559,0.292,80.8,2.744,0.091,1.0,0.834,SEAL_SHALE
WELL-02,2990.0,5087.29,8577.48,-2466.67,103.5,2.567,0.285,80.4,2.53,0.091,1.0,0.806,SEAL_SHALE
WELL-02,2990.5,5087.1,8577.77,-2467.03,111.4,2.56,0.307,82.1,2.698,0.091,1.0,0.832,SEAL_SHALE
WELL-02,2991.0,5086.91,8578.06,-2467.39,111.0,2.568,0.308,84.3,2.64,0.091,1.0,0.847,SEAL_SHALE
WELL-02,2991.5,5086.73,8578.35,-2467.75,103.5,2.587,0.291,79.3,2.696,0.091,1.0,0.848,SEAL_SHALE
WELL-02,2992.0,5086.54,8578.65,-2468.11,103.6,2.571,0.29,79.3,2.838,0.091,1.0,0.802,SEAL_SHALE
WELL-02,2992.5,5086.35,8578.94,-2468.47,111.2,2.563,0.28,80.0,2.699,0.091,1.0,0.815,SEAL_SHALE
WELL-02,2993.0,5086.16,8579.23,-2468.83,110.3,2.556,0.301,82.0,2.709,0.091,1.0,0.817,SEAL_SHALE
WELL-02,2993.5,5085.97,8579.52,-2469.18,117.0,2.552,0.327,80.1,2.648,0.091,1.0,0.862,SEAL_SHALE
WELL-02,2994.0,5085.78,8579.82,-2469.54,113.1,2.558,0.308,81.9,2.588,0.091,1.0,0.869,SEAL_SHALE
