HOLE_ID,FROM,TO,AU_GPT,CU_PPM,AS_PPM,CN_WAD_PPM,MOISTURE_PCT,CN_WAD_BDL
TS039,0.0,0.4,,,158.0,0.5,15.4,1
TS039,0.4,0.8,,,406.0,0.5,12.2,1
TS039,0.8,1.0,0.408,824.0,493.0,0.5,11.6,1
TS039,1.0,1.2,0.154,478.0,295.0,0.5,33.0,1
TS039,1.2,1.55,0.236,644.0,184.0,0.5,14.1,1
TS039,1.55,2.05,0.175,421.0,330.0,0.5,33.9,1
TS039,2.05,2.15,0.14,698.0,152.0,0.5,12.4,1
TS039,2.15,2.45,0.185,1011.0,264.0,0.89,29.7,0
TS039,2.45,2.55,0.174,642.0,77.0,0.68,13.2,0
TS039,2.55,2.65,0.157,611.0,234.0,0.85,32.2,0
TS039,2.65,3.45,0.326,696.0,215.0,0.5,11.4,1
TS039,3.45,3.5,0.183,508.0,466.0,0.5,28.4,1
TS039,3.5,3.7,0.234,598.0,137.0,0.5,7.9,1
TS039,3.7,4.55,0.251,555.0,821.0,0.52,30.1,0
TS039,4.55,4.65,0.175,419.0,329.0,0.5,12.9,1
TS039,4.65,5.05,0.18,349.0,1079.0,0.53,31.5,0
TS039,5.05,5.55,0.331,749.0,266.0,0.5,13.8,1
TS039,5.55,5.7,0.458,654.0,288.0,2.57,32.5,0
TS039,5.7,6.05,0.526,748.0,179.0,0.65,15.3,0
TS039,6.05,6.8,0.386,605.0,574.0,2.04,31.6,0
TS039,6.8,7.55,0.3,342.0,1000.0,5.52,36.5,0
TS039,7.55,8.25,0.226,360.0,168.0,0.83,17.9,0
TS039,8.25,9.7,0.01,47.0,55.0,0.5,19.1,1
TS040,0.0,0.25,,,237.0,0.5,12.8,1
TS040,0.25,0.9,0.183,464.0,649.0,0.5,35.5,1
TS040,0.9,1.45,0.083,239.0,315.0,0.5,10.7,1
TS040,1.45,1.5,0.257,464.0,309.0,0.5,30.6,1
TS040,1.5,1.55,0.194,306.0,263.0,0.5,10.5,1
TS040,1.55,1.85,0.184,355.0,536.0,0.5,29.5,1
TS040,1.85,2.15,0.135,245.0,151.0,0.5,10.3,1
TS040,2.15,2.3,0.218,377.0,373.0,0.5,28.0,1
TS040,2.3,2.4,0.232,387.0,221.0,0.5,10.2,1
TS040,2.4,3.05,0.338,740.0,420.0,1.52,34.2,0
TS040,3.05,3.5,0.27,963.0,323.0,0.5,11.4,1
TS040,3.5,3.65,0.127,570.0,753.0,0.5,27.4,1
TS040,3.65,3.7,0.253,860.0,337.0,0.5,12.3,1
TS040,3.7,3.85,0.166,696.0,586.0,0.5,31.0,1
TS040,3.85,3.9,0.184,743.0,136.0,0.5,12.0,1
TS040,3.9,4.25,0.216,817.0,298.0,0.5,28.8,1
TS040,4.25,4.3,0.1,478.0,239.0,0.5,13.0,1
TS040,4.3,4.8,0.1,524.0,253.0,0.5,31.9,1
TS040,4.8,5.05,0.335,997.0,186.0,0.5,12.1,1
TS040,5.05,5.2,0.359,580.0,332.0,1.07,31.3,0
TS040,5.2,5.5,0.34,584.0,86.0,0.5,15.2,1
TS040,5.5,6.0,0.255,547.0,469.0,0.72,34.5,0
TS040,6.0,6.1,0.222,669.0,147.0,0.63,12.8,0
TS040,6.1,6.95,0.199,327.0,865.0,3.6,28.8,0
TS040,6.95,7.3,0.577,548.0,398.0,0.5,11.5,0
TS040,7.3,7.35,0.36,451.0,679.0,0.81,34.2,0
TS040,7.35,7.55,0.476,676.0,636.0,0.5,13.9,1
TS040,7.55,7.7,0.403,664.0,885.0,0.89,27.6,0
TS040,7.7,8.2,0.628,652.0,179.0,0.5,14.7,1
TS040,8.2,8.25,0.754,905.0,500.0,1.78,34.4,0
TS040,8.25,8.3,0.942,787.0,392.0,1.48,17.4,0
TS040,8.3,8.65,0.922,795.0,370.0,2.09,36.6,0
TS040,8.65,9.82,0.025,51.0,43.0,0.5,18.0,1
TS040,9.82,11.0,0.011,57.0,8.0,0.5,18.8,1
TS041,0.0,1.2,0.145,483.0,587.0,1.0,31.5,0
TS041,1.2,1.45,0.257,500.0,164.0,0.5,13.4,1
TS041,1.45,1.55,0.433,351.0,367.0,3.41,30.7,0
TS041,1.55,1.6,0.343,415.0,157.0,0.5,11.0,1
TS041,1.6,1.75,0.548,723.0,276.0,1.06,29.8,0
TS041,1.75,2.3,0.28,581.0,102.0,0.57,12.5,0
TS041,2.3,2.35,0.297,681.0,395.0,5.84,26.7,0
TS041,2.35,2.4,0.242,621.0,130.0,2.82,9.5,0
TS041,2.4,2.65,0.131,548.0,466.0,4.57,28.4,0
TS041,2.65,2.85,0.081,434.0,209.0,0.86,9.0,0
TS041,2.85,3.0,0.16,600.0,306.0,0.58,29.0,0
TS041,3.0,3.05,0.148,476.0,138.0,0.5,8.9,1
TS041,3.05,3.1,0.162,421.0,225.0,0.7,28.6,0
TS041,3.1,4.2,0.105,334.0,272.0,0.5,12.2,1
TS041,4.2,5.3,0.439,957.0,404.0,0.76,12.6,0
TS041,5.3,5.35,0.644,1249.0,357.0,2.01,34.0,0
TS041,5.35,5.45,0.458,790.0,220.0,1.13,19.6,0
TS041,5.45,5.5,0.39,676.0,327.0,1.59,36.5,0
TS041,5.5,5.75,0.411,907.0,136.0,1.6,17.4,0
TS041,5.75,5.9,0.623,1300.0,568.0,1.8,35.7,0
TS041,5.9,6.45,0.391,1135.0,179.0,0.5,19.2,1
TS041,6.45,6.7,0.169,525.0,421.0,1.48,32.9,0
TS041,6.7,7.57,0.266,587.0,330.0,0.5,11.9,1
TS041,7.57,8.43,0.466,650.0,276.0,0.5,21.0,1
TS041,8.43,9.3,0.426,623.0,336.0,0.5,14.8,1
TS041,9.3,9.4,0.239,496.0,713.0,1.52,28.8,0
TS041,9.4,9.45,0.222,499.0,406.0,0.57,11.6,0
TS041,9.45,9.5,0.308,454.0,910.0,0.51,27.7,0
TS041,9.5,9.65,0.329,791.0,543.0,0.5,11.2,1
TS041,9.65,10.05,0.276,485.0,851.0,0.95,30.8,0
TS041,10.05,10.15,0.258,848.0,193.0,0.5,13.4,1
TS041,10.15,11.1,0.418,795.0,363.0,0.66,25.7,0
TS041,11.1,12.0,0.012,44.0,8.0,0.5,17.5,1
TS041,12.0,12.9,0.007,51.0,12.0,0.5,19.1,1
TS042,0.0,0.15,0.137,573.0,487.0,0.5,12.1,1
TS042,0.15,0.2,0.175,683.0,979.0,0.84,32.6,0
TS042,0.2,0.25,0.204,739.0,388.0,0.5,11.5,1
TS042,0.25,0.45,0.293,951.0,335.0,1.15,30.0,0
TS042,0.45,0.5,0.379,721.0,236.0,0.5,15.6,1
TS042,0.5,0.75,0.395,665.0,707.0,1.73,32.3,0
TS042,0.75,0.8,0.23,509.0,226.0,0.5,12.2,1
TS042,0.8,1.05,0.297,661.0,572.0,3.31,30.7,0
TS042,1.05,1.45,0.196,643.0,522.0,2.28,11.4,0
TS042,1.45,1.5,0.266,619.0,1220.0,0.74,34.8,0
TS042,1.5,1.55,0.366,1031.0,1115.0,0.58,18.3,0
TS042,1.55,1.6,0.248,824.0,1228.0,1.43,33.0,0
TS042,1.6,2.0,0.664,1407.0,626.0,0.5,14.4,1
TS042,2.0,2.05,0.81,1072.0,1415.0,0.95,30.3,0
TS042,2.05,2.35,0.623,845.0,438.0,0.5,12.9,1
TS042,2.35,3.05,0.261,421.0,587.0,0.97,26.4,0
TS042,3.05,3.1,0.428,751.0,173.0,0.5,12.8,1
TS042,3.1,3.15,0.4,783.0,478.0,0.5,27.4,1
TS042,3.15,3.2,0.32,475.0,244.0,0.5,10.2,1
TS042,3.2,3.35,0.251,576.0,835.0,0.5,32.5,1
TS042,3.35,3.45,0.264,699.0,414.0,0.5,15.0,1
TS042,3.45,3.5,0.226,571.0,760.0,0.5,31.5,1
TS042,3.5,4.8,0.391,726.0,141.0,0.5,14.1,1
TS042,4.8,4.85,0.164,465.0,421.0,2.13,31.4,0
TS042,4.85,5.35,0.239,905.0,326.0,0.52,16.6,0
TS042,5.35,5.4,0.288,866.0,812.0,0.5,33.2,1
TS042,5.4,5.8,0.206,788.0,623.0,0.5,13.6,1
TS042,5.8,6.0,0.257,702.0,500.0,0.5,34.6,1
TS042,6.0,7.05,0.304,452.0,259.0,0.5,13.6,1
TS042,7.05,8.1,0.377,482.0,503.0,0.5,16.6,1
TS042,8.1,9.15,0.635,979.0,336.0,0.5,20.4,1
TS042,9.15,9.25,0.474,558.0,1030.0,0.5,34.0,1
TS042,9.25,9.3,0.546,825.0,366.0,0.5,15.2,1
TS042,9.3,9.9,0.664,912.0,948.0,1.12,33.4,0
TS042,9.9,10.2,0.249,674.0,288.0,0.53,11.3,0
TS042,10.2,10.25,0.247,728.0,488.0,0.59,28.2,0
TS042,10.25,10.4,0.425,873.0,177.0,0.8,9.6,0
TS042,10.4,10.55,0.344,719.0,563.0,2.27,28.1,0
TS042,10.55,10.7,0.455,820.0,289.0,1.9,12.7,0
TS042,10.7,11.8,0.483,851.0,436.0,0.64,31.6,0
TS042,11.8,12.8,0.46,665.0,192.0,0.5,13.8,1
TS042,12.8,13.85,0.014,47.0,8.0,0.5,15.4,1
TS042,13.85,14.9,0.011,29.0,12.0,0.5,16.8,1
TS043,0.0,0.1,0.22,418.0,415.0,0.65,33.5,0
TS043,0.1,0.15,0.264,538.0,357.0,0.5,12.1,1
TS043,0.15,0.2,0.423,736.0,278.0,1.64,31.6,0
TS043,0.2,0.25,0.253,496.0,345.0,0.5,12.8,1
TS043,0.25,0.3,0.199,584.0,479.0,0.5,29.3,1
TS043,0.3,1.15,0.124,525.0,297.0,0.5,16.7,1
TS043,1.15,1.25,0.139,437.0,1117.0,0.5,31.7,1
TS043,1.25,1.45,0.176,647.0,1076.0,0.5,11.4,1
TS043,1.45,1.75,0.114,697.0,1262.0,0.5,23.6,1
TS043,1.75,1.95,0.155,468.0,875.0,0.5,9.7,1
TS043,1.95,2.85,0.197,533.0,1103.0,0.63,26.7,0
TS043,2.85,3.73,0.631,959.0,332.0,0.5,9.6,1
TS043,3.73,4.6,0.294,420.0,814.0,0.5,13.5,1
TS043,4.6,4.75,0.245,444.0,914.0,3.77,34.6,0
TS043,4.75,4.85,0.232,337.0,309.0,0.81,14.4,0
TS043,4.85,5.0,0.557,494.0,473.0,2.82,36.5,0
TS043,5.0,5.4,0.325,488.0,277.0,0.5,17.9,1
TS043,5.4,5.45,0.473,645.0,477.0,0.51,33.2,0
TS043,5.45,6.4,0.359,625.0,302.0,0.5,12.6,1
TS043,6.4,6.5,0.51,1051.0,1046.0,0.5,31.9,1
TS043,6.5,6.75,0.334,761.0,531.0,0.5,12.9,1
TS043,6.75,6.8,0.201,489.0,2153.0,1.25,32.4,0
TS043,6.8,7.3,0.189,784.0,392.0,0.5,13.4,1
TS043,7.3,7.35,0.16,618.0,845.0,2.75,33.4,0
TS043,7.35,7.5,0.159,613.0,630.0,0.95,13.2,0
TS043,7.5,7.7,0.142,456.0,883.0,12.24,35.1,0
TS043,7.7,7.8,0.235,480.0,812.0,1.48,19.3,0
TS043,7.8,8.0,0.311,605.0,1256.0,4.06,34.6,0
TS043,8.0,9.4,0.459,506.0,313.0,1.1,18.7,0
TS043,9.4,9.6,0.506,991.0,854.0,0.5,34.2,1
TS043,9.6,9.95,0.154,531.0,334.0,0.5,17.3,1
TS043,9.95,10.05,0.263,688.0,934.0,1.34,26.7,0
TS043,10.05,10.15,0.207,533.0,188.0,0.5,15.9,1
TS043,10.15,10.2,0.197,634.0,489.0,0.5,29.5,1
TS043,10.2,10.25,0.181,833.0,235.0,0.5,12.5,1
TS043,10.25,10.3,0.184,868.0,441.0,1.18,29.9,0
TS043,10.3,10.55,0.303,748.0,262.0,0.53,11.9,0
TS043,10.55,11.25,0.288,739.0,485.0,0.5,29.8,1
TS043,11.25,12.28,0.367,438.0,518.0,0.5,6.6,1
TS043,12.28,13.3,0.673,689.0,150.0,0.5,18.7,1
TS043,13.3,13.35,0.583,803.0,623.0,1.7,33.2,0
TS043,13.35,13.85,0.564,665.0,214.0,0.5,16.2,1
TS043,13.85,15.0,0.206,393.0,461.0,2.12,29.6,0
TS043,15.0,15.05,0.277,391.0,225.0,0.5,10.7,1
TS043,15.05,15.1,0.282,306.0,741.0,0.89,31.2,0
TS043,15.1,15.15,0.33,432.0,394.0,0.5,11.4,1
TS043,15.15,15.25,0.361,365.0,735.0,0.5,27.9,1
TS043,15.25,15.3,0.361,480.0,339.0,0.53,13.7,0
TS043,15.3,15.35,0.681,706.0,597.0,0.81,30.8,0
TS043,15.35,15.4,0.495,334.0,263.0,1.39,11.5,0
TS043,15.4,15.45,0.358,273.0,403.0,5.38,30.4,0
TS043,15.45,16.15,0.327,564.0,375.0,0.5,13.9,1
TS043,16.15,16.45,0.394,398.0,694.0,0.87,29.4,0
TS043,16.45,16.85,0.318,357.0,153.0,1.09,10.1,0
TS043,16.85,17.8,0.916,744.0,911.0,1.68,35.6,0
TS043,17.8,18.85,0.007,30.0,16.0,0.5,16.7,1
TS043,18.85,19.9,0.014,35.0,22.0,0.5,17.1,1
TS044,0.0,0.55,,,85.0,0.5,15.7,1
TS044,0.55,1.35,0.275,803.0,98.0,0.5,13.3,1
TS044,1.35,1.8,0.234,567.0,171.0,0.78,32.3,0
TS044,1.8,2.4,0.187,401.0,295.0,0.5,10.8,1
TS044,2.4,3.1,0.307,632.0,703.0,5.41,31.4,0
TS044,3.1,3.15,0.427,790.0,487.0,0.5,15.5,1
TS044,3.15,3.3,0.443,1057.0,781.0,0.98,32.1,0
TS044,3.3,4.4,0.689,725.0,836.0,0.5,13.7,1
TS044,4.4,5.5,0.379,839.0,326.0,0.5,15.9,1
TS044,5.5,5.7,0.172,343.0,640.0,0.5,33.2,1
TS044,5.7,5.8,0.205,264.0,282.0,0.5,17.0,1
TS044,5.8,5.9,0.126,304.0,529.0,0.55,31.4,0
TS044,5.9,6.7,0.295,1137.0,453.0,0.5,10.9,1
TS044,6.7,7.1,0.143,1098.0,764.0,8.44,32.3,0
TS044,7.1,7.3,0.36,1013.0,343.0,0.53,11.3,0
TS044,7.3,7.6,0.243,967.0,479.0,2.09,25.4,0
TS044,7.6,7.65,0.297,769.0,501.0,0.75,8.0,0
TS044,7.65,7.7,0.402,902.0,1230.0,1.71,28.0,0
TS044,7.7,8.7,0.407,785.0,504.0,0.5,10.1,1
TS044,8.7,9.45,0.172,611.0,526.0,0.85,30.4,0
TS044,9.45,10.05,0.338,835.0,166.0,0.77,14.4,0
TS044,10.05,10.1,0.298,551.0,728.0,1.5,33.5,0
TS044,10.1,10.2,0.162,435.0,272.0,0.85,12.8,0
TS044,10.2,10.25,0.205,556.0,674.0,1.77,31.9,0
TS044,10.25,10.6,0.269,839.0,263.0,0.6,13.2,0
TS044,10.6,11.3,0.517,1213.0,602.0,1.35,27.5,0
TS044,11.3,12.23,0.328,468.0,360.0,0.5,9.8,1
TS044,12.23,13.15,0.58,628.0,109.0,0.94,11.3,0
TS044,13.15,13.9,0.18,304.0,474.0,2.56,26.9,0
TS044,13.9,14.65,0.142,368.0,841.0,0.7,32.0,0
TS044,14.65,16.05,0.404,330.0,210.0,1.78,14.6,0
TS044,16.05,16.15,0.214,236.0,345.0,1.68,32.7,0
TS044,16.15,16.6,0.454,685.0,238.0,0.5,17.3,1
TS044,16.6,17.69,0.563,638.0,546.0,0.83,29.8,0
TS044,17.69,18.78,0.729,1086.0,485.0,1.76,28.5,0
TS044,18.78,19.86,0.726,640.0,455.0,5.98,27.2,0
TS044,19.86,20.95,0.415,605.0,660.0,1.46,31.4,0
TS044,20.95,21.1,0.723,1011.0,211.0,0.89,11.6,0
TS044,21.1,21.35,0.737,635.0,349.0,2.96,30.7,0
TS044,21.35,21.75,0.473,1126.0,154.0,0.59,14.0,0
TS044,21.75,21.8,0.393,816.0,614.0,1.64,31.9,0
TS044,21.8,22.85,0.007,40.0,4.0,0.5,22.1,1
TS044,22.85,23.9,0.015,51.0,8.0,0.5,9.7,1
TS045,0.0,0.5,,,275.0,0.5,12.3,1
TS045,0.5,0.55,0.387,744.0,75.0,0.5,9.6,1
TS045,0.55,0.85,0.377,651.0,174.0,0.5,30.3,1
TS045,0.85,1.65,0.158,536.0,86.0,0.5,12.1,0
TS045,1.65,1.8,0.255,517.0,363.0,0.5,31.5,1
TS045,1.8,2.2,0.285,628.0,185.0,0.5,10.1,1
TS045,2.2,2.35,0.103,474.0,373.0,1.65,24.9,0
TS045,2.35,2.45,0.112,543.0,123.0,0.5,6.7,1
TS045,2.45,2.95,0.226,528.0,335.0,1.74,29.1,0
TS045,2.95,4.35,0.373,715.0,1574.0,0.66,15.0,0
TS045,4.35,4.5,0.28,721.0,730.0,0.5,31.8,1
TS045,4.5,4.8,0.37,952.0,228.0,0.5,16.3,1
TS045,4.8,5.25,0.509,1017.0,676.0,0.5,32.5,1
TS045,5.25,5.5,0.51,911.0,445.0,0.5,18.3,1
TS045,5.5,5.85,0.344,913.0,1152.0,0.93,36.7,0
TS045,5.85,5.95,0.205,842.0,177.0,0.51,12.8,0
TS045,5.95,6.1,0.159,503.0,702.0,1.29,35.9,0
TS045,6.1,6.35,0.191,847.0,157.0,0.5,12.7,1
TS045,6.35,7.8,0.228,892.0,539.0,0.88,31.8,0
TS045,7.8,7.85,0.119,289.0,422.0,0.5,10.8,1
TS045,7.85,8.2,0.257,429.0,711.0,0.56,28.4,0
TS045,8.2,9.05,0.371,759.0,577.0,0.5,14.0,1
TS045,9.05,9.3,0.404,761.0,1157.0,5.96,34.8,0
TS045,9.3,9.4,0.344,1355.0,556.0,2.46,16.4,0
TS045,9.4,9.65,1.087,1169.0,976.0,9.76,33.3,0
TS045,9.65,9.75,0.443,774.0,215.0,0.98,13.2,0
TS045,9.75,9.85,0.35,564.0,424.0,1.88,31.3,0
TS045,9.85,9.9,0.244,662.0,293.0,0.88,12.7,0
TS045,9.9,10.05,0.148,434.0,925.0,4.09,29.5,0
TS045,10.05,10.1,0.258,549.0,440.0,0.76,14.8,0
TS045,10.1,10.25,0.203,439.0,525.0,2.51,30.3,0
TS045,10.25,10.35,0.163,460.0,263.0,0.5,13.8,1
TS045,10.35,10.6,0.408,999.0,1179.0,3.04,30.2,0
TS045,10.6,10.8,0.257,442.0,516.0,0.81,12.9,0
TS045,10.8,11.5,0.263,525.0,1869.0,0.62,29.2,0
TS045,11.5,12.4,0.424,640.0,117.0,0.5,7.7,1
TS045,12.4,13.3,0.708,986.0,387.0,2.5,25.7,0
TS045,13.3,13.7,0.356,509.0,254.0,0.5,12.4,1
TS045,13.7,14.35,0.182,690.0,733.0,0.5,30.9,1
TS045,14.35,14.5,0.22,625.0,264.0,0.5,7.8,1
TS045,14.5,15.9,0.24,525.0,547.0,2.92,28.5,0
TS045,15.9,17.0,0.578,654.0,456.0,1.33,12.8,0
TS045,17.0,17.85,0.659,895.0,724.0,10.17,29.7,0
TS045,17.85,18.7,0.412,578.0,905.0,1.22,28.8,0
TS045,18.7,18.75,0.366,546.0,161.0,0.85,17.5,0
TS045,18.75,19.77,0.462,551.0,842.0,3.62,31.8,0
TS045,19.77,20.8,0.406,467.0,484.0,9.43,34.0,0
TS045,20.8,21.15,0.615,844.0,337.0,0.5,11.5,1
TS045,21.15,21.2,0.508,561.0,619.0,0.5,33.3,1
TS045,21.2,21.25,0.472,896.0,201.0,0.5,14.7,1
TS045,21.25,21.7,0.37,652.0,1184.0,0.5,32.2,1
TS045,21.7,22.15,1.176,775.0,356.0,0.5,12.8,1
TS045,22.15,22.55,0.558,454.0,925.0,0.5,30.2,1
TS045,22.55,22.85,1.159,884.0,331.0,0.86,14.1,0
TS045,22.85,23.05,0.682,565.0,1184.0,10.23,31.6,0
TS045,23.05,23.1,0.816,590.0,1053.0,3.69,12.7,0
TS045,23.1,24.1,0.499,465.0,948.0,9.79,25.5,0
TS045,24.1,25.0,0.008,52.0,15.0,0.5,19.0,1
TS045,25.0,25.9,0.008,48.0,13.0,0.5,17.2,1
TS046,0.0,0.9,0.196,538.0,633.0,0.65,14.1,0
TS046,0.9,1.35,0.309,694.0,917.0,0.7,31.4,0
TS046,1.35,1.75,0.214,719.0,287.0,0.51,15.2,0
TS046,1.75,1.8,0.36,1035.0,212.0,0.51,30.8,0
TS046,1.8,1.95,0.323,560.0,166.0,0.5,12.0,1
TS046,1.95,3.1,0.311,556.0,899.0,0.5,25.5,1
TS046,3.1,3.4,0.379,996.0,154.0,0.5,10.2,1
TS046,3.4,3.45,0.348,872.0,764.0,0.5,31.9,1
TS046,3.45,4.4,0.36,596.0,311.0,0.5,14.5,1
TS046,4.4,4.55,0.152,652.0,417.0,0.5,28.5,1
TS046,4.55,4.6,0.166,686.0,445.0,0.5,13.0,1
TS046,4.6,4.7,0.119,767.0,1209.0,0.5,31.8,1
TS046,4.7,4.85,0.152,536.0,515.0,0.5,12.7,1
TS046,4.85,5.45,0.287,780.0,497.0,0.83,29.6,0
TS046,5.45,5.8,0.235,781.0,223.0,0.5,20.2,1
TS046,5.8,5.9,0.249,857.0,708.0,0.89,40.8,0
TS046,5.9,5.95,0.127,611.0,197.0,0.5,19.4,1
TS046,5.95,6.0,0.197,659.0,749.0,1.49,35.7,0
TS046,6.0,6.15,0.202,688.0,390.0,1.32,20.4,0
TS046,6.15,6.35,0.362,834.0,1017.0,4.23,33.9,0
TS046,6.35,6.45,0.297,838.0,368.0,0.5,17.3,0
TS046,6.45,7.45,0.338,883.0,1112.0,0.91,36.5,0
TS046,7.45,7.5,0.245,695.0,399.0,0.5,16.5,1
TS046,7.5,8.15,0.225,750.0,672.0,0.5,35.0,1
TS046,8.15,9.05,0.196,612.0,742.0,0.5,16.1,1
TS046,9.05,9.95,0.596,880.0,218.0,0.5,13.5,1
TS046,9.95,10.85,0.176,421.0,500.0,0.95,29.8,0
TS046,10.85,11.75,0.434,682.0,706.0,0.81,30.0,0
TS046,11.75,12.95,0.225,648.0,561.0,0.5,9.1,1
TS046,12.95,13.0,0.216,577.0,636.0,0.72,30.3,0
TS046,13.0,13.05,0.198,464.0,447.0,0.5,10.0,1
TS046,13.05,13.35,0.273,871.0,891.0,0.81,27.1,0
TS046,13.35,13.8,0.259,650.0,172.0,0.5,8.5,1
TS046,13.8,14.78,0.312,814.0,446.0,0.95,29.1,0
TS046,14.78,15.75,1.092,1219.0,613.0,2.08,32.4,0
TS046,15.75,15.8,2.097,879.0,711.0,1.79,13.5,0
TS046,15.8,16.25,1.267,718.0,390.0,7.01,32.3,0
TS046,16.25,17.1,0.629,800.0,483.0,2.81,13.3,0
TS046,17.1,17.15,0.378,433.0,1039.0,6.86,34.2,0
TS046,17.15,17.25,0.34,393.0,770.0,2.85,12.7,0
TS046,17.25,17.55,0.508,399.0,454.0,3.96,30.3,0
TS046,17.55,17.6,0.516,574.0,171.0,0.65,10.7,0
TS046,17.6,17.8,0.388,737.0,496.0,3.95,29.8,0
TS046,17.8,18.1,0.791,874.0,389.0,0.5,13.3,1
TS046,18.1,18.35,0.212,616.0,371.0,2.77,35.0,0
TS046,18.35,18.4,0.326,501.0,322.0,0.5,15.8,1
TS046,18.4,18.7,0.378,535.0,535.0,2.27,35.3,0
TS046,18.7,18.95,0.369,540.0,178.0,0.5,16.8,0
TS046,18.95,19.35,0.233,359.0,478.0,1.69,37.0,0
TS046,19.35,19.4,0.222,620.0,190.0,0.97,18.3,0
TS046,19.4,20.8,0.259,308.0,523.0,1.71,34.7,0
TS046,20.8,21.15,0.526,638.0,425.0,0.5,17.9,1
TS046,21.15,21.2,0.4,704.0,556.0,0.92,34.9,0
TS046,21.2,22.15,0.799,965.0,301.0,0.5,12.7,1
TS046,22.15,22.85,0.64,705.0,1252.0,0.5,29.8,1
TS046,22.85,22.95,0.533,566.0,353.0,0.5,16.8,1
TS046,22.95,23.05,0.313,290.0,340.0,2.71,32.9,0
TS046,23.05,23.35,0.456,449.0,159.0,0.9,11.8,0
TS046,23.35,23.85,0.291,394.0,662.0,1.53,33.0,0
TS046,23.85,24.98,0.01,22.0,10.0,0.5,15.3,1
TS046,24.98,26.1,0.021,29.0,10.0,0.5,17.2,1
TS047,0.0,0.05,0.123,840.0,143.0,0.5,14.0,0
TS047,0.05,0.7,0.135,529.0,326.0,5.21,29.4,0
TS047,0.7,1.0,0.213,1148.0,532.0,1.82,15.3,0
TS047,1.0,1.3,0.207,1055.0,417.0,10.11,35.0,0
TS047,1.3,1.35,0.431,1911.0,249.0,1.63,14.3,0
TS047,1.35,1.65,0.411,1296.0,441.0,6.09,32.3,0
TS047,1.65,2.73,0.233,415.0,223.0,0.5,7.1,1
TS047,2.73,3.8,0.162,579.0,383.0,0.5,9.5,1
TS047,3.8,3.85,0.298,1164.0,367.0,0.5,29.6,1
TS047,3.85,4.0,0.344,1262.0,210.0,0.5,11.9,1
TS047,4.0,4.85,0.397,1641.0,349.0,0.85,30.5,0
TS047,4.85,5.1,1.191,1618.0,701.0,0.5,9.4,1
TS047,5.1,5.25,0.82,1370.0,719.0,0.85,30.6,0
TS047,5.25,5.3,0.665,968.0,505.0,0.5,11.0,1
TS047,5.3,5.35,0.751,737.0,714.0,0.5,33.8,1
TS047,5.35,5.7,0.607,715.0,1052.0,0.5,13.7,1
TS047,5.7,5.75,0.619,806.0,3093.0,1.19,36.2,0
TS047,5.75,6.15,0.446,789.0,2487.0,0.5,15.0,1
TS047,6.15,7.55,0.546,876.0,1438.0,0.5,32.3,1
TS047,7.55,7.85,0.174,521.0,477.0,0.5,14.7,1
TS047,7.85,8.2,0.352,959.0,1357.0,0.5,31.4,1
TS047,8.2,8.6,0.221,745.0,571.0,0.5,18.6,1
TS047,8.6,8.95,0.309,921.0,838.0,1.15,34.6,0
TS047,8.95,9.25,0.611,716.0,110.0,0.65,14.1,0
TS047,9.25,9.3,0.419,583.0,500.0,0.5,34.4,1
TS047,9.3,9.45,0.169,569.0,294.0,0.5,11.9,1
TS047,9.45,9.85,0.367,609.0,434.0,1.04,35.0,0
TS047,9.85,9.95,0.481,1168.0,161.0,0.5,17.9,1
TS047,9.95,10.1,0.255,776.0,435.0,0.67,33.6,0
TS047,10.1,10.15,0.448,1155.0,103.0,0.86,13.0,0
TS047,10.15,10.4,0.246,929.0,209.0,0.77,28.4,0
TS047,10.4,10.45,0.279,627.0,202.0,0.72,13.0,0
TS047,10.45,10.7,0.234,599.0,535.0,4.7,30.7,0
TS047,10.7,11.0,0.311,569.0,144.0,0.5,12.6,1
TS047,11.0,11.25,0.219,443.0,729.0,0.5,31.3,1
TS047,11.25,11.3,0.166,395.0,291.0,0.5,11.9,1
TS047,11.3,11.95,0.291,524.0,396.0,0.5,32.2,1
TS047,11.95,12.1,0.255,684.0,399.0,0.5,17.6,1
TS047,12.1,12.15,0.367,839.0,1261.0,1.17,29.2,0
TS047,12.15,12.35,0.432,649.0,490.0,1.1,10.6,0
TS047,12.35,12.6,0.354,491.0,781.0,3.52,27.3,0
TS047,12.6,12.65,0.528,929.0,207.0,1.74,11.0,0
TS047,12.65,13.7,0.251,560.0,408.0,1.36,36.0,0
TS047,13.7,13.75,0.509,1391.0,497.0,0.5,10.8,1
TS047,13.75,13.85,0.598,1058.0,614.0,1.78,31.4,0
TS047,13.85,13.9,0.634,1162.0,158.0,0.65,11.5,0
TS047,13.9,14.05,1.059,1469.0,538.0,3.98,28.0,0
TS047,14.05,14.55,1.223,1450.0,213.0,0.64,11.0,0
TS047,14.55,15.95,0.421,436.0,458.0,0.94,27.3,0
TS047,15.95,16.05,1.108,1369.0,453.0,0.5,15.7,1
TS047,16.05,16.1,0.805,1182.0,1605.0,2.75,35.2,0
TS047,16.1,16.45,1.241,1215.0,310.0,0.85,11.5,0
TS047,16.45,16.55,0.673,1263.0,548.0,0.92,28.4,0
TS047,16.55,17.0,0.556,635.0,557.0,0.5,17.3,1
