HOLE_ID,FROM,TO,ZN_PCT,PB_PCT,CU_PCT,AG_GPT,AU_GPT,DENSITY
DD0086,49.15,51.16,0.043,0.014,0.004,0.7,0.005,
DD0086,51.16,53.17,0.042,0.02,0.004,1.7,0.012,
DD0086,53.17,55.18,0.042,0.028,0.004,1.9,0.011,
DD0086,55.18,57.19,0.03,0.016,0.008,1.1,0.013,
DD0086,57.19,59.19,0.046,0.019,0.005,0.6,0.025,
DD0086,59.19,61.2,0.053,0.019,0.005,1.0,0.025,
DD0086,61.2,63.21,0.042,0.017,0.016,1.1,0.122,
DD0086,63.21,65.22,0.019,0.005,0.003,0.4,0.018,
DD0086,65.22,67.23,0.014,0.003,0.018,0.1,0.141,
DD0086,67.23,69.23,0.011,0.005,0.014,0.3,0.086,
DD0086,69.23,71.24,0.037,0.02,0.007,1.0,0.032,
DD0086,71.24,73.25,0.041,0.01,0.011,0.3,0.029,
DD0086,73.25,75.26,0.043,0.013,0.024,1.0,0.04,
DD0086,75.26,77.27,0.041,0.015,0.006,0.7,0.01,
DD0086,77.27,79.27,0.023,0.008,0.014,0.6,0.015,
DD0086,79.27,81.28,0.023,0.009,0.01,0.5,0.024,
DD0086,81.28,83.29,0.013,0.007,0.02,0.3,0.017,
DD0086,83.29,85.3,0.023,0.009,0.01,0.3,0.016,
DD0086,85.3,87.31,0.022,0.008,0.003,0.4,0.006,
DD0086,87.31,89.31,0.08,0.023,0.003,0.9,0.004,
DD0086,89.31,91.32,0.019,0.008,0.005,0.5,0.005,
DD0086,91.32,93.33,0.036,0.012,0.009,0.6,0.012,
DD0086,93.33,95.34,0.04,0.023,0.01,1.4,0.042,
DD0086,95.34,97.35,0.025,0.006,0.009,0.3,0.044,
DD0086,97.35,99.35,0.038,0.013,0.003,0.5,0.014,
DD0086,99.35,101.36,0.027,0.01,0.007,0.6,0.004,
DD0086,101.36,103.37,0.018,0.005,0.004,0.2,0.004,
DD0086,103.37,105.38,0.043,0.018,0.005,1.2,0.021,
DD0086,105.38,107.39,0.093,0.033,0.002,1.0,0.005,
DD0086,107.39,109.4,0.034,0.016,0.006,0.8,0.026,
DD0086,109.4,111.4,0.062,0.038,0.003,2.1,0.024,
DD0086,111.4,113.41,0.056,0.033,0.005,2.4,0.039,
DD0086,113.41,115.42,0.033,0.026,0.04,2.8,0.026,
DD0086,115.42,117.43,0.037,0.015,0.054,1.2,0.026,
DD0086,117.43,119.44,0.034,0.018,0.022,1.4,0.017,
DD0086,119.44,121.44,0.041,0.019,0.026,1.0,0.009,
DD0086,121.44,123.45,0.048,0.019,0.007,0.7,0.005,
DD0086,123.45,125.46,0.02,0.013,0.009,0.5,0.013,
DD0086,125.46,127.47,0.03,0.012,0.016,0.2,0.005,
DD0086,127.47,129.48,0.03,0.012,0.045,0.2,0.009,
DD0086,129.48,131.48,0.058,0.035,0.016,1.0,0.013,
DD0086,131.48,133.49,0.011,0.006,0.022,0.7,0.006,
DD0086,133.49,135.5,0.018,0.011,0.044,0.7,0.019,
DD0086,135.5,136.62,2.696,1.799,1.146,36.1,0.39,
DD0086,136.62,137.75,4.177,4.131,0.367,102.7,0.206,3.22
DD0086,137.75,138.88,2.951,2.449,0.392,43.3,0.141,
DD0086,138.88,140.0,2.99,1.951,0.225,30.9,0.347,
DD0086,140.0,141.01,10.364,7.498,0.232,147.3,0.92,
DD0086,141.01,142.02,12.791,8.115,0.263,225.2,0.392,
DD0086,142.02,143.03,11.241,6.566,0.23,121.0,0.279,
DD0086,143.03,144.05,6.59,3.324,0.224,83.4,0.244,
DD0086,144.05,145.06,7.318,4.256,0.231,60.3,0.162,
DD0086,145.06,146.07,8.207,2.564,0.474,34.8,0.622,3.44
DD0086,146.07,147.08,11.375,5.2,0.54,79.1,0.59,
DD0086,147.08,148.09,8.017,3.868,0.433,65.9,1.47,
DD0086,148.09,149.1,8.426,3.983,0.493,63.6,1.948,3.5
DD0086,149.1,150.11,9.939,3.482,1.413,62.2,1.572,
DD0086,150.11,151.12,28.05,6.859,0.63,81.0,1.627,4.28
DD0086,151.12,152.14,13.107,3.456,0.871,81.5,0.936,4.13
DD0086,152.14,153.15,18.907,2.715,0.388,40.4,0.661,
DD0086,153.15,154.16,13.877,3.058,0.313,58.1,0.227,
DD0086,154.16,155.17,8.127,1.404,0.517,24.6,0.318,3.71
DD0086,155.17,156.18,17.799,4.204,0.66,108.6,0.273,
DD0086,156.18,157.19,6.915,1.729,1.025,33.2,0.276,3.59
DD0086,157.19,158.2,15.912,4.722,0.524,92.8,0.372,4.07
DD0086,158.2,159.22,10.723,5.088,0.445,147.5,0.48,
DD0086,159.22,160.23,14.405,8.217,0.38,304.8,0.466,
DD0086,160.23,161.24,6.068,3.201,0.167,98.8,0.146,
DD0086,161.24,162.25,15.468,7.92,0.24,160.0,0.268,3.95
DD0086,162.25,163.25,6.435,3.372,0.149,78.7,0.393,
DD0086,163.25,164.25,5.165,1.881,0.12,46.7,0.084,
DD0086,164.25,165.25,3.48,1.253,0.499,29.7,0.126,
DD0086,165.25,166.25,1.826,0.801,0.263,25.5,0.045,
DD0086,166.25,167.25,4.488,1.877,0.334,52.6,0.157,
DD0086,167.25,168.25,0.488,0.181,1.632,18.7,0.336,3.01
DD0086,168.25,169.25,0.564,0.165,2.665,11.8,0.062,
DD0086,169.25,170.25,0.641,0.356,3.708,35.1,0.22,3.05
DD0086,170.25,171.25,0.464,0.114,1.829,9.4,0.149,2.97
DD0086,171.25,172.25,0.316,0.113,0.844,8.9,0.081,2.87
DD0086,172.25,173.25,0.183,0.049,2.637,3.9,0.187,2.99
DD0086,173.25,174.25,0.355,0.085,1.719,6.9,0.223,
DD0086,174.25,175.25,0.249,0.061,1.762,7.0,0.328,
DD0086,175.25,176.25,0.144,0.043,7.366,6.9,0.824,3.17
DD0086,176.25,177.25,0.354,0.121,3.731,15.7,0.879,3.08
DD0086,177.25,178.25,0.362,0.085,4.806,6.2,0.268,3.08
DD0086,178.25,179.25,0.436,0.075,3.397,4.2,0.113,3.04
DD0086,179.25,180.25,0.268,0.05,5.205,3.3,0.194,3.06
DD0086,180.25,181.25,0.403,0.067,4.322,5.1,0.183,3.04
DD0086,181.25,182.25,0.736,0.108,4.249,8.9,0.072,
DD0086,182.25,183.25,0.61,0.096,3.275,5.7,0.071,
DD0086,183.25,184.25,0.634,0.196,1.846,13.8,0.056,2.95
DD0086,184.25,185.25,1.29,0.281,1.491,18.6,0.058,3.09
DD0086,185.25,186.25,0.485,0.1,0.902,7.0,0.026,
DD0086,186.25,187.25,0.596,0.188,1.03,11.2,0.08,2.96
DD0086,187.25,188.25,0.406,0.21,2.837,38.2,0.107,
DD0086,188.25,189.25,0.27,0.133,3.49,24.1,0.225,
DD0086,189.25,190.25,0.156,0.047,2.336,6.9,0.212,
DD0086,190.25,191.25,0.11,0.057,2.151,11.2,0.105,3.04
DD0086,191.25,192.25,0.125,0.04,2.184,7.5,0.201,3.04
DD0086,192.25,193.25,0.087,0.022,3.35,5.6,0.653,3.11
DD0086,193.25,194.25,0.218,0.047,2.654,9.7,0.195,3.17
DD0086,194.25,196.19,0.018,0.007,0.025,0.5,0.006,
DD0086,196.19,198.14,0.062,0.023,0.013,1.1,0.024,
DD0086,198.14,200.08,0.123,0.048,0.008,2.6,0.01,
DD0086,200.08,202.02,0.088,0.038,0.016,2.1,0.015,
DD0086,202.02,203.97,0.072,0.034,0.046,1.3,0.01,
DD0086,203.97,205.91,0.034,0.011,0.165,0.9,0.033,
DD0086,205.91,207.85,0.043,0.015,0.065,1.7,0.047,
DD0086,207.85,209.8,0.063,0.023,0.021,1.5,0.023,
DD0086,209.8,211.74,0.08,0.047,0.029,4.0,0.011,
DD0086,211.74,213.68,0.035,0.014,0.077,1.2,0.016,
DD0086,213.68,215.62,0.018,0.008,0.042,0.6,0.009,
DD0086,215.62,217.57,0.025,0.01,0.062,0.3,0.019,
DD0086,217.57,219.51,0.041,0.021,0.015,1.8,0.017,
DD0086,219.51,221.45,0.048,0.017,0.129,0.4,0.091,
DD0086,221.45,223.4,0.051,0.01,0.06,0.3,0.025,
DD0086,223.4,225.34,0.082,0.024,0.016,0.8,0.01,
DD0086,225.34,227.28,0.18,0.074,0.022,1.2,0.006,
DD0087,107.5,109.49,0.03,0.01,0.002,0.8,0.016,
DD0087,109.49,111.48,0.015,0.004,0.003,0.3,0.008,
DD0087,111.48,113.46,0.009,0.003,0.002,0.3,0.024,
DD0087,113.46,115.45,0.022,0.009,0.002,0.8,0.026,
DD0087,115.45,117.44,0.018,0.012,0.002,1.1,0.003,
DD0087,117.44,119.43,0.026,0.008,0.002,0.4,0.018,
DD0087,119.43,121.42,0.009,0.002,0.003,0.2,0.025,
DD0087,121.42,123.4,0.01,0.003,0.003,0.2,0.019,
DD0087,123.4,125.39,0.02,0.004,0.005,0.1,0.007,
DD0087,125.39,127.38,0.02,0.004,0.004,0.1,0.014,
DD0087,127.38,129.37,0.064,0.025,0.004,0.9,0.023,
DD0087,129.37,131.35,0.011,0.006,0.011,0.6,0.039,
DD0087,131.35,133.34,0.019,0.014,0.004,1.2,0.016,
DD0087,133.34,135.33,0.014,0.012,0.007,1.2,0.027,
DD0087,135.33,137.32,0.03,0.03,0.003,2.5,0.017,
DD0087,137.32,139.31,0.047,0.016,0.003,0.8,0.002,
DD0087,139.31,141.29,0.038,0.01,0.004,0.5,0.004,
DD0087,141.29,143.28,0.041,0.014,0.006,0.4,0.01,
DD0087,143.28,145.27,0.035,0.012,0.005,0.5,0.01,
DD0087,145.27,147.26,0.044,0.009,0.003,0.2,0.011,
DD0087,147.26,149.25,0.075,0.015,0.001,0.4,0.005,
DD0087,149.25,151.23,0.051,0.021,0.003,0.9,0.019,
DD0087,151.23,153.22,0.027,0.01,0.004,0.6,0.005,
DD0087,153.22,155.21,0.021,0.007,0.002,0.5,0.005,
DD0087,155.21,157.2,0.021,0.008,0.007,0.3,0.005,
DD0087,157.2,159.19,0.019,0.01,0.003,0.6,0.002,
DD0087,159.19,161.17,0.03,0.011,0.007,0.5,0.012,
DD0087,161.17,163.16,0.028,0.015,0.005,1.0,0.007,
DD0087,163.16,165.15,0.013,0.005,0.015,0.3,0.017,
DD0087,165.15,167.14,0.023,0.009,0.012,0.3,0.036,
DD0087,167.14,169.12,0.019,0.004,0.021,0.3,0.016,
DD0087,169.12,171.11,0.04,0.012,0.017,0.6,0.044,
DD0087,171.11,173.1,0.096,0.027,0.004,0.5,0.036,
DD0087,173.1,175.09,0.075,0.014,0.006,0.3,0.049,
DD0087,175.09,177.08,0.063,0.014,0.002,0.4,0.007,
DD0087,177.08,179.06,0.051,0.016,0.006,0.5,0.008,
DD0087,179.06,181.05,0.041,0.007,0.001,0.2,0.003,
DD0087,181.05,183.04,0.056,0.013,0.002,0.4,0.006,
DD0087,183.04,185.03,0.038,0.009,0.003,0.3,0.012,
DD0087,185.03,187.02,0.06,0.015,0.011,0.7,0.05,
DD0087,187.02,189.0,0.017,0.011,0.007,0.7,0.012,
DD0087,189.0,190.99,0.018,0.011,0.016,0.7,0.023,
DD0087,190.99,192.98,0.023,0.009,0.02,0.4,0.023,
DD0087,192.98,194.97,0.025,0.012,0.012,0.8,0.005,
DD0087,194.97,196.96,0.02,0.009,0.036,0.7,0.034,
DD0087,196.96,198.94,0.033,0.02,0.003,1.8,0.003,
DD0087,198.94,200.93,0.031,0.021,0.002,1.9,0.004,
DD0087,200.93,202.92,0.039,0.021,0.001,1.8,0.003,
DD0087,202.92,204.91,0.07,0.027,0.003,2.0,0.024,
DD0087,204.91,206.9,0.034,0.015,0.004,0.6,0.014,
DD0087,206.9,208.88,0.119,0.087,0.003,3.1,0.009,
DD0087,208.88,210.87,0.105,0.048,0.005,1.2,0.005,
DD0087,210.87,212.86,0.083,0.047,0.004,2.3,0.006,
DD0087,212.86,214.85,0.081,0.044,0.012,2.4,0.005,
DD0087,214.85,216.83,0.056,0.018,0.002,0.8,0.007,
DD0087,216.83,218.82,0.1,0.023,0.006,1.1,0.022,
DD0087,218.82,220.81,0.055,0.007,0.013,0.1,0.07,
DD0087,220.81,222.8,0.085,0.013,0.007,0.2,0.017,
DD0087,222.8,224.79,0.046,0.007,0.012,0.2,0.007,
DD0087,224.79,226.77,0.016,0.005,0.025,0.3,0.007,
DD0087,226.77,228.76,0.033,0.016,0.005,0.8,0.001,
DD0087,228.76,230.75,0.064,0.027,0.008,1.3,0.004,
DD0087,230.75,231.69,5.107,1.259,0.241,13.4,0.799,
DD0087,231.69,232.62,3.442,1.014,0.242,19.0,0.701,
DD0087,232.62,233.56,4.645,1.344,0.268,36.8,0.484,3.37
DD0087,233.56,234.5,3.42,1.636,0.166,48.6,0.535,
DD0087,234.5,235.53,7.745,4.685,0.259,171.4,0.08,3.94
DD0087,235.53,236.56,7.093,2.871,0.545,101.0,0.176,3.95
DD0087,236.56,237.59,3.238,0.876,1.504,27.1,0.754,
DD0087,237.59,238.62,4.853,1.474,0.802,44.6,0.367,
DD0087,238.62,239.66,5.273,1.848,1.155,101.0,0.276,4.58
DD0087,239.66,240.69,5.795,1.883,0.383,58.6,0.201,
DD0087,240.69,241.72,3.911,1.501,0.363,51.1,0.334,
DD0087,241.72,242.75,4.263,1.424,0.309,45.8,0.839,3.73
DD0087,242.75,243.78,2.494,0.901,0.847,31.1,1.117,
DD0087,243.78,244.81,9.745,3.91,0.573,104.9,0.701,
DD0087,244.81,245.84,8.642,2.327,0.457,39.6,1.401,
DD0087,245.84,246.88,13.003,2.333,1.184,38.8,0.981,3.94
DD0087,246.88,247.91,6.358,1.678,1.451,20.0,0.436,
DD0087,247.91,248.94,11.382,2.15,0.709,26.1,1.024,3.6
DD0087,248.94,249.97,16.422,4.859,1.083,65.6,2.282,
DD0087,249.97,251.0,20.361,4.417,0.662,60.0,0.574,4.06
DD0087,251.0,251.88,6.92,2.338,0.438,36.1,0.228,
DD0087,251.88,252.75,9.293,1.815,0.314,20.1,0.039,
DD0087,252.75,253.62,7.556,1.181,0.539,11.6,0.167,
DD0087,253.62,254.5,2.904,0.513,0.376,8.0,0.143,
DD0087,254.5,255.61,0.335,0.117,1.299,10.5,0.255,
DD0087,255.61,256.73,0.21,0.046,3.56,4.2,0.381,3.01
DD0087,256.73,257.84,0.154,0.038,1.628,2.2,0.324,2.88
DD0088,237.75,239.75,0.048,0.017,0.001,0.9,0.003,
DD0088,239.75,241.76,0.07,0.022,0.001,0.8,0.003,
DD0088,241.76,243.76,0.116,0.031,0.001,0.8,0.036,
DD0088,243.76,245.77,0.047,0.011,0.001,0.2,0.022,
DD0088,245.77,247.77,0.045,0.013,0.001,0.5,0.033,
DD0088,247.77,249.78,0.202,0.083,0.001,2.4,0.016,
DD0088,249.78,251.78,0.031,0.024,0.003,2.3,0.006,
DD0088,251.78,253.79,0.12,0.041,0.002,1.4,0.008,
DD0088,253.79,255.79,0.035,0.011,0.006,0.5,0.003,
DD0088,255.79,257.8,0.038,0.022,0.005,1.4,0.006,
DD0088,257.8,259.8,0.048,0.02,0.005,1.3,0.002,
DD0088,259.8,261.8,0.043,0.016,0.006,0.6,0.016,
DD0088,261.8,263.81,0.098,0.042,0.001,1.5,0.009,
DD0088,263.81,265.81,0.031,0.012,0.004,0.7,0.007,
DD0088,265.81,267.82,0.039,0.009,0.003,0.4,0.013,
DD0088,267.82,269.82,0.018,0.01,0.004,0.5,0.007,
DD0088,269.82,271.83,0.026,0.01,0.008,0.3,0.006,
DD0088,271.83,273.83,0.025,0.008,0.011,0.6,0.09,
DD0088,273.83,275.84,0.042,0.013,0.01,0.5,0.051,
DD0088,275.84,277.84,0.032,0.007,0.007,0.2,0.012,
DD0088,277.84,279.85,0.044,0.015,0.002,0.4,0.01,
DD0088,279.85,281.85,0.038,0.01,0.004,0.2,0.005,
DD0088,281.85,283.85,0.053,0.033,0.003,1.4,0.055,
DD0088,283.85,285.86,0.034,0.015,0.005,0.4,0.008,
DD0088,285.86,287.86,0.057,0.027,0.009,1.4,0.014,
DD0088,287.86,289.87,0.039,0.021,0.013,1.4,0.013,
DD0088,289.87,291.87,0.084,0.043,0.007,1.8,0.022,
DD0088,291.87,293.88,0.021,0.015,0.017,0.7,0.016,
DD0088,293.88,295.88,0.033,0.028,0.02,1.6,0.013,
DD0088,295.88,297.89,0.048,0.021,0.01,1.0,0.044,
DD0088,297.89,299.89,0.056,0.021,0.003,0.9,0.017,
DD0088,299.89,301.9,0.066,0.014,0.003,0.7,0.007,
DD0088,301.9,303.9,0.025,0.007,0.007,0.4,0.007,
DD0088,303.9,305.9,0.022,0.009,0.009,0.8,0.005,
DD0088,305.9,307.91,0.047,0.024,0.006,1.4,0.004,
DD0088,307.91,309.91,0.068,0.019,0.003,0.4,0.002,
DD0088,309.91,311.92,0.061,0.027,0.002,1.8,0.003,
DD0088,311.92,313.92,0.053,0.017,0.002,0.5,0.004,
DD0088,313.92,315.93,0.026,0.006,0.003,0.3,0.001,
DD0088,315.93,317.93,0.06,0.014,0.005,0.3,0.005,
DD0088,317.93,319.94,0.061,0.01,0.004,0.3,0.001,
DD0088,319.94,321.94,0.051,0.01,0.004,0.3,0.004,
DD0088,321.94,323.95,0.037,0.008,0.002,0.6,0.004,
DD0088,323.95,325.95,0.083,0.02,0.002,1.0,0.004,
DD0088,325.95,327.95,0.062,0.016,0.007,1.1,0.004,
DD0088,327.95,329.96,0.056,0.012,0.029,0.6,0.077,
DD0088,329.96,331.96,0.046,0.011,0.019,0.3,0.025,
DD0088,331.96,333.97,0.038,0.008,0.004,0.2,0.033,
DD0088,333.97,335.97,0.039,0.014,0.004,0.3,0.033,
DD0088,335.97,337.98,0.043,0.02,0.011,1.0,0.022,
DD0088,337.98,339.98,0.028,0.009,0.007,0.3,0.015,
DD0088,339.98,341.99,0.015,0.007,0.016,0.4,0.018,
DD0088,341.99,343.99,0.059,0.023,0.005,0.8,0.006,
DD0088,343.99,346.0,0.034,0.027,0.01,1.7,0.026,
DD0088,346.0,348.0,0.159,0.124,0.002,6.2,0.011,
DD0088,348.0,349.0,3.128,1.837,0.19,31.6,0.196,3.04
DD0088,349.0,350.0,2.754,1.213,0.413,20.5,0.263,3.08
DD0088,350.0,350.96,9.629,4.871,1.802,73.9,1.875,3.58
DD0088,350.96,351.92,6.364,3.056,1.296,56.2,3.471,3.47
DD0088,351.92,352.88,12.651,7.124,0.806,130.8,1.023,
DD0088,352.88,353.83,6.317,3.16,0.355,60.7,0.774,3.45
DD0088,353.83,354.79,7.989,4.504,0.682,104.8,1.413,3.67
DD0088,354.79,355.75,28.693,15.813,0.163,420.6,1.65,
DD0088,355.75,356.75,9.088,4.762,0.176,81.1,1.396,
DD0088,356.75,357.75,8.834,3.722,0.153,84.2,1.736,3.44
DD0088,357.75,358.75,7.235,2.558,0.635,111.4,2.488,3.62
DD0088,358.75,359.75,3.096,1.425,0.253,53.2,0.856,
DD0088,359.75,360.75,4.149,1.501,0.296,30.7,0.408,3.16
DD0088,360.75,362.38,0.072,0.019,0.029,0.7,0.023,
DD0088,362.38,364.0,0.056,0.031,0.007,1.7,0.007,
DD0088,364.0,365.98,0.043,0.013,0.029,0.5,0.019,
DD0088,365.98,367.95,0.159,0.05,0.012,0.9,0.024,
DD0088,367.95,369.93,0.183,0.066,0.01,1.1,0.008,
DD0088,369.93,371.91,0.244,0.128,0.003,1.4,0.007,
DD0088,371.91,373.88,0.047,0.02,0.004,0.4,0.004,
DD0088,373.88,375.86,0.146,0.032,0.01,0.9,0.024,
DD0088,375.86,377.84,0.18,0.062,0.01,1.7,0.012,
DD0088,377.84,379.82,0.124,0.045,0.008,1.3,0.012,
DD0088,379.82,381.79,0.07,0.024,0.012,1.0,0.009,
DD0088,381.79,383.77,0.063,0.014,0.007,0.5,0.007,
DD0088,383.77,385.75,0.053,0.025,0.011,1.1,0.003,
DD0088,385.75,387.72,0.028,0.015,0.014,0.9,0.008,
DD0088,387.72,389.7,0.085,0.045,0.01,3.0,0.004,
DD0090,408.75,410.78,0.029,0.016,0.003,0.7,0.003,
DD0090,410.78,412.81,0.034,0.017,0.007,0.6,0.008,
DD0090,412.81,414.84,0.023,0.009,0.003,0.4,0.005,
DD0090,414.84,416.88,0.018,0.004,0.002,0.1,0.007,
DD0090,416.88,418.91,0.024,0.009,0.002,0.6,0.003,
DD0090,418.91,420.94,0.017,0.008,0.002,0.5,0.016,
DD0090,420.94,422.97,0.018,0.005,0.002,0.3,0.018,
DD0090,422.97,425.0,0.041,0.035,0.003,1.9,0.075,
DD0090,425.0,427.03,0.016,0.009,0.023,0.4,0.121,
DD0090,427.03,429.06,0.029,0.02,0.008,1.3,0.085,
DD0090,429.06,431.09,0.008,0.004,0.027,0.5,0.094,
DD0090,431.09,433.12,0.035,0.018,0.003,0.6,0.005,
DD0090,433.12,435.16,0.036,0.014,0.002,0.5,0.004,
DD0090,435.16,437.19,0.024,0.006,0.005,0.2,0.006,
DD0090,437.19,439.22,0.018,0.004,0.005,0.2,0.01,
DD0090,439.22,441.25,0.031,0.01,0.012,0.8,0.015,
DD0090,441.25,442.38,3.794,1.475,0.271,24.0,0.348,3.1
DD0090,442.38,443.5,1.183,0.414,0.404,14.0,0.853,
DD0090,443.5,444.55,6.488,1.623,0.052,22.2,0.412,
DD0090,444.55,445.6,3.976,1.179,0.05,14.9,0.163,3.3
DD0090,445.6,446.65,8.521,2.884,0.055,39.7,0.078,3.42
DD0090,446.65,447.7,2.004,0.705,0.135,13.1,0.412,
DD0090,447.7,448.75,2.839,1.031,0.319,14.5,2.344,3.15
DD0090,448.75,449.8,9.044,3.498,0.122,49.1,0.378,
DD0090,449.8,450.85,10.791,4.801,0.211,49.2,4.82,3.48
DD0090,450.85,451.9,6.414,3.961,0.258,81.3,1.668,3.45
DD0090,451.9,452.95,16.903,7.363,0.115,58.8,1.437,
DD0090,452.95,454.0,14.308,9.394,0.084,161.0,0.76,3.83
DD0090,454.0,455.25,7.64,2.439,0.051,49.6,0.632,
DD0090,455.25,456.5,2.837,1.766,0.056,71.9,3.415,3.25
DD0090,456.5,457.48,0.477,0.214,0.295,18.7,1.675,2.94
DD0090,457.48,458.45,0.229,0.059,0.166,3.9,0.445,2.93
DD0090,458.45,459.43,0.379,0.086,0.457,6.5,1.294,
DD0090,459.43,460.41,0.23,0.038,0.948,1.7,1.172,
DD0090,460.41,461.39,0.265,0.059,0.372,3.2,0.261,
DD0090,461.39,462.36,0.559,0.115,0.37,4.8,0.537,
DD0090,462.36,463.34,0.343,0.07,0.345,4.3,0.417,2.92
DD0090,463.34,464.32,0.191,0.049,0.428,3.4,0.449,
DD0090,464.32,465.3,0.115,0.027,0.658,3.6,0.211,2.95
DD0090,465.3,466.27,0.211,0.048,0.462,3.4,0.5,2.93
DD0090,466.27,467.25,0.217,0.053,0.116,2.7,0.384,
DD0090,467.25,469.28,0.033,0.016,0.003,0.8,0.016,
DD0090,469.28,471.3,0.021,0.008,0.007,0.5,0.003,
DD0090,471.3,473.33,0.048,0.02,0.005,1.4,0.006,
DD0090,473.33,475.36,0.119,0.044,0.007,1.9,0.017,
DD0090,475.36,477.38,0.026,0.008,0.02,0.3,0.012,
DD0090,477.38,479.41,0.026,0.012,0.028,0.7,0.017,
DD0090,479.41,481.43,0.02,0.012,0.055,0.9,0.02,
DD0090,481.43,483.46,0.036,0.008,0.018,0.4,0.01,
DD0090,483.46,485.49,0.054,0.025,0.009,1.0,0.004,
DD0090,485.49,487.51,0.111,0.024,0.008,1.0,0.027,
DD0090,487.51,489.54,0.264,0.053,0.006,0.8,0.015,
DD0090,489.54,491.57,0.152,0.048,0.014,2.0,0.02,
DD0090,491.57,493.59,0.028,0.007,0.012,0.2,0.013,
DD0090,493.59,495.62,0.017,0.006,0.036,0.3,0.005,
DD0090,495.62,497.64,0.011,0.004,0.031,0.2,0.009,
DD0090,497.64,499.67,0.007,0.002,0.018,0.1,0.011,
DD0090,499.67,501.7,0.013,0.004,0.023,0.2,0.029,
DD0090,501.7,503.72,0.007,0.002,0.018,0.1,0.005,
DD0090,503.72,505.75,0.039,0.015,0.005,0.3,0.006,
DD0090,505.75,507.78,0.055,0.025,0.002,0.6,0.015,
DD0090,507.78,509.8,0.064,0.03,0.007,1.1,0.018,
DD0090,509.8,511.83,0.038,0.016,0.027,0.5,0.042,
DD0090,511.83,513.86,0.026,0.017,0.02,0.6,0.025,
DD0090,513.86,515.88,0.026,0.01,0.049,0.6,0.026,
DD0090,515.88,517.91,0.038,0.013,0.023,0.4,0.087,
DD0090,517.91,519.93,0.04,0.02,0.016,1.6,0.015,
DD0090,519.93,521.96,0.045,0.018,0.066,0.6,0.072,
DD0090,521.96,523.99,0.055,0.027,0.02,0.7,0.034,
DD0090,523.99,526.01,0.054,0.032,0.014,2.0,0.005,
DD0090,526.01,528.04,0.023,0.008,0.028,0.3,0.018,
DD0090,528.04,530.07,0.099,0.023,0.017,0.7,0.045,
DD0090,530.07,532.09,0.079,0.032,0.011,0.8,0.01,
DD0090,532.09,534.12,0.032,0.009,0.016,0.4,0.022,
DD0090,534.12,536.14,0.046,0.017,0.018,1.1,0.045,
DD0090,536.14,538.17,0.043,0.022,0.022,0.9,0.013,
DD0090,538.17,540.2,0.03,0.014,0.011,0.7,0.01,
DD0090,540.2,542.22,0.015,0.009,0.029,0.7,0.031,
DD0090,542.22,544.25,0.021,0.014,0.006,1.3,0.019,
DD0091,8.5,10.5,0.019,0.011,0.005,0.9,0.015,
DD0091,10.5,12.5,0.016,0.017,0.003,1.3,0.012,
DD0091,12.5,14.5,0.01,0.005,0.004,0.4,0.029,
DD0091,14.5,16.51,0.014,0.01,0.001,1.1,0.001,
DD0091,16.51,18.51,0.023,0.009,0.003,0.5,0.009,
DD0091,18.51,20.51,0.012,0.003,0.002,0.3,0.002,
DD0091,20.51,22.51,0.023,0.008,0.002,0.4,0.001,
DD0091,22.51,24.51,0.011,0.004,0.001,0.2,0.004,
DD0091,24.51,26.51,0.022,0.017,0.001,0.7,0.003,
DD0091,26.51,28.52,0.031,0.019,0.001,0.8,0.006,
DD0091,28.52,30.52,0.093,0.031,0.001,0.7,0.004,
DD0091,30.52,32.52,0.044,0.011,0.0,0.2,0.006,
DD0091,32.52,34.52,0.023,0.006,0.0,0.3,0.001,
DD0091,34.52,36.52,0.034,0.009,0.002,0.4,0.011,
DD0091,36.52,38.52,0.047,0.022,0.002,1.4,0.035,
DD0091,38.52,40.53,0.039,0.026,0.003,2.6,0.013,
DD0091,40.53,42.53,0.018,0.009,0.001,1.7,0.005,
DD0091,42.53,44.53,0.038,0.012,0.001,0.7,0.006,
DD0091,44.53,46.53,0.04,0.014,0.001,1.2,0.033,
DD0091,46.53,48.53,0.087,0.036,0.001,2.1,0.008,
DD0091,48.53,50.53,0.025,0.011,0.001,1.5,0.012,
DD0091,50.53,52.54,0.032,0.014,0.002,0.8,0.007,
DD0091,52.54,54.54,0.023,0.009,0.002,0.7,0.005,
DD0091,54.54,56.54,0.031,0.016,0.004,1.3,0.011,
DD0091,56.54,58.54,0.022,0.013,0.005,1.8,0.016,
DD0091,58.54,60.54,0.022,0.009,0.001,0.6,0.005,
DD0091,60.54,62.54,0.026,0.006,0.001,0.2,0.002,
DD0091,62.54,64.55,0.07,0.013,0.002,0.4,0.012,
DD0091,64.55,66.55,0.024,0.011,0.003,0.6,0.034,
DD0091,66.55,68.55,0.052,0.028,0.001,1.1,0.011,
DD0091,68.55,70.55,0.074,0.039,0.001,1.2,0.009,
DD0091,70.55,72.55,0.037,0.02,0.001,0.6,0.005,
DD0091,72.55,74.55,0.034,0.017,0.002,0.5,0.007,
DD0091,74.55,76.56,0.015,0.009,0.006,0.7,0.033,
DD0091,76.56,78.56,0.064,0.069,0.001,4.5,0.002,
