HOLE_ID,FROM,TO,P2O5_PCT,P2O5_AP_PCT,CAO_PCT,SIO2_PCT,FE2O3_PCT,AL2O3_PCT,MGO_PCT
PF0069,55.5,60.25,19.98,18.3,33.69,11.98,17.97,1.09,9.14
PF0069,60.25,65.48,3.59,3.53,17.33,15.17,20.96,1.24,13.02
PF0069,65.48,70.71,5.22,4.82,19.49,19.38,13.32,2.02,17.66
PF0069,70.71,75.94,6.59,6.15,21.28,13.86,12.91,2.71,11.22
PF0069,75.94,81.17,3.72,3.71,9.47,23.35,19.93,1.02,3.87
PF0069,81.17,86.4,1.95,1.89,14.12,35.07,15.6,3.99,18.06
PF0069,86.4,91.63,2.86,2.64,16.37,31.74,20.09,1.34,10.6
PF0069,91.63,96.86,4.53,4.21,18.57,17.97,17.9,1.01,8.91
PF0070,0.0,3.25,1.88,0.36,0.5,21.56,25.42,9.74,0.49
PF0070,3.25,7.67,2.1,0.34,0.46,17.98,42.02,23.82,0.5
PF0070,7.67,12.08,2.61,0.23,0.31,19.06,34.96,22.87,
PF0070,12.08,16.5,2.69,0.19,0.25,19.02,42.91,7.91,0.41
PF0070,16.5,21.15,10.0,4.46,6.23,9.33,44.52,2.75,0.88
PF0070,21.15,25.8,12.89,4.91,7.14,10.39,29.87,3.0,0.93
PF0070,25.8,30.45,9.89,5.86,8.24,13.23,37.57,4.19,2.34
PF0070,30.45,35.1,15.79,7.68,10.75,12.29,34.17,2.95,2.01
PF0070,35.1,39.75,19.93,13.38,18.48,8.96,19.34,4.12,4.5
PF0070,39.75,45.42,5.13,4.82,14.9,17.98,24.51,4.67,
PF0070,45.42,51.08,8.19,7.59,19.63,13.41,10.92,2.75,9.98
PF0070,51.08,56.75,8.7,8.69,19.21,12.41,31.03,2.89,15.03
PF0070,56.75,61.99,5.91,5.66,17.63,21.84,10.85,2.01,7.75
PF0070,61.99,67.24,6.61,6.36,21.32,11.08,9.62,1.44,8.53
PF0070,67.24,72.48,5.97,5.47,20.47,23.27,12.3,0.98,14.33
PF0070,72.48,77.73,3.75,3.5,14.4,19.62,11.05,4.07,10.84
PF0070,77.73,82.97,3.09,3.0,16.63,27.18,13.49,3.55,18.28
PF0070,82.97,88.22,3.19,3.06,13.14,23.41,11.88,2.14,7.54
PF0071,0.0,3.25,1.33,0.18,0.25,34.17,28.4,29.52,
PF0071,3.25,7.92,3.72,0.27,0.36,16.48,37.49,36.76,
PF0071,7.92,12.58,4.68,0.23,0.33,13.25,31.5,44.86,0.39
PF0071,12.58,17.25,3.39,0.33,0.48,17.36,31.71,21.62,1.63
PF0071,17.25,22.12,13.25,8.22,11.4,18.53,25.03,4.91,2.26
PF0071,22.12,27.0,14.93,14.22,18.81,10.18,19.23,4.81,4.13
PF0071,27.0,31.88,10.15,4.7,6.45,13.86,23.85,5.84,0.69
PF0071,31.88,36.75,12.77,6.66,8.85,14.32,37.66,1.35,1.1
PF0071,36.75,42.75,11.24,8.0,11.15,15.32,14.88,2.26,4.12
PF0071,42.75,48.75,17.03,15.71,22.19,15.52,18.8,2.7,8.35
PF0071,48.75,54.16,6.58,6.32,19.67,18.37,11.82,2.42,
PF0071,54.16,59.56,5.24,4.85,15.2,21.56,14.24,2.74,
PF0071,59.56,64.97,8.42,7.68,23.7,12.46,13.84,1.5,15.74
PF0071,64.97,70.38,2.63,2.63,15.06,31.6,12.86,2.09,6.03
PF0072,0.0,5.25,1.68,0.14,0.2,26.44,20.54,45.72,0.42
PF0072,5.25,10.25,4.99,0.49,0.69,17.98,30.8,14.42,0.4
PF0072,10.25,15.25,4.49,0.43,0.6,14.03,40.44,13.71,0.91
PF0072,15.25,20.25,6.83,0.28,0.39,10.61,36.59,9.5,
PF0072,20.25,25.44,11.45,9.24,12.24,15.73,29.69,3.67,3.46
PF0072,25.44,30.62,9.8,9.75,14.75,11.08,28.85,10.15,2.58
PF0072,30.62,35.81,7.94,6.47,9.01,10.33,26.89,3.08,2.54
PF0072,35.81,41.0,7.26,3.52,5.16,14.79,42.22,3.97,1.08
PF0072,41.0,45.58,10.57,7.33,10.71,26.6,17.2,1.54,6.48
PF0072,45.58,50.17,12.07,8.54,12.32,19.48,16.9,3.72,6.89
PF0072,50.17,54.75,13.28,11.39,15.35,24.14,14.25,1.05,8.24
PF0072,54.75,59.83,10.67,10.25,26.66,16.16,10.27,1.02,6.36
PF0072,59.83,64.9,8.89,8.47,24.32,11.97,9.81,3.28,6.19
PF0072,64.9,69.98,5.37,5.08,19.68,19.58,13.13,1.72,15.43
PF0073,0.0,4.0,2.47,0.21,0.29,17.67,19.57,26.62,
PF0073,4.0,10.0,7.51,0.59,0.85,8.42,25.69,42.87,0.45
PF0073,10.0,16.0,4.18,0.61,0.88,10.55,41.55,10.09,
PF0073,16.0,20.56,7.46,7.38,13.92,6.79,34.56,5.15,5.17
PF0073,20.56,25.12,9.47,8.54,11.91,13.48,32.51,7.03,4.66
PF0073,25.12,29.69,14.96,9.11,13.2,12.74,33.18,12.29,2.61
PF0073,29.69,34.25,15.36,9.56,12.83,10.76,46.99,5.38,2.49
PF0073,34.25,38.67,4.64,4.28,7.23,20.39,26.42,4.4,7.28
PF0073,38.67,43.08,12.98,9.84,13.85,22.1,20.22,4.59,8.0
PF0073,43.08,47.5,10.25,8.99,12.14,16.32,19.18,5.92,3.75
PF0073,47.5,52.79,3.96,3.93,17.82,18.92,7.7,1.3,22.18
PF0073,52.79,58.09,6.99,6.8,21.81,12.46,11.96,2.12,8.08
PF0073,58.09,63.38,3.16,3.09,14.9,14.36,15.86,1.41,
PF0074,0.0,2.25,1.88,0.09,0.13,35.61,25.39,22.34,0.33
PF0074,2.25,8.0,7.46,0.63,0.85,10.66,27.02,26.63,
PF0074,8.0,13.75,6.3,0.55,0.78,12.23,33.47,12.55,0.39
PF0074,13.75,19.15,11.37,10.7,16.35,10.41,26.33,2.34,2.72
PF0074,19.15,24.55,10.06,4.83,6.84,14.52,25.98,1.6,1.3
PF0074,24.55,29.95,12.79,6.33,9.01,9.02,37.21,2.01,1.51
PF0074,29.95,35.35,18.52,6.27,9.1,11.8,21.08,1.33,1.04
PF0074,35.35,40.75,6.9,4.39,6.07,26.26,42.33,2.15,0.84
PF0074,40.75,46.5,5.33,4.82,15.8,24.82,24.86,2.38,14.2
PF0074,46.5,52.25,5.42,5.36,7.33,18.11,17.97,2.67,4.5
PF0074,52.25,58.0,5.41,5.13,8.8,21.54,18.43,11.08,
PF0074,58.0,63.62,2.79,2.74,14.93,30.72,12.11,3.18,22.6
PF0074,63.62,69.23,4.12,3.71,18.03,19.84,14.34,3.12,
PF0074,69.23,74.85,5.1,4.88,19.32,8.13,11.08,0.72,
PF0074,74.85,80.47,3.25,3.01,16.89,23.15,18.64,1.19,15.78
PF0075,0.0,3.5,2.31,0.59,0.8,28.66,31.14,18.02,1.07
PF0075,3.5,9.0,6.23,0.56,0.77,12.11,39.15,23.32,0.68
PF0075,9.0,14.5,5.65,0.46,0.63,13.09,21.25,10.94,0.74
PF0075,14.5,20.0,6.63,0.45,0.63,14.4,23.42,49.52,0.4
PF0075,20.0,25.5,6.16,0.36,0.48,14.29,37.01,28.39,0.4
PF0075,25.5,30.18,12.19,6.77,8.96,13.74,22.47,8.19,1.11
PF0075,30.18,34.86,8.42,5.41,7.53,11.11,30.4,8.89,1.48
PF0075,34.86,39.54,6.39,5.16,7.09,11.53,35.09,7.91,
PF0075,39.54,44.21,12.62,8.68,11.61,11.18,17.89,3.71,1.83
PF0075,44.21,48.89,13.27,12.88,17.03,14.42,23.28,3.02,2.21
PF0075,48.89,53.57,16.64,10.36,14.0,14.9,21.22,2.05,3.02
PF0075,53.57,58.25,13.02,9.31,13.64,17.95,16.44,2.39,1.91
PF0075,58.25,63.44,4.61,4.36,9.66,25.5,13.39,0.97,8.91
PF0075,63.44,68.62,8.97,6.88,9.45,20.23,17.94,1.74,4.62
PF0075,68.62,73.81,8.15,8.07,13.12,19.65,14.97,1.7,8.4
PF0075,73.81,79.0,5.55,5.51,10.0,28.73,28.01,4.66,7.38
PF0075,79.0,83.62,4.09,3.88,16.95,16.64,11.24,2.33,8.16
PF0075,83.62,88.24,5.01,4.81,19.2,16.19,10.77,1.32,
PF0075,88.24,92.85,6.48,6.01,21.14,16.87,7.67,1.26,15.21
PF0075,92.85,97.47,9.24,8.37,24.47,11.98,8.29,0.7,6.85
PF0076,0.0,3.25,1.4,0.2,0.28,39.95,39.08,13.67,0.62
PF0076,3.25,7.9,9.0,0.59,0.77,10.63,29.31,7.59,0.5
PF0076,7.9,12.55,9.2,0.65,0.87,9.79,36.76,19.29,0.7
PF0076,12.55,17.2,6.1,0.41,0.56,21.18,34.7,29.96,
PF0076,17.2,21.85,4.75,0.42,0.6,24.27,48.6,16.37,
PF0076,21.85,26.5,5.88,0.48,0.65,11.38,33.23,16.93,0.68
PF0076,26.5,31.62,17.57,12.86,17.42,6.81,25.58,4.94,1.79
PF0076,31.62,36.75,20.16,9.71,13.89,7.52,17.83,6.02,1.68
PF0076,36.75,41.88,19.21,11.73,15.65,16.17,16.41,5.68,1.77
PF0076,41.88,47.0,8.72,8.28,12.39,15.38,19.9,7.15,0.98
PF0076,47.0,52.12,16.16,7.24,10.48,12.28,13.66,1.41,0.79
PF0076,52.12,57.25,17.03,9.84,14.01,7.59,13.24,3.35,3.78
PF0076,57.25,62.81,13.41,12.67,21.51,19.14,9.12,2.06,11.64
PF0076,62.81,68.38,7.39,7.04,10.64,18.2,14.21,1.87,11.42
PF0076,68.38,73.94,8.93,6.79,9.74,27.73,19.81,2.91,3.39
PF0076,73.94,79.5,11.12,9.92,14.17,19.87,15.17,2.94,7.41
PF0076,79.5,83.56,7.86,7.54,22.96,10.23,10.56,0.84,12.71
PF0076,83.56,87.61,11.87,10.7,28.24,13.65,8.18,2.04,18.12
PF0077,0.0,3.75,2.08,0.16,0.22,35.64,38.51,16.76,
PF0077,3.75,8.62,6.06,0.22,0.32,11.86,35.53,24.99,0.21
PF0077,8.62,13.5,3.06,0.18,0.26,18.03,34.89,23.3,0.3
PF0077,13.5,18.38,3.14,0.24,0.34,15.66,36.75,16.48,0.94
PF0077,18.38,23.25,4.22,0.16,0.22,13.76,30.58,30.13,0.59
PF0077,23.25,27.75,12.84,5.97,8.68,14.08,33.09,4.9,1.42
PF0077,27.75,32.25,17.76,6.31,8.92,6.92,31.99,1.78,1.11
PF0077,32.25,36.75,11.59,9.96,13.22,11.26,24.22,2.72,1.5
PF0077,36.75,41.25,8.17,6.95,10.07,12.81,40.26,4.85,1.31
PF0077,41.25,45.88,5.17,4.93,16.13,30.55,20.87,3.11,10.43
PF0077,45.88,50.5,7.14,7.07,18.81,21.67,28.81,4.2,4.56
PF0077,50.5,55.12,7.27,6.68,9.55,16.18,21.96,2.33,6.81
PF0077,55.12,59.75,14.53,13.56,28.55,9.1,12.54,3.14,23.36
PF0077,59.75,64.37,4.79,4.54,18.91,14.12,9.09,1.95,18.28
PF0077,64.37,69.0,5.95,5.69,20.44,20.38,9.96,2.27,
PF0077,69.0,73.62,5.81,5.64,20.25,11.88,9.78,1.19,10.09
PF0077,73.62,78.25,7.57,7.32,22.58,19.09,7.53,2.45,
PF0078,0.0,2.75,1.06,0.18,0.26,28.35,28.95,13.26,0.53
PF0078,2.75,7.92,2.53,0.16,0.24,17.51,36.2,15.08,0.58
PF0078,7.92,13.08,1.88,0.14,0.2,23.38,41.95,27.08,0.51
PF0078,13.08,18.25,4.86,0.21,0.3,21.64,27.68,21.05,0.53
PF0078,18.25,22.8,5.76,4.05,5.82,22.06,29.44,7.26,
PF0078,22.8,27.35,8.37,6.87,9.14,18.38,30.92,3.51,2.14
PF0078,27.35,31.9,11.08,10.52,16.74,9.28,21.5,7.05,3.22
PF0078,31.9,36.45,10.39,9.61,14.52,9.65,36.14,2.16,3.02
PF0078,36.45,41.0,10.42,8.69,12.29,8.6,28.97,6.07,2.1
PF0078,41.0,46.06,10.58,9.95,21.7,16.34,19.82,4.11,12.34
PF0078,46.06,51.12,9.44,8.52,16.75,16.22,15.81,1.19,
PF0078,51.12,56.19,13.24,10.76,14.38,17.47,14.79,3.04,7.4
PF0078,56.19,61.25,13.45,9.21,12.91,13.57,13.08,2.79,5.38
PF0078,61.25,66.45,4.11,3.8,16.64,32.23,13.65,0.56,
PF0078,66.45,71.65,2.63,2.44,16.06,24.09,19.18,1.29,19.34
PF0078,71.65,76.85,3.97,3.7,15.91,19.76,18.8,2.67,6.7
PF0079,0.0,3.0,1.1,0.14,0.19,44.34,27.18,21.64,0.55
PF0079,3.0,7.5,3.97,0.22,0.3,21.27,37.15,25.51,
PF0079,7.5,12.0,2.79,0.15,0.2,29.98,40.77,20.87,0.39
PF0079,12.0,16.5,1.76,0.16,0.23,22.48,47.86,22.13,0.54
PF0079,16.5,21.0,3.99,0.4,0.56,19.28,44.82,21.02,0.21
PF0079,21.0,26.0,8.19,7.39,10.01,11.32,37.71,2.96,3.0
PF0079,26.0,31.0,13.09,8.56,12.05,6.59,39.97,2.5,1.42
PF0079,31.0,36.0,11.12,7.15,10.27,9.35,30.93,2.73,1.0
PF0079,36.0,41.0,10.09,5.31,7.03,10.6,28.79,3.0,1.23
PF0079,41.0,46.0,12.9,7.96,11.46,10.47,28.51,3.08,1.5
PF0079,46.0,50.94,10.1,7.69,10.43,13.01,14.75,2.46,1.47
PF0079,50.94,55.88,9.42,8.89,12.68,22.06,16.16,2.43,6.38
PF0079,55.88,60.81,18.97,16.82,23.38,12.49,15.1,2.73,4.29
PF0079,60.81,65.75,13.23,12.57,21.51,14.52,13.63,1.06,6.28
PF0079,65.75,71.16,5.37,5.13,19.67,11.09,12.31,0.88,10.37
PF0079,71.16,76.56,2.62,2.45,16.05,24.39,15.45,1.09,
PF0079,76.56,81.97,5.46,5.26,19.79,19.76,11.67,0.9,14.9
PF0079,81.97,87.38,2.83,2.79,16.34,22.69,12.89,1.38,9.45
PF0080,0.0,4.5,1.25,0.14,0.21,22.67,24.74,45.22,0.92
PF0080,4.5,10.08,8.63,0.59,0.84,10.85,34.84,22.88,1.03
PF0080,10.08,15.67,7.65,0.34,0.49,10.95,32.68,28.41,0.59
PF0080,15.67,21.25,6.54,0.27,0.37,14.29,39.45,34.12,
PF0080,21.25,26.62,10.61,3.46,4.7,13.51,24.83,4.19,1.41
PF0080,26.62,32.0,9.36,5.59,7.88,15.9,49.15,4.13,1.39
PF0080,32.0,37.38,21.82,11.52,16.53,11.31,23.82,4.45,1.32
PF0080,37.38,42.75,23.86,14.81,19.73,12.47,26.57,2.7,1.55
PF0080,42.75,47.5,12.11,11.92,17.29,8.98,16.23,3.15,5.87
PF0080,47.5,52.25,3.31,3.02,8.13,23.99,32.2,1.37,4.22
PF0080,52.25,57.0,4.35,4.12,7.11,19.64,26.22,5.45,4.03
PF0080,57.0,62.41,4.89,4.42,19.05,23.22,10.62,2.36,5.11
PF0080,62.41,67.83,5.19,5.04,13.52,18.05,10.28,1.85,2.64
PF0080,67.83,73.24,2.84,2.66,12.17,20.02,10.51,3.16,
PF0080,73.24,78.66,4.72,4.52,18.82,23.59,13.86,1.77,6.62
PF0080,78.66,84.07,4.17,3.78,18.1,15.92,11.81,1.93,
PF0081,0.0,4.5,1.95,0.26,0.35,24.31,29.22,21.44,
PF0081,4.5,9.58,4.15,0.22,0.31,11.77,30.61,18.59,
PF0081,9.58,14.67,2.53,0.25,0.36,21.61,38.35,16.19,0.58
PF0081,14.67,19.75,4.69,0.39,0.52,11.12,38.31,11.58,0.55
PF0081,19.75,24.5,7.65,3.13,4.14,18.41,42.32,2.98,1.85
PF0081,24.5,29.25,18.3,9.55,13.89,9.56,26.7,7.32,2.15
PF0081,29.25,34.0,9.5,9.3,13.89,14.78,35.6,5.69,
PF0081,34.0,38.75,16.71,10.03,13.35,8.95,31.53,4.52,2.07
PF0081,38.75,44.0,8.9,8.65,18.34,15.81,23.3,1.89,
PF0081,44.0,49.25,6.0,5.83,9.19,18.94,23.53,2.87,2.96
PF0081,49.25,54.5,6.85,6.53,14.45,14.04,16.02,1.82,7.59
PF0081,54.5,59.43,6.17,5.7,20.39,6.07,6.66,1.6,5.9
PF0081,59.43,64.36,9.06,8.57,24.54,11.41,7.32,1.09,5.43
PF0081,64.36,69.29,5.29,4.95,16.61,10.98,13.51,1.26,
PF0081,69.29,74.22,5.39,5.38,19.71,17.61,8.19,4.25,11.67
PF0081,74.22,79.15,2.76,2.7,16.24,12.66,18.38,3.19,27.13
PF0081,79.15,84.08,4.34,4.03,18.32,15.66,12.05,1.3,20.73
PF0081,84.08,89.01,4.71,4.67,14.91,17.32,8.37,1.36,8.7
PF0081,89.01,93.94,7.57,7.13,16.34,15.76,6.57,0.77,3.38
PF0082,0.0,3.5,3.85,0.29,0.42,22.37,20.85,26.52,0.74
PF0082,3.5,8.92,3.44,0.24,0.33,21.83,24.57,30.01,
PF0082,8.92,14.33,2.98,0.26,0.36,17.15,33.7,13.28,0.71
PF0082,14.33,19.75,3.9,0.28,0.4,15.47,31.01,22.36,0.49
PF0082,19.75,25.19,7.38,4.3,6.09,12.32,39.21,4.96,
PF0082,25.19,30.62,15.58,8.94,12.83,13.74,27.3,8.35,
PF0082,30.62,36.06,19.43,6.33,8.76,8.61,22.94,6.78,
PF0082,36.06,41.5,12.17,6.48,9.48,8.66,28.02,2.32,1.81
PF0082,41.5,46.5,7.77,7.01,12.69,15.09,18.51,1.37,4.77
PF0082,46.5,51.5,8.21,7.83,14.36,17.78,21.87,1.32,8.93
PF0082,51.5,56.5,7.02,6.9,15.22,15.16,22.47,1.6,10.8
PF0082,56.5,61.5,11.44,7.81,10.33,15.16,11.04,2.73,4.19
PF0082,61.5,66.95,6.29,5.87,16.9,15.04,8.06,4.42,
PF0082,66.95,72.39,5.9,5.83,17.57,17.67,10.86,1.04,3.95
PF0082,72.39,77.84,4.32,4.03,18.3,19.07,12.64,2.12,6.44
PF0082,77.84,83.29,5.57,5.23,19.94,19.27,12.8,1.38,14.28
PF0082,83.29,88.73,3.48,3.39,17.18,14.11,19.84,2.2,30.89
PF0083,0.0,2.5,1.15,0.1,0.14,35.12,22.02,7.18,
PF0083,2.5,8.75,3.63,0.22,0.31,12.79,34.84,22.03,0.21
PF0083,8.75,15.0,2.06,0.23,0.31,22.72,40.75,19.65,0.7
PF0083,15.0,19.8,10.23,6.65,9.21,8.54,33.13,1.99,2.15
PF0083,19.8,24.6,17.74,10.28,13.94,9.45,30.39,5.21,
PF0083,24.6,29.4,8.01,3.79,5.51,16.58,29.96,3.87,0.71
PF0083,29.4,34.2,15.64,5.48,7.5,9.78,21.82,3.81,0.77
PF0083,34.2,39.0,10.2,4.29,5.85,9.44,23.3,5.35,1.8
PF0083,39.0,43.69,6.25,5.38,7.53,15.82,19.47,6.67,5.87
PF0083,43.69,48.38,6.79,6.19,12.15,12.94,17.2,5.08,11.5
PF0083,48.38,53.06,3.6,3.51,6.96,25.35,26.31,6.03,7.01
PF0083,53.06,57.75,8.33,7.53,11.82,13.7,21.91,3.34,10.21
PF0083,57.75,63.08,3.53,3.43,17.25,16.99,10.76,2.7,
PF0083,63.08,68.41,3.02,2.9,16.58,20.37,19.01,1.7,6.87
PF0083,68.41,73.74,7.03,6.76,18.67,17.23,10.51,1.26,9.58
PF0083,73.74,79.06,6.27,5.86,20.86,16.4,13.48,1.61,18.11
PF0083,79.06,84.39,2.47,2.33,12.1,31.59,13.25,1.45,
PF0083,84.39,89.72,3.08,2.97,12.61,39.74,13.1,1.83,6.31
PF0083,89.72,95.05,3.51,3.46,17.22,28.55,12.11,1.23,11.33
PF0084,0.0,2.0,2.57,0.49,0.65,18.47,31.27,31.75,
PF0084,2.0,6.62,4.38,0.61,0.86,15.28,34.27,15.16,0.44
PF0084,6.62,11.25,6.84,0.29,0.41,14.16,22.52,27.89,
PF0084,11.25,15.88,4.85,0.53,0.73,24.98,31.96,5.37,0.89
PF0084,15.88,20.5,3.23,0.18,0.26,18.36,26.77,14.99,0.51
PF0084,20.5,25.25,16.22,10.52,14.67,11.3,25.52,8.89,
PF0084,25.25,30.0,15.25,12.57,17.87,11.62,31.65,6.09,2.22
PF0084,30.0,34.75,12.41,7.45,10.47,12.78,27.69,2.82,1.32
PF0084,34.75,39.5,14.38,5.77,8.07,10.15,20.78,2.66,1.39
PF0084,39.5,44.25,15.55,11.96,16.09,6.54,23.21,2.77,3.93
PF0084,44.25,49.92,8.27,7.47,20.3,11.25,25.66,1.07,15.15
PF0084,49.92,55.58,10.64,9.88,14.11,14.02,15.32,3.55,8.33
PF0084,55.58,61.25,10.5,10.46,17.78,13.93,20.49,4.48,7.22
PF0084,61.25,65.81,3.53,3.4,17.25,18.93,11.04,3.09,
PF0084,65.81,70.36,4.59,4.14,18.65,16.03,8.76,1.86,
PF0084,70.36,74.92,4.18,4.14,18.11,16.33,8.26,2.62,22.24
PF0084,74.92,79.47,4.56,4.18,15.55,19.33,20.08,1.76,6.74
PF0084,79.47,84.03,8.43,8.03,23.68,16.27,7.42,1.32,7.26
PF0085,0.0,2.25,3.15,0.43,0.63,27.45,28.02,17.5,0.58
PF0085,2.25,7.38,7.78,0.68,0.9,12.22,31.38,20.01,0.56
PF0085,7.38,12.5,6.2,0.38,0.55,12.41,34.57,40.8,0.46
PF0085,12.5,17.62,5.79,0.48,0.67,10.08,30.88,25.89,0.59
PF0085,17.62,22.75,5.63,0.43,0.6,9.7,33.74,10.75,0.3
PF0085,22.75,27.95,18.89,6.76,9.53,9.61,17.82,2.64,2.1
PF0085,27.95,33.15,10.47,7.21,10.5,14.9,19.8,3.54,0.9
PF0085,33.15,38.35,8.15,6.97,9.76,17.92,25.92,5.0,
PF0085,38.35,43.55,17.09,4.67,6.78,11.55,24.21,1.86,1.72
PF0085,43.55,48.75,17.76,10.06,13.61,11.71,21.5,2.83,3.28
PF0085,48.75,53.25,7.62,7.47,19.24,32.43,16.29,1.84,17.58
PF0085,53.25,57.75,7.23,7.12,11.99,22.13,22.02,3.27,9.19
PF0085,57.75,62.25,15.37,14.28,23.34,19.94,16.93,2.16,4.44
PF0085,62.25,66.75,8.23,8.02,20.24,12.15,18.25,2.89,15.14
PF0085,66.75,71.77,6.18,5.92,20.75,13.36,9.03,3.2,31.81
PF0085,71.77,76.78,4.27,3.93,18.23,11.22,20.49,1.8,8.9
PF0085,76.78,81.8,2.83,2.68,16.32,15.12,15.19,2.3,38.28
PF0085,81.8,86.81,3.95,3.81,17.81,18.04,13.72,1.25,
PF0085,86.81,91.83,3.77,3.6,17.57,21.79,8.4,1.93,19.01
PF0085,91.83,96.84,3.74,3.45,17.52,11.04,15.23,2.47,7.02
PF0086,0.0,3.5,3.96,0.27,0.37,15.69,24.91,11.15,
PF0086,3.5,8.1,8.94,0.5,0.67,9.66,31.64,16.55,0.32
PF0086,8.1,12.7,5.88,0.54,0.72,12.62,33.04,14.01,0.63
PF0086,12.7,17.3,6.72,0.37,0.5,15.19,27.69,11.75,0.43
PF0086,17.3,21.9,3.35,0.17,0.24,14.08,27.31,28.88,0.3
PF0086,21.9,26.5,4.81,0.39,0.56,10.91,20.49,21.14,0.94
PF0086,26.5,31.67,15.08,9.84,13.86,7.53,29.92,3.77,2.8
PF0086,31.67,36.83,36.58,22.91,31.6,5.46,15.12,2.29,3.95
PF0086,36.83,42.0,18.07,12.13,17.1,8.43,19.99,4.2,4.08
PF0086,42.0,47.17,14.21,7.15,10.15,12.72,15.24,2.65,2.99
PF0086,47.17,52.33,15.18,8.31,11.17,9.79,26.34,2.75,3.16
PF0086,52.33,57.5,15.44,5.22,7.43,10.82,30.5,5.52,2.2
PF0086,57.5,63.17,6.93,6.54,13.32,14.95,32.11,2.58,7.56
PF0086,63.17,68.83,7.17,6.95,18.06,29.01,15.33,4.13,9.39
PF0086,68.83,74.5,6.67,6.62,15.41,20.45,17.8,3.8,
PF0086,74.5,79.18,7.09,6.61,21.94,15.11,13.27,1.51,21.47
PF0086,79.18,83.86,6.73,6.41,21.47,10.85,11.83,1.5,
PF0086,83.86,88.54,6.73,6.17,21.48,13.0,11.61,2.04,13.24
PF0086,88.54,93.21,4.19,4.1,18.12,21.27,15.0,0.93,12.15
PF0086,93.21,97.89,6.55,5.99,21.24,12.01,10.68,2.42,13.85
PF0086,97.89,102.57,5.78,5.55,20.22,12.84,12.03,5.48,
PF0087,0.0,4.75,0.78,0.11,0.15,33.02,34.98,25.85,0.22
PF0087,4.75,9.58,4.0,0.23,0.32,14.33,48.6,21.8,
PF0087,9.58,14.42,4.35,0.29,0.38,13.61,26.71,13.6,
PF0087,14.42,19.25,4.75,0.33,0.46,13.49,29.6,10.07,0.51
PF0087,19.25,24.08,4.88,0.36,0.52,15.82,29.48,17.24,0.41
PF0087,24.08,28.92,4.6,0.27,0.36,10.36,29.68,8.6,0.36
PF0087,28.92,33.75,4.01,0.28,0.38,16.29,22.73,12.35,0.51
PF0087,33.75,38.81,9.0,6.76,9.25,13.99,22.07,5.83,3.44
PF0087,38.81,43.88,20.23,13.31,18.18,9.41,22.98,8.17,4.62
PF0087,43.88,48.94,11.63,10.55,14.86,6.73,23.92,1.37,5.03
PF0087,48.94,54.0,15.23,12.93,18.23,9.6,16.09,7.19,3.77
PF0087,54.0,59.06,13.42,8.31,11.4,13.98,16.24,3.5,2.23
PF0087,59.06,64.12,11.86,8.94,12.75,15.16,22.61,2.77,2.47
PF0087,64.12,69.19,14.65,7.85,11.31,7.34,19.06,2.17,
PF0087,69.19,74.25,11.53,6.49,9.41,10.95,30.67,3.28,
PF0087,74.25,78.88,6.0,5.64,11.95,21.56,23.13,2.09,
PF0087,78.88,83.5,7.8,7.1,17.21,17.19,15.28,3.45,8.72
PF0087,83.5,88.12,9.42,8.55,16.94,17.48,16.89,4.06,11.49
PF0087,88.12,92.75,15.02,13.67,28.73,10.06,14.55,2.86,23.78
PF0087,92.75,97.41,4.76,4.5,18.88,16.44,15.77,1.97,36.65
PF0087,97.41,102.07,5.06,4.86,19.26,11.84,14.04,2.54,
PF0087,102.07,106.73,6.47,6.03,21.12,21.36,12.24,1.33,12.28
PF0087,106.73,111.39,4.5,4.41,18.53,19.42,12.63,0.83,
PF0087,111.39,116.05,4.26,4.04,15.71,20.46,9.56,1.25,6.79
PF0088,0.0,3.5,2.28,0.16,0.22,23.47,31.82,12.44,0.32
PF0088,3.5,8.46,2.65,0.43,0.57,13.14,50.67,11.84,0.92
PF0088,8.46,13.42,3.61,0.17,0.24,14.46,53.01,23.1,
PF0088,13.42,18.38,2.87,0.24,0.33,27.91,35.04,17.85,0.36
PF0088,18.38,23.33,3.96,0.28,0.38,20.58,37.88,7.35,0.28
PF0088,23.33,28.29,3.6,0.29,0.42,14.62,39.67,12.99,0.6
PF0088,28.29,33.25,4.77,0.34,0.49,9.27,32.23,8.93,
PF0088,33.25,38.06,17.75,8.73,12.58,7.84,26.97,3.05,
PF0088,38.06,42.86,11.6,10.09,14.37,10.16,23.34,5.84,1.16
PF0088,42.86,47.67,13.13,9.19,12.76,9.33,26.86,10.06,1.34
PF0088,47.67,52.47,11.22,5.38,7.83,13.75,29.71,7.35,0.96
PF0088,52.47,57.28,7.21,5.29,7.46,12.83,27.47,7.51,
PF0088,57.28,62.08,11.97,7.78,10.88,9.31,25.02,6.36,0.8
PF0088,62.08,66.89,11.02,9.22,12.42,12.17,22.52,3.91,1.04
PF0088,66.89,71.69,9.03,6.7,9.61,13.0,34.22,6.92,0.77
PF0088,71.69,76.5,10.86,8.04,11.04,15.91,22.58,4.03,0.69
PF0088,76.5,81.44,8.67,8.58,20.83,16.78,14.93,4.13,5.54
PF0088,81.44,86.38,10.09,9.51,16.39,19.46,19.5,4.55,
PF0088,86.38,91.31,9.35,9.25,17.49,17.5,19.66,1.49,5.65
