HOLE_ID,FROM,TO,NI_PCT,CO_PCT,FE_PCT,MGO_PCT,SIO2_PCT,AL2O3_PCT
NL0125,2.9,3.93,0.761,0.195,36.38,1.8,9.76,14.62
NL0125,3.93,4.96,1.44,0.296,33.58,1.62,9.6,10.69
NL0125,4.96,5.99,3.232,0.263,41.68,0.98,7.66,6.26
NL0125,5.99,7.01,1.875,0.102,33.82,1.11,10.43,2.19
NL0125,7.01,8.04,1.188,0.119,42.69,1.07,8.67,1.23
NL0125,8.04,9.07,1.321,0.377,44.28,1.66,10.62,1.7
NL0125,9.07,10.1,0.986,0.654,41.74,2.62,10.44,1.92
NL0125,10.1,11.13,0.869,0.098,15.85,18.58,39.06,0.77
NL0125,11.13,12.15,1.493,0.042,18.38,11.67,29.48,0.77
NL0125,12.15,13.18,1.309,0.072,16.2,12.64,26.25,0.73
NL0125,13.18,14.2,1.383,0.04,16.56,15.82,32.15,0.19
NL0125,14.2,15.23,1.524,0.03,15.85,18.16,36.23,0.39
NL0125,15.23,16.25,1.803,0.031,10.45,29.31,41.1,0.31
NL0125,16.25,17.27,2.191,0.048,11.48,16.65,46.93,0.95
NL0125,17.27,18.3,1.536,0.017,11.35,23.79,44.93,1.07
NL0125,18.3,19.24,0.182,0.005,2.25,53.91,29.94,0.7
NL0125,19.24,20.18,0.362,0.013,2.84,51.21,30.74,1.5
NL0125,20.18,21.12,0.433,0.015,4.74,36.32,43.46,0.88
NL0125,21.12,22.06,0.267,0.009,3.26,50.19,32.41,0.4
NL0125,22.06,23.0,0.162,0.005,2.2,64.01,20.02,0.61
NL0126,0.0,0.93,0.384,0.023,33.75,0.91,7.3,14.93
NL0126,0.93,1.87,0.418,0.036,37.5,0.63,6.9,14.46
NL0126,1.87,2.8,0.68,0.029,34.32,0.66,5.53,8.13
NL0126,2.8,3.85,1.881,0.076,47.93,1.52,10.54,2.79
NL0126,3.85,4.9,1.791,0.082,42.13,2.19,9.07,3.38
NL0126,4.9,5.95,2.882,0.458,35.2,2.07,9.94,4.04
NL0126,5.95,7.0,1.513,0.171,39.38,2.94,8.1,4.8
NL0126,7.0,8.05,2.551,0.434,45.53,1.8,6.76,10.54
NL0126,8.05,9.1,1.595,0.267,43.0,1.35,8.28,5.09
NL0126,9.1,10.15,1.475,0.112,36.64,3.04,8.53,2.87
NL0126,10.15,11.2,1.623,0.335,29.29,2.22,7.93,3.4
NL0126,11.2,12.08,2.219,0.085,9.8,19.83,33.58,1.16
NL0126,12.08,12.95,1.647,0.04,11.13,18.69,30.77,2.2
NL0126,12.95,13.82,1.87,0.049,10.52,36.01,28.49,1.32
NL0126,13.82,14.7,2.157,0.052,11.04,23.52,32.94,2.63
NL0126,14.7,15.78,0.337,0.016,4.92,24.14,45.16,0.88
NL0126,15.78,16.85,0.315,0.013,5.71,21.13,47.52,0.98
NL0126,16.85,17.92,0.272,0.019,3.92,42.83,37.67,1.52
NL0126,17.92,19.0,0.362,0.008,4.57,41.77,37.48,1.73
NL0127,0.0,0.75,0.354,0.034,52.45,0.27,3.82,8.43
NL0127,0.75,1.5,0.257,0.013,48.23,0.16,3.91,14.62
NL0127,1.5,2.58,0.709,0.116,51.91,0.81,7.31,4.61
NL0127,2.58,3.67,0.593,0.083,51.94,2.28,7.51,3.1
NL0127,3.67,4.75,0.577,0.051,42.18,2.73,11.12,1.79
NL0127,4.75,5.83,0.738,0.099,34.81,3.22,12.15,5.67
NL0127,5.83,6.92,1.069,0.092,29.89,2.56,8.44,4.97
NL0127,6.92,8.0,0.624,0.049,42.81,1.74,8.7,7.54
NL0127,8.0,9.03,0.988,0.007,11.6,32.31,35.96,1.89
NL0127,9.03,10.05,1.551,0.02,17.63,30.92,24.78,0.76
NL0127,10.05,11.08,1.365,0.017,18.12,13.71,27.99,0.71
NL0127,11.08,12.11,1.062,0.021,14.71,9.36,36.59,0.94
NL0127,12.11,13.14,1.49,0.043,14.09,16.25,36.57,1.89
NL0127,13.14,14.16,1.821,0.015,13.93,16.06,31.04,4.38
NL0127,14.16,15.19,2.507,0.02,16.25,13.28,20.5,3.55
NL0127,15.19,16.22,2.755,0.048,17.12,10.88,24.66,1.89
NL0127,16.22,17.25,2.904,0.039,19.06,9.42,32.04,0.99
NL0127,17.25,18.27,2.505,0.028,16.99,11.87,38.49,2.2
NL0127,18.27,19.3,2.877,0.034,10.46,26.45,40.67,1.42
NL0127,19.3,20.24,0.224,0.004,6.01,27.59,36.98,1.04
NL0127,20.24,21.18,0.175,0.006,4.61,33.81,46.39,0.97
NL0127,21.18,22.12,0.143,0.012,2.67,48.29,34.55,1.14
NL0127,22.12,23.06,0.267,0.008,4.01,44.52,36.14,1.27
NL0127,23.06,24.0,0.152,0.004,4.7,44.58,34.41,2.1
NL0128,0.0,1.2,0.32,0.025,53.9,0.36,3.88,6.27
NL0128,1.2,2.4,0.202,0.012,54.78,0.11,2.66,6.64
NL0128,2.4,3.32,0.318,0.053,47.5,1.57,9.89,5.57
NL0128,3.32,4.24,0.602,0.06,39.02,2.22,10.83,8.14
NL0128,4.24,5.16,0.239,0.032,41.29,4.12,11.21,5.54
NL0128,5.16,6.08,0.531,0.106,38.6,2.25,12.16,17.59
NL0128,6.08,7.0,0.56,0.031,41.73,2.21,13.74,5.17
NL0128,7.0,8.01,1.042,0.02,12.77,17.81,48.94,1.64
NL0128,8.01,9.03,0.814,0.008,16.04,13.25,49.87,0.9
NL0128,9.03,10.04,1.496,0.018,12.4,15.78,51.44,1.13
NL0128,10.04,11.05,0.676,0.022,17.84,19.4,26.47,1.14
NL0128,11.05,12.07,0.767,0.014,14.37,16.78,45.61,0.84
NL0128,12.07,13.08,2.148,0.037,13.34,20.81,44.04,1.3
NL0128,13.08,14.09,3.352,0.041,14.26,14.39,47.32,1.6
NL0128,14.09,15.11,2.671,0.027,13.0,15.56,39.52,1.05
NL0128,15.11,16.12,2.935,0.018,12.37,18.61,40.18,0.89
NL0128,16.12,17.13,1.773,0.025,15.0,14.94,35.58,1.17
NL0128,17.13,18.15,0.775,0.018,11.61,20.14,49.45,0.8
NL0128,18.15,19.16,1.581,0.042,9.18,17.62,54.56,0.62
NL0128,19.16,20.17,0.891,0.028,18.83,10.38,39.02,1.95
NL0128,20.17,21.19,1.844,0.027,14.15,17.5,44.68,3.2
NL0128,21.19,22.2,3.267,0.065,13.28,11.61,32.0,2.12
NL0128,22.2,23.13,0.263,0.007,5.58,28.51,36.04,1.16
NL0128,23.13,24.07,0.322,0.006,5.51,28.71,41.67,0.89
NL0128,24.07,25.0,0.327,0.003,7.77,24.01,27.8,0.95
NL0129,0.0,1.4,0.42,0.011,52.18,0.33,5.23,7.29
NL0129,1.4,2.38,1.412,0.103,43.68,1.06,10.99,5.11
NL0129,2.38,3.36,1.005,0.061,48.25,1.43,12.56,3.52
NL0129,3.36,4.34,0.861,0.033,29.78,2.83,18.49,6.07
NL0129,4.34,5.32,0.708,0.034,44.84,1.93,10.66,3.72
NL0129,5.32,6.3,0.63,0.049,46.53,2.02,10.33,3.83
NL0129,6.3,7.28,0.78,0.025,15.57,18.65,45.33,0.73
NL0129,7.28,8.26,1.05,0.019,16.29,11.87,50.03,1.44
NL0129,8.26,9.24,0.847,0.004,13.85,13.98,47.23,1.13
NL0129,9.24,10.22,1.334,0.006,13.12,14.91,47.06,1.3
NL0129,10.22,11.2,1.609,0.01,8.57,23.94,48.03,1.71
NL0129,11.2,12.18,1.721,0.015,9.22,28.55,42.38,1.68
NL0129,12.18,13.16,1.757,0.033,7.78,28.93,44.03,1.63
NL0129,13.16,14.14,1.159,0.017,13.94,19.44,44.41,2.72
NL0129,14.14,15.12,2.77,0.047,16.56,11.17,36.33,3.54
NL0129,15.12,16.1,2.144,0.026,15.24,7.91,31.79,2.65
NL0129,16.1,17.07,0.296,0.007,4.89,30.0,35.98,0.69
NL0129,17.07,18.03,0.367,0.009,5.88,22.16,39.33,0.74
NL0129,18.03,19.0,0.306,0.021,5.63,18.77,43.88,0.43
NL0130,0.0,0.9,0.157,0.006,38.62,0.61,8.07,6.92
NL0130,0.9,1.8,0.196,0.016,36.75,0.81,5.95,2.7
NL0130,1.8,2.7,0.335,0.007,38.05,0.37,4.51,5.68
NL0130,2.7,3.6,0.538,0.02,37.83,0.5,6.13,5.3
NL0130,3.6,4.59,0.899,0.044,35.1,1.66,8.46,4.04
NL0130,4.59,5.57,0.586,0.042,32.3,2.45,12.65,5.79
NL0130,5.57,6.56,0.399,0.018,31.77,3.24,10.53,6.77
NL0130,6.56,7.54,0.413,0.013,32.41,3.3,14.54,4.95
NL0130,7.54,8.53,1.05,0.056,31.5,3.0,13.04,3.21
NL0130,8.53,9.51,1.113,0.056,30.41,2.0,15.2,3.24
NL0130,9.51,10.5,1.032,0.031,36.78,2.13,10.85,3.76
NL0130,10.5,11.45,1.241,0.021,16.85,16.7,42.55,0.86
NL0130,11.45,12.4,2.058,0.022,11.88,22.41,45.7,0.26
NL0130,12.4,13.35,1.518,0.007,13.72,17.16,47.97,0.22
NL0130,13.35,14.3,1.965,0.014,12.74,16.78,50.06,0.42
NL0130,14.3,15.25,1.587,0.02,17.82,14.29,39.22,0.57
NL0130,15.25,16.2,2.682,0.034,17.19,16.76,31.64,1.14
NL0130,16.2,17.15,0.464,0.017,5.28,40.01,38.83,1.01
NL0130,17.15,18.1,0.233,0.02,5.7,42.29,36.86,0.38
NL0130,18.1,19.05,0.256,0.013,4.6,47.32,33.37,0.4
NL0130,19.05,20.0,0.314,0.015,4.43,40.92,40.01,0.32
NL0131,0.0,0.93,0.369,0.021,32.67,0.52,6.3,13.15
NL0131,0.93,1.87,0.374,0.022,42.79,0.66,4.88,14.01
NL0131,1.87,2.8,0.474,0.023,35.17,1.07,5.09,10.61
NL0131,2.8,3.79,0.913,0.07,44.72,2.03,9.23,5.78
NL0131,3.79,4.78,0.688,0.109,51.62,1.52,8.99,2.35
NL0131,4.78,5.76,0.902,0.2,53.45,0.93,6.94,2.31
NL0131,5.76,6.75,1.341,0.152,49.75,0.92,9.0,2.57
NL0131,6.75,7.74,0.603,0.051,44.07,1.17,7.29,2.05
NL0131,7.74,8.73,0.94,0.084,45.93,1.27,5.19,6.03
NL0131,8.73,9.71,0.896,0.047,40.76,1.66,11.73,7.04
NL0131,9.71,10.7,1.998,0.127,27.76,4.73,10.13,8.17
NL0131,10.7,11.71,1.566,0.019,6.41,22.76,52.99,1.07
NL0131,11.71,12.73,1.509,0.026,6.85,19.1,55.81,1.34
NL0131,12.73,13.74,1.475,0.032,11.99,23.19,44.94,0.8
NL0131,13.74,14.76,2.803,0.113,13.16,17.66,46.81,1.0
NL0131,14.76,15.77,2.49,0.076,12.52,13.66,48.87,1.96
NL0131,15.77,16.79,4.097,0.045,13.1,15.24,47.86,0.9
NL0131,16.79,17.8,2.024,0.018,15.04,11.33,50.9,1.66
NL0131,17.8,18.85,0.184,0.009,7.17,23.54,53.19,0.77
NL0131,18.85,19.9,0.195,0.011,4.53,30.04,50.45,0.77
NL0131,19.9,20.95,0.136,0.013,2.03,37.15,47.4,0.35
NL0131,20.95,22.0,0.295,0.016,2.94,36.67,46.49,0.25
NL0132,0.0,1.05,0.222,0.019,45.23,0.28,4.9,9.91
NL0132,1.05,2.1,0.316,0.044,50.48,0.41,4.64,8.22
NL0132,2.1,3.04,1.978,0.123,40.39,1.7,9.13,4.71
NL0132,3.04,3.99,1.599,0.131,41.21,2.07,10.15,3.25
NL0132,3.99,4.93,0.869,0.061,38.62,2.19,8.27,5.64
NL0132,4.93,5.87,0.628,0.036,41.97,1.36,7.61,7.2
NL0132,5.87,6.81,0.691,0.039,39.12,1.88,9.61,9.54
NL0132,6.81,7.76,0.698,0.091,28.87,3.0,13.93,15.78
NL0132,7.76,8.7,1.163,0.248,26.52,3.58,12.55,15.61
NL0132,8.7,9.67,1.612,0.061,9.85,33.39,35.62,2.79
NL0132,9.67,10.63,1.549,0.047,10.06,27.36,42.34,1.87
NL0132,10.63,11.6,2.242,0.108,13.16,20.09,38.75,1.67
NL0132,11.6,12.57,1.327,0.019,17.93,15.25,29.31,2.18
NL0132,12.57,13.53,1.279,0.017,17.04,17.41,33.85,1.14
NL0132,13.53,14.5,1.352,0.019,10.62,31.17,38.35,1.54
NL0132,14.5,15.75,0.302,0.009,2.62,51.85,31.39,0.61
NL0132,15.75,17.0,0.223,0.015,3.5,54.93,26.79,0.97
NL0133,0.0,1.1,0.295,0.041,44.08,0.34,3.94,4.96
NL0133,1.1,2.2,0.201,0.022,36.56,0.24,5.66,3.75
NL0133,2.2,3.14,0.671,0.143,45.93,1.03,7.58,2.04
NL0133,3.14,4.09,0.531,0.108,49.91,1.04,8.11,1.62
NL0133,4.09,5.03,0.694,0.35,34.71,2.82,12.23,2.66
NL0133,5.03,5.97,0.569,0.12,33.56,2.97,13.73,3.33
NL0133,5.97,6.91,0.853,0.1,28.58,3.99,14.78,4.8
NL0133,6.91,7.86,0.709,0.136,43.53,1.65,8.91,6.71
NL0133,7.86,8.8,0.655,0.027,51.68,1.84,6.91,4.49
NL0133,8.8,9.88,1.034,0.018,19.36,20.55,27.77,2.2
NL0133,9.88,10.95,1.227,0.012,18.96,17.75,31.55,1.75
NL0133,10.95,12.03,1.284,0.027,11.12,39.42,29.0,2.02
NL0133,12.03,13.1,1.69,0.017,10.21,30.92,32.46,0.87
NL0133,13.1,14.08,0.191,0.007,4.16,55.48,25.7,0.62
NL0133,14.08,15.06,0.209,0.017,2.77,43.11,40.1,0.54
NL0133,15.06,16.04,0.41,0.068,4.76,41.69,32.91,0.4
NL0133,16.04,17.02,0.304,0.028,8.24,13.56,26.08,1.19
NL0133,17.02,18.0,0.318,0.05,7.08,18.85,38.59,1.53
NL0134,0.0,0.3,0.511,0.017,36.67,0.46,4.23,17.96
NL0134,0.3,1.3,1.462,0.127,36.36,2.3,9.64,6.61
NL0134,1.3,2.3,1.258,0.092,35.71,2.52,7.9,6.32
NL0134,2.3,3.3,0.711,0.041,51.45,1.74,8.63,3.12
NL0134,3.3,4.3,0.378,0.03,49.67,1.8,11.46,3.22
NL0134,4.3,5.3,0.458,0.032,49.52,1.92,9.04,5.62
NL0134,5.3,6.3,0.72,0.05,37.78,1.94,16.09,2.58
NL0134,6.3,7.3,0.485,0.064,51.63,1.47,9.07,2.95
NL0134,7.3,8.3,0.697,0.054,46.77,2.18,9.67,2.4
NL0134,8.3,9.3,0.677,0.051,15.6,14.26,26.65,1.45
NL0134,9.3,10.3,0.886,0.044,15.93,13.06,32.76,1.87
NL0134,10.3,11.3,1.223,0.05,10.75,18.35,51.19,1.47
NL0134,11.3,12.3,1.066,0.011,12.27,17.14,39.2,0.84
NL0134,12.3,13.3,1.749,0.012,9.61,26.89,43.83,1.3
NL0134,13.3,14.3,3.044,0.039,11.33,22.86,43.95,1.07
NL0134,14.3,15.3,1.715,0.073,10.28,34.0,35.69,1.34
NL0134,15.3,16.3,1.314,0.029,17.44,28.9,30.68,1.77
NL0134,16.3,17.3,1.366,0.036,14.2,26.9,35.75,1.64
NL0134,17.3,18.3,1.455,0.104,13.19,23.17,27.58,1.43
NL0134,18.3,19.3,2.006,0.066,16.63,11.07,26.78,1.3
NL0134,19.3,20.3,1.744,0.057,13.72,14.37,35.07,1.03
NL0134,20.3,21.3,2.27,0.192,12.22,11.23,35.1,1.12
NL0134,21.3,22.3,4.117,0.181,11.86,20.55,36.5,1.1
NL0134,22.3,23.22,0.298,0.028,7.38,29.59,26.0,0.66
NL0134,23.22,24.15,0.549,0.066,6.14,43.43,28.33,0.69
NL0134,24.15,25.08,0.571,0.049,6.59,31.62,36.18,1.92
NL0134,25.08,26.0,0.46,0.069,6.28,42.23,34.15,1.96
NL0135,0.0,0.2,0.392,0.01,45.0,0.98,5.61,4.52
NL0135,0.2,1.16,1.04,0.074,38.44,4.32,11.17,1.6
NL0135,1.16,2.11,0.894,0.033,35.87,5.48,10.98,4.96
NL0135,2.11,3.07,0.927,0.055,42.64,2.93,12.03,2.65
NL0135,3.07,4.02,1.088,0.041,35.45,5.33,10.82,3.38
NL0135,4.02,4.98,0.943,0.025,38.86,3.24,9.3,8.26
NL0135,4.98,5.93,0.955,0.069,36.82,2.46,11.64,6.7
NL0135,5.93,6.89,1.323,0.117,38.22,2.8,12.12,7.47
NL0135,6.89,7.84,0.823,0.11,41.86,2.85,11.4,6.46
NL0135,7.84,8.8,1.733,0.1,30.31,2.05,13.38,6.12
NL0135,8.8,9.77,0.806,0.008,14.26,20.27,45.45,0.85
NL0135,9.77,10.73,0.893,0.017,11.03,25.79,44.34,0.93
NL0135,10.73,11.7,0.829,0.021,26.42,10.56,36.12,1.11
NL0135,11.7,12.67,1.56,0.036,15.02,18.08,28.46,1.0
NL0135,12.67,13.63,1.205,0.019,13.55,17.07,42.24,0.4
NL0135,13.63,14.6,0.746,0.019,17.02,17.67,29.72,0.38
NL0135,14.6,15.57,1.03,0.016,21.56,12.86,20.02,0.79
NL0135,15.57,16.53,1.783,0.022,14.03,21.61,30.95,0.46
NL0135,16.53,17.5,1.449,0.025,14.51,20.83,30.32,0.74
NL0135,17.5,18.47,1.419,0.038,13.56,9.97,41.61,0.89
NL0135,18.47,19.43,2.361,0.034,12.47,21.68,43.98,1.03
NL0135,19.43,20.4,3.783,0.077,8.71,29.66,39.87,1.1
NL0135,20.4,21.3,0.255,0.01,4.7,46.87,33.32,0.75
NL0135,21.3,22.2,0.23,0.005,5.66,29.33,38.88,0.51
NL0135,22.2,23.1,0.306,0.009,3.86,39.74,41.03,1.3
NL0135,23.1,24.0,0.229,0.013,5.92,23.81,37.63,0.95
NL0136,0.0,0.3,0.284,0.008,45.35,0.52,3.42,2.92
NL0136,0.3,1.27,1.466,0.142,42.92,1.59,6.88,3.05
NL0136,1.27,2.24,0.9,0.05,42.24,2.08,10.89,2.89
NL0136,2.24,3.21,1.048,0.038,47.1,2.25,13.73,3.29
NL0136,3.21,4.19,0.904,0.048,52.26,1.89,8.28,1.9
NL0136,4.19,5.16,0.814,0.051,50.21,2.44,10.92,1.75
NL0136,5.16,6.13,1.075,0.104,50.87,1.6,8.27,3.91
NL0136,6.13,7.1,1.469,0.093,36.06,2.35,12.31,4.57
NL0136,7.1,8.07,1.545,0.043,14.63,11.93,38.27,1.73
NL0136,8.07,9.03,1.2,0.015,17.09,13.29,42.95,0.87
NL0136,9.03,10.0,1.663,0.031,18.36,13.75,41.33,1.07
NL0136,10.0,10.97,2.173,0.031,11.75,20.76,46.17,1.46
NL0136,10.97,11.93,3.487,0.06,10.9,19.31,46.65,1.95
NL0136,11.93,12.9,1.827,0.031,13.38,28.51,34.37,1.3
NL0136,12.9,13.87,1.622,0.025,23.06,7.67,32.46,1.31
NL0136,13.87,14.83,0.999,0.026,21.37,15.32,29.35,3.0
NL0136,14.83,15.8,1.386,0.033,19.37,11.28,34.12,2.18
NL0136,15.8,16.77,0.931,0.016,18.1,17.21,30.46,1.24
NL0136,16.77,17.73,1.455,0.025,16.64,23.15,28.3,0.78
NL0136,17.73,18.7,2.201,0.057,16.18,15.19,23.87,0.95
NL0136,18.7,19.8,0.137,0.014,8.73,14.45,22.63,0.92
NL0136,19.8,20.9,0.194,0.026,10.84,12.39,22.98,1.85
NL0136,20.9,22.0,0.417,0.019,5.33,32.76,23.2,1.26
NL0137,0.0,1.1,0.272,0.032,45.93,0.58,5.93,6.03
NL0137,1.1,2.04,1.05,0.057,45.55,2.5,9.58,2.69
NL0137,2.04,2.99,1.34,0.082,42.88,1.59,11.16,2.16
NL0137,2.99,3.93,1.359,0.063,44.75,1.65,9.74,3.93
NL0137,3.93,4.88,1.184,0.141,45.96,1.22,13.52,3.12
NL0137,4.88,5.82,0.836,0.099,43.76,1.46,9.88,4.89
NL0137,5.82,6.77,0.679,0.108,50.57,1.63,5.7,7.37
NL0137,6.77,7.71,1.188,0.196,50.66,0.94,7.32,5.56
NL0137,7.71,8.66,1.319,0.313,40.95,1.94,6.85,9.36
NL0137,8.66,9.6,1.58,0.316,47.46,0.89,6.3,10.54
NL0137,9.6,10.62,0.974,0.032,18.46,14.77,32.06,4.66
NL0137,10.62,11.64,1.891,0.086,13.64,14.96,36.75,5.55
NL0137,11.64,12.66,1.511,0.038,13.06,19.09,40.45,3.98
NL0137,12.66,13.68,1.408,0.027,10.65,19.97,48.28,2.69
NL0137,13.68,14.7,2.08,0.023,15.72,18.84,40.09,3.93
NL0137,14.7,15.78,0.329,0.012,5.98,28.55,42.78,2.18
NL0137,15.78,16.85,0.381,0.01,5.45,24.09,38.85,1.56
NL0137,16.85,17.92,0.294,0.017,7.68,16.76,30.12,1.73
NL0137,17.92,19.0,0.409,0.012,5.69,16.26,30.79,1.12
NL0138,0.0,0.2,0.229,0.015,52.76,0.26,3.12,8.87
NL0138,0.2,1.19,0.805,0.057,52.41,1.1,5.47,5.39
NL0138,1.19,2.18,1.807,0.167,46.27,2.09,6.34,7.21
NL0138,2.18,3.17,1.112,0.081,40.82,1.53,9.89,7.3
NL0138,3.17,4.16,0.931,0.058,43.73,2.25,10.77,6.43
NL0138,4.16,5.15,1.007,0.063,36.8,2.31,11.42,3.69
NL0138,5.15,6.14,0.909,0.045,42.77,1.66,9.51,7.27
NL0138,6.14,7.13,0.917,0.059,46.93,1.66,10.94,5.77
NL0138,7.13,8.12,0.773,0.078,36.08,3.1,11.41,4.22
NL0138,8.12,9.11,1.17,0.307,47.93,1.14,7.27,5.38
NL0138,9.11,10.1,1.605,0.504,41.75,1.47,8.29,3.12
NL0138,10.1,11.11,2.094,0.142,13.55,18.66,34.36,0.81
NL0138,11.11,12.11,2.077,0.052,12.68,16.61,36.77,0.64
NL0138,12.11,13.12,1.233,0.013,15.98,9.6,37.78,1.32
NL0138,13.12,14.13,1.76,0.015,12.58,14.08,52.11,1.57
NL0138,14.13,15.13,1.838,0.045,11.66,21.67,45.23,2.03
NL0138,15.13,16.14,1.7,0.039,14.21,14.39,35.38,3.13
NL0138,16.14,17.14,1.939,0.041,13.81,13.6,37.3,1.35
NL0138,17.14,18.15,2.628,0.052,9.81,20.64,48.14,1.79
NL0138,18.15,19.16,4.663,0.147,13.15,11.76,39.3,1.71
NL0138,19.16,20.16,1.731,0.037,15.74,12.68,38.47,1.61
NL0138,20.16,21.17,2.949,0.05,17.12,11.87,33.23,0.77
NL0138,21.17,22.18,1.418,0.027,19.34,9.84,38.64,1.02
NL0138,22.18,23.18,1.269,0.039,16.13,20.53,41.33,1.42
NL0138,23.18,24.19,1.121,0.016,12.63,23.68,43.71,1.1
NL0138,24.19,25.19,1.151,0.021,14.3,24.16,40.81,1.09
NL0138,25.19,26.2,0.801,0.014,11.9,21.11,47.45,1.38
NL0138,26.2,27.16,0.271,0.009,3.95,31.13,49.69,1.17
NL0138,27.16,28.12,0.184,0.004,6.49,33.75,37.67,1.15
NL0138,28.12,29.08,0.235,0.003,4.63,35.76,44.41,0.9
NL0138,29.08,30.04,0.355,0.011,6.92,25.35,26.25,0.63
NL0138,30.04,31.0,0.504,0.041,5.92,37.86,40.34,0.63
NL0139,0.0,1.05,0.391,0.013,53.52,0.3,2.99,7.67
NL0139,1.05,2.1,1.037,0.043,34.0,0.37,5.83,9.7
NL0139,2.1,3.12,2.576,0.129,39.55,1.2,12.54,4.38
NL0139,3.12,4.14,1.35,0.104,43.19,1.78,13.3,1.85
NL0139,4.14,5.15,1.067,0.048,42.12,2.54,10.99,1.89
NL0139,5.15,6.17,1.345,0.05,37.46,2.74,10.09,4.78
NL0139,6.17,7.19,1.523,0.125,34.11,1.94,10.05,6.39
NL0139,7.19,8.21,0.659,0.087,39.37,1.42,10.4,4.96
NL0139,8.21,9.23,1.201,0.069,39.8,1.97,12.24,7.21
NL0139,9.23,10.25,1.065,0.186,40.02,1.95,13.34,6.24
NL0139,10.25,11.26,1.708,0.077,41.96,1.38,11.66,11.11
NL0139,11.26,12.28,1.735,0.047,40.18,1.49,8.49,4.71
NL0139,12.28,13.3,1.264,0.023,44.25,1.57,8.22,1.79
NL0139,13.3,14.27,2.363,0.02,12.38,17.41,34.27,0.59
NL0139,14.27,15.24,2.529,0.042,13.24,12.4,35.28,0.82
NL0139,15.24,16.21,1.752,0.027,13.57,7.55,31.39,0.92
NL0139,16.21,17.18,1.599,0.049,12.03,14.58,27.8,1.61
NL0139,17.18,18.14,1.397,0.051,16.24,8.43,31.68,2.35
NL0139,18.14,19.11,0.783,0.015,14.61,10.84,31.12,1.67
NL0139,19.11,20.08,1.284,0.028,24.52,5.74,29.27,2.1
NL0139,20.08,21.05,0.675,0.028,19.0,11.23,38.54,1.28
NL0139,21.05,22.02,0.792,0.015,19.24,17.27,34.1,2.71
NL0139,22.02,22.99,0.954,0.031,15.36,12.46,49.62,2.7
NL0139,22.99,23.96,1.121,0.016,8.81,21.17,50.05,2.75
NL0139,23.96,24.92,1.623,0.032,7.64,18.67,49.21,7.09
NL0139,24.92,25.89,0.858,0.013,10.84,21.85,43.77,5.78
NL0139,25.89,26.86,0.79,0.019,14.17,15.82,49.57,1.32
NL0139,26.86,27.83,1.776,0.033,16.46,21.17,40.01,0.99
NL0139,27.83,28.8,1.468,0.023,15.36,20.49,41.73,0.56
NL0139,28.8,29.85,0.333,0.009,7.82,29.27,32.9,0.76
NL0139,29.85,30.9,0.363,0.021,5.2,27.07,41.04,1.29
NL0139,30.9,31.95,0.253,0.009,8.05,15.37,44.52,0.71
NL0139,31.95,33.0,0.369,0.013,7.17,19.48,38.57,1.46
NL0140,0.0,1.03,0.399,0.034,48.21,0.46,3.91,7.23
NL0140,1.03,2.07,0.272,0.021,45.32,0.56,3.59,3.81
NL0140,2.07,3.1,0.219,0.012,42.41,0.64,4.42,3.01
NL0140,3.1,4.13,0.881,0.082,32.6,3.14,11.07,3.37
NL0140,4.13,5.15,1.205,0.084,30.33,2.06,11.14,3.29
NL0140,5.15,6.18,2.009,0.173,36.74,1.34,10.99,3.58
NL0140,6.18,7.21,0.936,0.091,46.89,1.21,8.92,2.86
NL0140,7.21,8.24,1.533,0.138,35.95,1.96,9.46,4.02
NL0140,8.24,9.26,1.122,0.04,42.24,1.55,5.73,4.53
NL0140,9.26,10.29,1.131,0.034,39.96,1.71,7.08,5.29
NL0140,10.29,11.32,1.163,0.03,51.16,0.89,5.03,7.42
NL0140,11.32,12.35,2.474,0.083,43.97,1.56,6.36,4.31
NL0140,12.35,13.37,0.879,0.084,44.89,0.62,9.66,4.99
NL0140,13.37,14.4,1.316,0.119,47.51,0.65,6.3,5.07
NL0140,14.4,15.37,4.048,0.15,11.92,11.99,27.09,0.78
NL0140,15.37,16.35,2.544,0.147,12.29,12.8,25.06,0.77
NL0140,16.35,17.32,2.762,0.053,10.13,16.47,32.54,0.86
NL0140,17.32,18.29,2.429,0.072,12.68,15.0,32.29,0.64
NL0140,18.29,19.27,1.577,0.041,15.88,9.25,40.57,1.72
NL0140,19.27,20.24,1.37,0.021,16.34,19.56,41.41,1.89
NL0140,20.24,21.21,0.567,0.01,10.11,25.73,44.82,2.25
NL0140,21.21,22.19,1.387,0.1,10.5,25.16,43.65,2.28
NL0140,22.19,23.16,1.386,0.077,14.64,13.56,47.17,3.91
NL0140,23.16,24.13,2.424,0.046,15.31,21.85,36.37,4.75
NL0140,24.13,25.11,2.231,0.049,15.5,23.47,37.77,1.7
NL0140,25.11,26.08,1.94,0.018,16.1,16.98,41.02,1.33
NL0140,26.08,27.05,3.6,0.049,15.73,13.97,34.42,1.33
NL0140,27.05,28.03,3.675,0.034,9.8,19.79,48.0,1.48
NL0140,28.03,29.0,6.982,0.103,9.6,15.73,48.55,0.99
NL0140,29.0,30.0,0.71,0.016,5.42,25.84,49.39,0.6
NL0140,30.0,31.0,0.55,0.007,5.92,31.28,37.77,0.82
